station,eval_year,date,dap,sim_day,bc_two_stage_irrigation_00609,bc_two_stage_n_00609,ft0_irrigation_00610,ft0_n_00610,expert_schedule_irrigation,expert_schedule_n,irrigation_diff,n_diff,is_event_day,notes
HLA,2007,2007-07-13,66.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-14,67.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-15,68.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-16,69.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-17,70.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-18,71.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-19,72.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-20,73.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-21,74.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-22,75.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-23,76.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-24,77.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-25,78.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-26,79.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-27,80.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-28,81.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-29,82.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-30,83.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-07-31,84.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-01,85.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-02,86.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-03,87.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-04,88.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-05,89.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-06,90.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-07,91.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-08,92.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-09,93.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-10,94.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-11,95.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-12,96.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-13,97.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-14,98.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-15,99.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-16,100.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-17,101.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-18,102.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-19,103.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-20,104.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-21,105.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-22,106.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-23,107.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-24,108.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-25,109.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-26,110.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-27,111.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-28,112.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-29,113.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-30,114.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-08-31,115.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-01,116.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-02,117.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-03,118.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-04,119.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-05,120.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-06,121.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-07,122.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-08,123.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-09,124.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-10,125.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-11,126.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-12,127.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-13,128.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-14,129.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-15,130.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-16,131.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-17,132.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-18,133.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-19,134.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-20,135.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-21,136.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-22,137.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-23,138.0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-24,139.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-25,140.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-26,141.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-27,142.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-28,143.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-29,144.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2007,2007-09-30,144.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-02,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-03,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-04,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-05,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-06,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-07,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-08,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-09,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-10,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-11,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-12,7.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-13,8.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-14,9.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-15,10.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-16,11.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-17,12.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-18,13.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-19,14.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-20,15.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-21,16.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-22,17.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-23,18.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-24,19.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-25,20.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-26,21.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-27,22.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-28,23.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-29,24.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-30,25.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-05-31,26.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-01,27.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-02,28.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-03,29.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-04,30.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-05,31.0,35,0.0,132.75,0.0,80.0,0.0,132.75,0.0,-52.75,True,anfer_daily_max
HLA,2009,2009-06-06,32.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-07,33.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-08,34.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-09,35.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-10,36.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-11,37.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-12,38.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-13,39.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-14,40.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-15,41.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-16,42.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-17,43.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-18,44.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-19,45.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-20,46.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-21,47.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-22,48.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-23,49.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-24,50.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-25,51.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-26,52.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-27,53.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-28,54.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-29,55.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-06-30,56.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-01,57.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-02,58.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-03,59.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-04,60.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-05,61.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-06,62.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-07,63.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-08,64.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-09,65.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-10,66.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-11,67.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-12,68.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-13,69.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-14,70.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-15,71.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-16,72.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-17,73.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-18,74.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-19,75.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-20,76.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-21,77.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-22,78.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-23,79.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-24,80.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-25,81.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-26,82.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-27,83.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-28,84.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-29,85.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-30,86.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-07-31,87.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-01,88.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-02,89.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-03,90.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-04,91.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-05,92.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-06,93.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-07,94.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-08,95.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-09,96.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-10,97.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-11,98.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-12,99.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-13,100.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-14,101.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-15,102.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-16,103.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-17,104.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-18,105.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-19,106.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-20,107.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-21,108.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-22,109.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-23,110.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-24,111.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-25,112.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-26,113.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-27,114.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-28,115.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-29,116.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-30,117.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-08-31,118.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-01,119.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-02,120.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-03,121.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-04,122.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-05,123.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-06,124.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-07,125.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-08,126.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-09,127.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-10,128.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-11,129.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-12,130.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-13,131.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-14,132.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-15,133.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-16,134.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-17,135.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-18,136.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-19,137.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-20,138.0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-21,139.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-22,140.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-23,141.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-24,142.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-25,143.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-26,144.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-27,145.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-28,146.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-29,147.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-09-30,148.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-10-01,149.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-10-02,150.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
HLA,2009,2009-10-03,151.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
