station,year,treatment_id,treatment_name,total_irrigation,total_n,run_status,error_message,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,profit_default,profit_low_water_cost,mean_swfac,max_swfac,swfac_stress_days_gt_0p05,swfac_stress_days_gt_0p10,mean_nstres,max_nstres,nstres_days_gt_0p05,daily_csv_path,notes,yield_gain_vs_T0,yield_gain_vs_N_only_medium,yield_gain_from_irrigation_at_same_N,yield_gain_from_n_at_same_irrigation,profit_gain_from_irrigation_at_same_N_default,profit_gain_from_irrigation_at_same_N_low_water_cost,water_productivity,n_productivity
FQA,2008,T0,T0_null_zero,0.0,0.0,ok,,True,105,2643.572998046875,5017.938537597656,0.3287840783596039,26.43572998046875,26.43572998046875,0.0,0.0,0,0,0.18844275247483028,0.43966978788375854,64,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T0_null_zero_daily.csv,,0.0,-3886.207275390625,,,,,,
FQA,2008,T1,T1_N_only_low,0.0,75.0,ok,,True,105,6089.3670654296875,11290.238037109375,0.9768011569976807,42.143670654296876,42.143670654296876,0.027973997592926025,0.4976930022239685,7,7,0.08780274220875331,0.6095241606235504,30,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T1_N_only_low_daily.csv,,3445.7940673828125,-440.4132080078125,,3445.7940673828125,,,,8119.156087239583
FQA,2008,T2,T2_N_only_medium,0.0,150.0,ok,,True,105,6529.7802734375,11105.986328125,0.9308475255966187,27.797802734374997,27.797802734374997,0.05679967488561358,0.6030716598033905,20,19,0.008121089140574137,0.1638089418411255,6,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T2_N_only_medium_daily.csv,,3886.207275390625,0.0,,3886.207275390625,,,,4353.186848958333
FQA,2008,T3,T3_I_only_low,60.0,0.0,ok,,True,105,2734.1323852539062,5131.983642578125,0.34538349509239197,-2.6586761474609375,21.341323852539062,0.0,0.0,0,0,0.1757650227773757,0.4051476716995239,64,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T3_I_only_low_daily.csv,,90.55938720703125,-3795.6478881835938,90.55938720703125,,-29.094406127929688,-5.0944061279296875,4556.887308756511,
FQA,2008,T4,T4_N_medium_I_low,60.0,150.0,ok,,True,105,7154.6832275390625,12189.544677734375,0.9794474244117737,4.046832275390628,28.046832275390628,0.034135499454679946,0.4415785074234009,12,11,0.001650328863234747,0.04692673683166504,0,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T4_N_medium_I_low_daily.csv,,4511.1102294921875,624.9029541015625,624.9029541015625,,-23.75097045898437,0.24902954101563068,11924.472045898438,4769.788818359375
FQA,2008,T5,T5_N_medium_I_mid,120.0,150.0,ok,,True,105,7238.677978515625,12884.375,1.0001370906829834,-25.11322021484375,22.88677978515625,0.0,0.0,0,0,0.00018187477475120907,0.012191057205200195,0,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T5_N_medium_I_mid_daily.csv,,4595.10498046875,708.897705078125,708.897705078125,,-52.91102294921875,-4.911022949218747,6032.231648763021,4825.785319010417
FQA,2008,T6,T6_N_high_I_mid,120.0,225.0,ok,,True,105,7239.0264892578125,12885.06591796875,1.000235676765442,-43.85973510742187,4.140264892578131,0.0,0.0,0,0,0.00018187477475120907,0.012191057205200195,0,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2008_T6_N_high_I_mid_daily.csv,,4595.4534912109375,709.2462158203125,,,,,6032.522074381511,3217.3451063368057
FQA,2010,T0,T0_null_zero,0.0,0.0,ok,,True,100,1940.7606506347656,4170.72265625,0.32093366980552673,19.40760650634766,19.40760650634766,0.0,0.0,0,0,0.19298748850822448,0.4483758211135864,65,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T0_null_zero_daily.csv,,0.0,-3838.0638122558594,,,,,,
FQA,2010,T1,T1_N_only_low,0.0,75.0,ok,,True,100,5223.369140625,10339.375,1.0227972269058228,33.48369140625,33.48369140625,0.0,0.0,0,0,0.06113040626049042,0.3028501868247986,34,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T1_N_only_low_daily.csv,,3282.6084899902344,-555.455322265625,,3282.6084899902344,,,,6964.4921875
FQA,2010,T2,T2_N_only_medium,0.0,150.0,ok,,True,100,5778.824462890625,11821.800537109375,1.0827741622924805,20.28824462890625,20.28824462890625,0.0,0.0,0,0,0.0040953165292739865,0.13609850406646729,3,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T2_N_only_medium_daily.csv,,3838.0638122558594,0.0,,3838.0638122558594,,,,3852.5496419270835
FQA,2010,T3,T3_I_only_low,60.0,0.0,ok,,True,100,2035.4946899414062,4318.9031982421875,0.3370807468891144,-9.645053100585937,14.354946899414063,0.0,0.0,0,0,0.18428928315639495,0.4354570508003235,65,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T3_I_only_low_daily.csv,,94.73403930664062,-3743.3297729492188,94.73403930664062,,-29.052659606933595,-5.052659606933595,3392.4911499023438,
FQA,2010,T4,T4_N_medium_I_low,60.0,150.0,ok,,True,100,5818.1903076171875,11928.9306640625,1.0990849733352661,-9.318096923828122,14.681903076171878,0.0,0.0,0,0,0.001567586064338684,0.08769392967224121,1,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T4_N_medium_I_low_daily.csv,,3877.429656982422,39.3658447265625,39.3658447265625,,-29.60634155273437,-5.606341552734371,9696.983846028646,3878.7935384114585
FQA,2010,T5,T5_N_medium_I_mid,120.0,150.0,ok,,True,100,5844.78271484375,11999.7119140625,1.1104834079742432,-39.052172851562496,8.947827148437504,0.0,0.0,0,0,0.00013385772705078126,0.012191057205200195,0,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T5_N_medium_I_mid_daily.csv,,3904.0220642089844,65.958251953125,65.958251953125,,-59.340417480468744,-11.340417480468744,4870.652262369792,3896.5218098958335
FQA,2010,T6,T6_N_high_I_mid,120.0,225.0,ok,,True,100,5824.6307373046875,11952.1435546875,1.1014353036880493,-58.003692626953125,-10.003692626953125,0.0,0.0,0,0,0.00013385772705078126,0.012191057205200195,0,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/FQA/FQA_2010_T6_N_high_I_mid_daily.csv,,3883.870086669922,45.8062744140625,,,,,4853.858947753906,2588.7247721354165
HLA,2007,T0,T0_null_zero,0.0,0.0,ok,,True,149,436.7319107055664,860.1396179199219,0.01501419022679329,4.367319107055664,4.367319107055664,0.0,0.0,0,0,0.3849886047760112,0.798799991607666,114,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T0_null_zero_daily.csv,,0.0,-6121.114768981934,,,,,,
HLA,2007,T1,T1_N_only_low,0.0,75.0,ok,,True,149,2524.3576049804688,9032.357788085938,0.21415233612060547,6.4935760498046875,6.4935760498046875,0.0,0.0,0,0,0.2040520346404722,0.5228210091590881,89,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T1_N_only_low_daily.csv,,2087.6256942749023,-4033.4890747070312,,2087.6256942749023,,,,3365.8101399739585
HLA,2007,T2,T2_N_only_medium,0.0,150.0,ok,,True,149,6557.8466796875,16887.48779296875,0.8809301257133484,28.078466796875006,28.078466796875006,0.0,0.0,0,0,0.10038559188778769,0.5671427547931671,72,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T2_N_only_medium_daily.csv,,6121.114768981934,0.0,,6121.114768981934,,,,4371.897786458333
HLA,2007,T3,T3_I_only_low,60.0,0.0,ok,,True,149,347.93521881103516,725.1998138427734,0.013332793489098549,-26.52064781188965,-2.5206478118896483,0.0,0.0,0,0,0.38544069920610263,0.798799991607666,114,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T3_I_only_low_daily.csv,,-88.79669189453125,-6209.911460876465,-88.79669189453125,,-30.887966918945313,-6.887966918945312,579.8920313517253,
HLA,2007,T4,T4_N_medium_I_low,60.0,150.0,ok,,True,149,6509.678955078125,16701.36962890625,0.8407130837440491,-2.403210449218747,21.596789550781253,0.0,0.0,0,0,0.10298684479406216,0.5668748319149017,72,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T4_N_medium_I_low_daily.csv,,6072.947044372559,-48.167724609375,-48.167724609375,,-30.481677246093753,-6.481677246093753,10849.464925130209,4339.785970052083
HLA,2007,T5,T5_N_medium_I_mid,120.0,150.0,ok,,True,149,6448.5137939453125,16587.4169921875,0.8223393559455872,-33.014862060546875,14.985137939453125,0.0,0.0,0,0,0.10362801455811366,0.5616315603256226,73,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T5_N_medium_I_mid_daily.csv,,6011.781883239746,-109.3328857421875,-109.3328857421875,,-61.09332885742188,-13.09332885742188,5373.761494954428,4299.009195963542
HLA,2007,T6,T6_N_high_I_mid,120.0,225.0,ok,,True,149,7279.283447265625,19225.054931640625,1.280359148979187,-43.45716552734375,4.542834472656253,0.0,0.0,0,0,0.03198428482017261,0.41008198261260986,20,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2007_T6_N_high_I_mid_daily.csv,,6842.551536560059,721.436767578125,,,,,6066.069539388021,3235.2370876736113
HLA,2009,T0,T0_null_zero,0.0,0.0,ok,,True,159,239.12643432617188,435.5801010131836,0.002528625540435314,2.3912643432617187,2.3912643432617187,0.0,0.0,0,0,0.3622416049804328,0.798799991607666,104,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T0_null_zero_daily.csv,,0.0,-6919.088287353516,,,,,,
HLA,2009,T1,T1_N_only_low,0.0,75.0,ok,,True,159,3390.0662231445312,9135.521240234375,0.042479246854782104,15.15066223144531,15.15066223144531,0.0,0.0,0,0,0.22411827602476445,0.6826252937316895,85,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T1_N_only_low_daily.csv,,3150.9397888183594,-3768.1484985351562,,3150.9397888183594,,,,4520.088297526042
HLA,2009,T2,T2_N_only_medium,0.0,150.0,ok,,True,159,7158.2147216796875,14989.539794921875,0.1185327097773552,34.08214721679688,34.08214721679688,0.0,0.0,0,0,0.15694377997761252,0.7712517231702805,47,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T2_N_only_medium_daily.csv,,6919.088287353516,0.0,,6919.088287353516,,,,4772.143147786458
HLA,2009,T3,T3_I_only_low,60.0,0.0,ok,,True,159,189.09297943115234,351.0052490234375,0.0022789305076003075,-28.109070205688475,-4.109070205688477,0.0,0.0,0,0,0.36025638812742894,0.798799991607666,90,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T3_I_only_low_daily.csv,,-50.03345489501953,-6969.121742248535,-50.03345489501953,,-30.500334548950192,-6.500334548950196,315.1549657185873,
HLA,2009,T4,T4_N_medium_I_low,60.0,150.0,ok,,True,159,6511.7724609375,13487.623291015625,0.09322509169578552,-2.382275390624997,21.617724609375003,0.0,0.0,0,0,0.17077835569591643,0.7950112968683243,49,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T4_N_medium_I_low_daily.csv,,6272.646026611328,-646.4422607421875,-646.4422607421875,,-36.46442260742188,-12.46442260742188,10852.9541015625,4341.181640625
HLA,2009,T5,T5_N_medium_I_mid,120.0,150.0,ok,,True,159,6796.187744140625,14194.44580078125,0.10362108796834946,-29.538122558593756,18.461877441406244,0.0,0.0,0,0,0.1629145472492062,0.7588157802820206,49,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T5_N_medium_I_mid_daily.csv,,6557.061309814453,-362.0269775390625,-362.0269775390625,,-63.62026977539064,-15.62026977539064,5663.4897867838545,4530.791829427083
HLA,2009,T6,T6_N_high_I_mid,120.0,225.0,ok,,True,159,7763.4552001953125,15731.61376953125,0.1630891114473343,-38.615447998046875,9.384552001953125,0.0,0.0,0,0,0.08789044656093765,0.6923135817050934,29,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2009_T6_N_high_I_mid_daily.csv,,7524.328765869141,605.240478515625,,,,,6469.546000162761,3450.4245334201387
HLA,2011,T0,T0_null_zero,0.0,0.0,ok,,True,164,197.71472930908203,610.060920715332,8.239745511673391e-06,1.9771472930908203,1.9771472930908203,0.0,0.0,0,0,0.37970471781928367,0.798799991607666,118,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T0_null_zero_daily.csv,,0.0,-6114.2890548706055,,,,,,
HLA,2011,T1,T1_N_only_low,0.0,75.0,ok,,True,169,2753.4765625,8729.002685546875,4.565429480862804e-05,8.784765625000002,8.784765625000002,0.0,0.0,0,0,0.21194419846732235,0.47040802240371704,104,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T1_N_only_low_daily.csv,,2555.761833190918,-3558.5272216796875,,2555.761833190918,,,,3671.3020833333335
HLA,2011,T2,T2_N_only_medium,0.0,150.0,ok,,True,169,6312.0037841796875,15167.559814453125,0.0001933593739522621,25.62003784179688,25.62003784179688,0.0,0.0,0,0,0.11028015966246114,0.460208535194397,86,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T2_N_only_medium_daily.csv,,6114.2890548706055,0.0,,6114.2890548706055,,,,4208.002522786458
HLA,2011,T3,T3_I_only_low,60.0,0.0,ok,,True,164,125.85206985473633,464.8530578613281,7.62939453125e-06,-28.741479301452635,-4.741479301452637,0.0,0.0,0,0,0.3738277508173047,0.798799991607666,109,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T3_I_only_low_daily.csv,,-71.8626594543457,-6186.151714324951,-71.8626594543457,,-30.718626594543455,-6.718626594543458,209.7534497578939,
HLA,2011,T4,T4_N_medium_I_low,60.0,150.0,ok,,True,169,6228.06884765625,14349.78271484375,0.00016064452938735485,-5.219311523437497,18.780688476562503,0.0,0.0,0,0,0.12954239873491094,0.5294296741485596,86,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T4_N_medium_I_low_daily.csv,,6030.354118347168,-83.9349365234375,-83.9349365234375,,-30.839349365234376,-6.839349365234376,10380.11474609375,4152.0458984375
HLA,2011,T5,T5_N_medium_I_mid,120.0,150.0,ok,,True,169,6227.872314453125,13906.796875,0.00015087889914866537,-35.22127685546875,12.778723144531249,0.0,0.0,0,0,0.13814628036064508,0.5682858824729919,87,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T5_N_medium_I_mid_daily.csv,,6030.157585144043,-84.1314697265625,-84.1314697265625,,-60.84131469726563,-12.84131469726563,5189.8935953776045,4151.914876302083
HLA,2011,T6,T6_N_high_I_mid,120.0,225.0,ok,,True,169,6749.0185546875,15112.63671875,0.00023364256776403636,-48.759814453125,-0.7598144531250028,0.0,0.0,0,0,0.06577538350630088,0.41355228424072266,41,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/HLA/HLA_2011_T6_N_high_I_mid_daily.csv,,6551.303825378418,437.0147705078125,,,,,5624.18212890625,2999.5638020833335
LCA,2008,T0,T0_null_zero,0.0,0.0,ok,,True,105,3095.6228637695312,5193.372802734375,0.2635045647621155,30.956228637695315,30.956228637695315,0.0,0.0,0,0,0.2280271019254412,0.4857643246650696,87,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/LCA/LCA_2008_T0_null_zero_daily.csv,,0.0,-5659.029846191406,,,,,,
LCA,2008,T1,T1_N_only_low,0.0,75.0,ok,,True,105,6374.9102783203125,12386.92138671875,1.0889993906021118,44.99910278320313,44.99910278320313,0.0,0.0,0,0,0.11527158816655476,0.39858055114746094,66,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/LCA/LCA_2008_T1_N_only_low_daily.csv,,3279.2874145507812,-2379.742431640625,,3279.2874145507812,,,,8499.88037109375
LCA,2008,T2,T2_N_only_medium,0.0,150.0,ok,,True,105,8754.652709960938,16811.083984375,1.7053308486938477,50.04652709960938,50.04652709960938,0.0,0.0,0,0,0.030266694795517694,0.20207715034484863,27,Leave_One_experiments/water_nitrogen_factorial_diagnosis/daily_outputs/LCA/LCA_2008_T2_N_only_medium_daily.csv,,5659.029846191406,0.0,,5659.029846191406,,,,5836.435139973958
