station,method,seed,prior_policy,train_year,eval_year,run_status,episode_completed,episode_length,final_grnwt,total_irrigation,total_n_fertilizer,profit_score,mean_swfac,mean_nstres,bc_action_deviation_mean,bc_action_deviation_max,irrigation_saturation_ratio_100_200,n_saturation_ratio_100_200,irrigation_saturation_ratio_300_450,n_saturation_ratio_300_450,daily_csv_path,figure_dir,notes,model_path,augmented_rf_prior_yield,augmented_rf_prior_irrigation,augmented_rf_prior_n,augmented_rf_prior_profit,yield_loss_vs_augmented_rf_prior,yield_loss_vs_expert_best,yield_loss_vs_ppo_baseline,input_reduction_vs_ppo_baseline,cap_regression_300_450,passes_low_input_gate
HLA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,4232.248229980469,78.48687916994095,102.3188054561615,-22.50065864920616,0.0,0.15006906816945273,0.011145048721965856,0.460244227994228,0.7848687916994095,0.5115940272808075,0.26162293056646985,0.22737512323591444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed0_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed0.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,0.1667469183127567,,0.38447829057182736,0.7589257538318634,False,False
HLA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,3996.7434692382812,78.4784734249115,101.06736421585083,-24.53864307403564,0.0,0.13930452229992654,0.012596639823572122,0.460244227994228,0.784784734249115,0.5053368210792542,0.26159491141637164,0.22459414270189074,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed0_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed0.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,0.18635127082126,,0.4187291863211944,0.7606055498123169,False,False
HLA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,5962.1221923828125,81.10285699367523,113.51181268692017,-9.308159744739534,0.0,0.17097574172529784,0.012482021425946767,0.460244227994228,0.8110285699367523,0.5675590634346008,0.2703428566455841,0.25224847263760036,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed0_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed0.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,-0.24544589180400772,,0.13289215465226886,0.7405137737592061,False,True
HLA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,4956.3214111328125,2.1515756845474243,66.01619720458984,31.983376967906956,0.0,0.3027228441464125,0.00026466272491407455,0.021674245147650026,0.021515756845474243,0.3300809860229492,0.007171918948491414,0.14670266045464408,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed1_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed1.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,0.024190013146289116,,0.2791719054082987,0.909109636147817,False,False
HLA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,4883.687744140625,3.0184343457221985,66.42942726612091,30.720303452014925,0.0,0.25365821617161666,0.00035760509720281057,0.023384705185890198,0.030184343457221985,0.33214713633060455,0.010061447819073996,0.1476209494802687,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed1_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed1.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,0.0057889986411571335,,0.28973546322430005,0.9074028511842092,False,False
HLA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,4693.8580322265625,1.9650578498840332,67.197185754776,29.156754958629612,0.0,0.31131137223363675,0.00023669747654462376,0.015911519527435303,0.019650578498840332,0.33598592877388,0.006550192832946777,0.14932707945505777,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed1_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed1.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,0.019485677362235644,,0.31734355765266975,0.9077836751937867,False,False
HLA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,4753.514099121094,6.856442987918854,71.52000963687897,26.22691708803177,0.0,0.25136581997899615,0.000543864745219824,0.028343681084496072,0.06856442987918854,0.35760004818439484,0.02285480995972951,0.15893335474861991,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed2_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed2.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,0.06411910249539159,,0.3086674114822801,0.8954980631669363,False,False
HLA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,5443.104248046875,8.78111869096756,71.69309258460999,32.11720998883248,0.0,0.2350207311195015,0.0007491974957826553,0.029322065392229365,0.0878111869096756,0.3584654629230499,0.029270395636558533,0.1593179835213555,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed2_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed2.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,-0.1080958506087954,,0.20837610430779904,0.8927010516325633,False,False
HLA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,5342.149658203125,7.2980716824531555,70.3430712223053,32.18669293522835,0.0,0.28640737754743806,0.0006206245680455923,0.025655838511534457,0.07298071682453156,0.3517153561115265,0.024326905608177185,0.15631793604956734,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS1_residual_augmented_RF_prior_strict_seed2_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS1_residual_augmented_RF_prior_strict_train2011_seed2.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,-0.11593793795631606,,0.22305854691006857,0.8964784761269887,False,False
SYA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,9254.526977539062,4.043038189411163,145.24061679840088,54.21359648108482,0.0,0.0460578755096153,0.0025505192394593,0.04760854610426596,0.04043038189411163,0.7262030839920044,0.013476793964703878,0.32275692621866864,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed0_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed0.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,-0.15530299220594612,,-0.34594238230451607,0.8009551266829172,False,True
SYA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,9248.475952148438,2.791397273540497,150.6613701581955,53.423718345165256,0.045599702952636614,0.07781055693825085,0.002629740918633145,0.04811131128294638,0.027913972735404968,0.7533068507909775,0.009304657578468323,0.33480304479599,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed0_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed0.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,-0.13416508566808047,,-0.3450623447240531,0.7953963100910186,False,True
SYA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,9362.5048828125,3.7738636136054993,152.19209492206573,53.69009329080582,0.0,0.0669888203794306,0.0027527733382213056,0.04761035411182415,0.03773863613605499,0.7609604746103287,0.012579545378684998,0.3382046553823683,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed0_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed0.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,-0.17334602075065858,,-0.36164626856609444,0.792045388619105,False,True
SYA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,7598.704833984375,26.069338619709015,99.91973340511322,37.97244567871094,0.0,0.08999216777307016,0.0023556845133783796,0.042738646268844604,0.26069338619709015,0.4995986670255661,0.08689779539903005,0.2220438520113627,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed1_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed1.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,0.05140409089537596,,-0.10512605468695907,0.8320145706335703,False,True
SYA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,7940.1275634765625,25.89537650346756,99.4541883468628,41.59004029631615,0.03680571598104305,0.122991645294759,0.0022179265407315015,0.043171852827072144,0.2589537650346756,0.49727094173431396,0.0863179216782252,0.22100930743747288,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed1_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed1.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,0.026281140283020532,,-0.15478124754780734,0.8328672468662262,False,True
SYA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,7636.7718505859375,26.20774805545807,97.8899210691452,38.79136421084404,0.0,0.10938444879505184,0.0023282068944290805,0.04987697079533916,0.2620774805545807,0.489449605345726,0.08735916018486023,0.2175331579314338,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed1_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed1.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,0.04292964602717596,,-0.11066237341359778,0.8345364411671956,False,True
SYA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,7685.9527587890625,14.322146773338318,101.113361120224,44.420113921165466,0.0,0.09015602226610538,0.0014265775758639685,0.031487539410591125,0.14322146773338318,0.50556680560112,0.04774048924446106,0.22469635804494223,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed2_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed2.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,0.04051236311336687,,-0.11781505327627144,0.8460859894752503,False,True
SYA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,7972.0623779296875,15.59707224369049,102.26791501045227,46.35510890483856,0.040768774329788156,0.12084177964263493,0.0013725013993770995,0.03488081693649292,0.1559707224369049,0.5113395750522614,0.051990240812301636,0.2272620333565606,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed2_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed2.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,0.022364889458839177,,-0.15942572266229033,0.842846683661143,False,True
SYA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,7808.20556640625,14.867325127124786,103.09394598007202,44.87490660548211,0.0,0.1059383570731103,0.0012925584420548737,0.030343562364578247,0.14867325127124786,0.5154697299003601,0.04955775042374929,0.2290976577334934,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS1_residual_augmented_RF_prior_strict_seed2_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS1_residual_augmented_RF_prior_strict_train2012_seed2.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,0.021444896935132008,,-0.13559502577265595,0.8427183051904042,False,True
LCA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,5840.34912109375,0.0,64.05293941497803,42.390256357192996,0.0,0.12387014860692232,0.0010227155551077248,0.07155697063188171,0.0,0.32026469707489014,0.0,0.14233986536661783,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed0_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed0.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,0.010514237827886151,,0.1506023561643641,0.9145960807800293,False,False
LCA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,6393.8836669921875,0.0,63.342368602752686,48.103244519233705,0.0,0.14856715821752361,0.0008760067874680563,0.07155697063188171,0.0,0.3167118430137634,0.0,0.14076081911722818,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed0_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed0.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,0.028827376254682874,,0.07009844632622923,0.915543508529663,False,True
LCA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,6882.4395751953125,0.0,61.77189648151398,53.38142163157464,0.0,0.1619654065086728,0.0007013629841029092,0.06893708820720927,0.0,0.3088594824075699,0.0,0.13727088107003105,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed0_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed0.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,0.037325794617635084,,-0.0009552233612429106,0.9176374713579813,False,True
LCA,MS1_residual_augmented_RF_prior_strict,0,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,6392.6641845703125,0.0,64.31407332420349,47.84812351465225,0.0,0.14540740087920545,0.0009395168999811808,0.07155697063188171,0.0,0.32157036662101746,0.0,0.14292016294267443,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed0_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_0_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed0.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,0.0126717486011954,,0.07027580310308672,0.9142479022343953,False,True
LCA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,3435.8456420898438,3.222927451133728,13.9376699924469,29.262575197219853,0.0,0.18974767430968906,0.006534682399507494,0.47604370629370624,0.03222927451133728,0.0696883499622345,0.010743091503779093,0.030972599983215332,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed1_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed1.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,0.41789090457107414,,0.5003039831242985,0.9771192034085592,False,False
LCA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,7068.232421875,3.137502074241638,88.33510279655457,47.02979748249054,0.0,0.10619310012050703,0.0014140392133242538,0.03137502074241638,0.03137502074241638,0.4416755139827728,0.010458340247472128,0.19630022843678793,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed1_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed1.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,-0.07360005028418802,,-0.027976211822577892,0.8780365268389384,False,True
LCA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,7634.468994140625,2.3981213569641113,90.27412831783295,52.577097183465966,0.0,0.11514156489145189,0.0014263336132840114,0.023981213569641113,0.023981213569641113,0.45137064158916473,0.007993737856547037,0.20060917403962877,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed1_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed1.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,-0.06786355218266654,,-0.11032745493557812,0.876437000433604,False,True
LCA,MS1_residual_augmented_RF_prior_strict,1,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,3721.4089965820312,3.204496204853058,17.859339714050293,31.14700693488121,0.0,0.1820690789643456,0.006148538559829138,0.47604370629370624,0.03204496204853058,0.08929669857025146,0.010681654016176859,0.03968742158677843,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed1_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_1_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed1.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,0.4252392850224332,,0.4587727603425276,0.9719148854414622,False,False
LCA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,6151.4617919921875,18.67634952068329,73.70443046092987,33.75033554434776,0.0,0.10578858269297559,0.0023522646551304175,0.05582655966281891,0.18676349520683289,0.36852215230464935,0.062254498402277626,0.16378762324651083,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed2_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed2.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,-0.04219520674512792,,0.10535534024983338,0.8768256266911825,False,True
LCA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,6813.3721923828125,17.619891464710236,73.97834360599518,40.82919028997421,0.0,0.13531724261302575,0.0020468475989219165,0.056122809648513794,0.17619891464710236,0.3698917180299759,0.05873297154903412,0.16439631912443373,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed2_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed2.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,-0.03488910547266057,,0.009089667964679193,0.8778690199057261,False,True
LCA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,7261.53076171875,19.121408462524414,72.26974070072174,44.987168210744855,0.0,0.14434567235765003,0.0020128322758284785,0.05600915849208832,0.19121408462524414,0.3613487035036087,0.06373802820841472,0.16059942377938163,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed2_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed2.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,-0.01569919786746808,,-0.056088769996133304,0.8781451344490051,False,True
LCA,MS1_residual_augmented_RF_prior_strict,2,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,6704.013671875,18.036583065986633,73.55737686157227,39.63250097036362,0.0,0.1313892234774197,0.002049472437788587,0.05607070028781891,0.18036583065986633,0.36778688430786133,0.06012194355328878,0.1634608374701606,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS1_residual_augmented_RF_prior_strict_seed2_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS1_residual_augmented_RF_prior_strict/seed_2_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS1_residual_augmented_RF_prior_strict_train2010_seed2.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,-0.03541526739073157,,0.02499434553218928,0.8778747200965882,False,True
