scenario,station_code,year,split,water_cost,nitrogen_cost,season_irrigation_cap,season_n_cap,total_irrigation,total_n,final_topwt,final_grnwt,mean_swfac,max_swfac,swfac_stress_days_gt_0p05,mean_nstres,max_nstres,nstres_days_gt_0p05,profit_simple,irrigation_event_count,n_event_count,irrigation_during_or_before_swfac_stress,fertilization_during_or_before_nstres,decision_reasonableness_label,run_status,daily_csv_path
D_cost_high_cap_low,LCA,2013,eval,0.3,0.5,100.0,180.0,100.0,180.0,16623.91845703125,8772.174682617188,0.0002918597310781479,0.028018534183502197,0,0.009536028529206911,0.16132313013076782,7,-32.27825317382812,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2013_ppo_daily.csv
D_cost_high_cap_low,SYA,2009,train,0.3,0.5,100.0,180.0,100.0,180.0,18628.084716796875,10733.19091796875,0.023481516980789076,0.5783271193504333,9,0.063502913629505,0.6720065474510193,23,-12.6680908203125,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2009_ppo_daily.csv
D_cost_high_cap_low,SYA,2014,train,0.3,0.5,100.0,180.0,100.0,180.0,17786.2939453125,9596.509399414062,0.04264089475489325,0.7652264088392258,10,0.058619840898447566,0.5959700644016266,23,-24.03490600585937,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2014_ppo_daily.csv
D_cost_high_cap_low,SYA,2017,train,0.3,0.5,100.0,180.0,100.0,180.0,17353.167724609375,9560.438842773438,0.021165125415875362,0.7118072807788849,5,0.0408685028553009,0.4966541528701782,18,-24.395611572265622,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2017_ppo_daily.csv
D_cost_high_cap_low,SYA,2020,train,0.3,0.5,100.0,180.0,100.0,180.0,17079.464111328125,8896.4111328125,0.0015765260095181673,0.21756058931350708,1,0.046571039203284446,0.4323989748954773,23,-31.035888671875,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2020_ppo_daily.csv
D_cost_high_cap_low,SYA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,15708.0810546875,9475.679321289062,0.0,0.0,0,0.05802402655843278,0.5520771741867065,19,-25.243206787109372,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2022_ppo_daily.csv
D_cost_high_cap_low,SYA,2008,eval,0.3,0.5,100.0,180.0,100.0,180.0,17429.259033203125,10486.12548828125,0.0,0.0,0,0.032102699046368366,0.41624903678894043,15,-15.138745117187497,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2008_ppo_daily.csv
D_cost_high_cap_low,SYA,2010,eval,0.3,0.5,100.0,180.0,100.0,180.0,15377.76611328125,8493.209838867188,0.0,0.0,0,0.021473730170486757,0.3489353060722351,13,-35.067901611328125,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2010_ppo_daily.csv
D_cost_high_cap_low,SYA,2012,eval,0.3,0.5,100.0,180.0,100.0,180.0,16318.516845703125,9612.314453125,0.0,0.0,0,0.033842584765549244,0.44229352474212646,15,-23.876855468749994,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2012_ppo_daily.csv
D_cost_high_cap_low,SYA,2023,eval,0.3,0.5,100.0,180.0,100.0,180.0,17863.328857421875,9837.325439453125,0.0,0.0,0,0.0457184008066205,0.5307583212852478,17,-21.62674560546874,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2023_ppo_daily.csv
D_cost_high_cap_low,YCA,2004,train,0.3,0.5,100.0,180.0,100.0,180.0,12884.66064453125,4624.866638183594,0.018254241217737614,0.5711822509765625,6,0.0944032124851061,0.34074366092681885,52,-73.75133361816407,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2004_ppo_daily.csv
D_cost_high_cap_low,YCA,2014,train,0.3,0.5,100.0,180.0,100.0,180.0,19653.18603515625,9112.919311523438,0.0,0.0,0,0.03405128238357116,0.33976614475250244,18,-28.870806884765628,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2014_ppo_daily.csv
D_cost_high_cap_low,YCA,2015,train,0.3,0.5,100.0,180.0,100.0,180.0,19885.189208984375,9087.095947265625,0.0,0.0,0,0.028573744826846652,0.33276575803756714,15,-29.129040527343747,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2015_ppo_daily.csv
D_cost_high_cap_low,YCA,2019,train,0.3,0.5,100.0,180.0,100.0,180.0,17742.978515625,7604.44091796875,0.0,0.0,0,0.015197917966559381,0.16080570220947266,12,-43.955590820312494,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2019_ppo_daily.csv
D_cost_high_cap_low,YCA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,18794.78515625,8510.457763671875,0.0,0.0,0,0.046240657567977905,0.3937668800354004,21,-34.89542236328124,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2022_ppo_daily.csv
D_cost_high_cap_low,YCA,2005,eval,0.3,0.5,100.0,180.0,100.0,180.0,18761.768798828125,9116.322631835938,0.0017275096110577852,0.18311601877212524,1,0.04144979985255116,0.4082985520362854,19,-28.836773681640622,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2005_ppo_daily.csv
D_cost_high_cap_low,YCA,2010,eval,0.3,0.5,100.0,180.0,100.0,180.0,17428.016357421875,7262.7130126953125,0.0,0.0,0,0.010453595519065858,0.14013373851776123,8,-47.37286987304687,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2010_ppo_daily.csv
D_cost_high_cap_low,YCA,2012,eval,0.3,0.5,100.0,180.0,100.0,180.0,17445.8740234375,7907.7423095703125,0.0,0.0,0,0.015909973212650846,0.2127697467803955,10,-40.922576904296875,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2012_ppo_daily.csv
D_cost_high_cap_low,YCA,2023,eval,0.3,0.5,100.0,180.0,100.0,180.0,21346.86279296875,9223.738403320312,0.0,0.0,0,0.05936745024219002,0.42796677350997925,31,-27.762615966796872,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2023_ppo_daily.csv
