agent,final_trnu,mean_trnu,total_anfer,total_amir,napp_anfer,napp_amir,max_grnwt,final_grnwt,max_topwt,total_reward,episodes,run,penality,anfer_cost,amir_cost,anfer_excess_limit,anfer_excess_cost,amir_excess_limit,amir_excess_cost,score
ppo,1.4981443559130032,1.7406327946595088,830.1577514906725,196.29637310902277,16.4,17.6,7463.6677033333335,7463.6677033333335,0.5035959,1558.1533561689803,30,pen15_ncost0_icost15_nlim300_nex0_ilim80_iex0,15.0,0.0,15.0,300.0,0.0,80.0,0.0,0.18359589591743453
ppo,1.4979654892037313,1.7409884898020302,854.6108512580395,204.76365692913532,16.5,18.666666666666668,7463.998563333333,7463.998563333333,0.5036849999999999,-3.4735024908068226,30,pen15_ncost0_icost20_nlim300_nex0_ilim80_iex0,15.0,0.0,20.0,300.0,0.0,80.0,0.0,0.15685076093059824
ppo,1.4983927893141906,1.7404783934726529,845.6439579526583,210.61806413034597,16.733333333333334,18.966666666666665,7462.623416666667,7462.623416666667,0.5035963999999999,1936.1581715393322,30,pen15_ncost0_icost10_nlim300_nex0_ilim80_iex0,15.0,0.0,10.0,300.0,0.0,80.0,0.0,0.15526338975072368
ppo,1.497837972516815,1.7408762582291606,925.9660641849041,211.18320874869823,18.0,19.033333333333335,7464.238823333333,7464.238823333333,0.5036001,1476.8310672387995,30,pen12_ncost0_icost20_nlim300_nex0_ilim80_iex0,12.0,0.0,20.0,300.0,0.0,80.0,0.0,0.1012289111543973
ppo,1.4977848436683416,1.74062916715451,916.4678109188875,226.3725183159113,17.8,20.233333333333334,7463.17615,7463.17615,0.5035983333333333,3289.8886241841733,30,pen12_ncost0_icost10_nlim300_nex0_ilim80_iex0,12.0,0.0,10.0,300.0,0.0,80.0,0.0,0.08843482749659753
ppo,1.4972960917900007,1.7413616257753015,994.728327592214,240.5784579614798,18.833333333333332,20.5,7463.101203333334,7463.101203333334,0.5035999666666666,784.4786543280194,30,pen12_ncost0_icost15_nlim300_nex0_ilim80_iex0,12.0,0.0,15.0,300.0,0.0,80.0,0.0,0.018756338341362977
