site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
HL,expert,39.0,0.0,,0.0,,155.84234237670898,0.0,0.30876845121383667,1.1697224378585815,0.0,25.593394339084625,-1.0,-1.0,0.0,0.0
HL,expert,40.0,0.0,,0.004902362823486328,,179.44091796875,0.0,0.3477419316768646,1.3791272640228271,0.0,25.31466018408537,-1.0,-1.0,0.0,0.0
HL,expert,41.0,0.0,,0.0,,214.29981231689453,0.0,0.4032980501651764,1.5910922288894653,0.0,36.2444868311286,-1.0,-1.0,0.0,0.0
HL,expert,42.0,0.0,,0.0,,242.70977020263672,0.0,0.4470892548561096,1.4713356494903564,0.0,30.26994690299034,-1.0,-1.0,0.0,0.0
HL,expert,43.0,0.0,,0.0,,296.2059211730957,0.0,0.5266297459602356,1.7765976190567017,0.0,56.953598484396935,-1.0,-1.0,0.0,0.0
HL,expert,44.0,0.0,,0.0,,335.6129455566406,0.0,0.5830619931221008,0.6464724540710449,0.0,40.4135755635798,-1.0,-1.0,0.0,0.0
HL,expert,45.0,0.0,,0.0,,397.89234161376953,0.0,0.6695567965507507,1.5764479637145996,0.0,65.07663328200579,-1.0,-1.0,0.0,0.0
HL,expert,46.0,0.0,,0.0,,460.44410705566406,0.0,0.7512819766998291,0.8211790919303894,0.0,64.23083014786243,-1.0,-1.0,0.0,0.0
HL,expert,47.0,0.0,,0.0,,503.5660171508789,0.0,0.809630274772644,1.50076162815094,0.0,45.504312217235565,-1.0,-1.0,0.0,0.0
HL,expert,48.0,0.0,,0.0,,561.3288116455078,0.0,0.8855239748954773,3.1273245811462402,0.0,61.4914021641016,-1.0,-1.0,0.0,0.0
HL,expert,49.0,0.0,,0.0,,658.5748291015625,0.0,1.0077381134033203,3.382303237915039,0.0,101.20307072997093,-1.0,-1.0,0.0,0.0
HL,expert,50.0,0.0,,0.0,,761.6055297851562,0.0,1.130517601966858,3.7423324584960938,9.999999046325684,-42.39123120903969,-0.6000000238418579,-1.0,0.0,9.999999403953552
HL,expert,51.0,0.0,,0.0,,857.919921875,0.0,1.2396392822265625,3.439622402191162,9.999999046325684,100.31432904303074,-1.0,-1.0,0.0,0.0
HL,expert,52.0,0.0,,0.0,,982.4234771728516,0.0,1.372511625289917,2.9379992485046387,9.999999046325684,128.46693858504295,-1.0,-1.0,0.0,0.0
HL,expert,53.0,0.0,,0.0,,1086.5048217773438,0.0,1.477785587310791,3.468536376953125,9.999999046325684,108.73370058834553,-1.0,-1.0,0.0,0.0
HL,expert,54.0,0.0,,0.0,,1213.8916778564453,0.0,1.5992032289505005,2.1269259452819824,9.999999046325684,130.56969791650772,-1.0,-1.0,0.0,0.0
HL,expert,55.0,0.0,,0.0,,1334.593505859375,0.0,1.7078757286071777,2.371082067489624,9.999999046325684,124.82562489807606,-1.0,-1.0,0.0,0.0
HL,expert,56.0,0.0,,0.0,,1471.5267944335938,0.0,1.8239206075668335,4.269124984741211,9.999999046325684,142.87390358746052,-1.0,-1.0,0.0,0.0
HL,expert,57.0,0.0,,0.0,,1604.7349548339844,0.0,1.9304643869400024,4.337062358856201,9.999999046325684,138.39846655726433,-1.0,-1.0,0.0,0.0
HL,expert,58.0,0.0,,0.0,,1752.5830078125,0.0,2.0418107509613037,3.8845207691192627,9.999999046325684,152.61005841195583,-1.0,-1.0,0.0,0.0
HL,expert,59.0,0.0,,0.0,,1922.4198913574219,0.0,2.1616339683532715,3.216747283935547,9.999999046325684,174.4811400026083,-1.0,-1.0,0.0,0.0
HL,expert,60.0,0.0,,0.0,,2072.4044799804688,0.0,2.2616193294525146,4.093052864074707,9.999999046325684,155.74148796498775,-1.0,-1.0,0.0,0.0
HL,expert,61.0,0.0,,0.0,,2253.1539916992188,0.0,2.374872922897339,5.1704511642456055,9.999999046325684,187.20988780260086,-1.0,-1.0,0.0,0.0
HL,expert,62.0,0.0,,0.0,,2456.9419860839844,0.0,2.4944007396698,5.017068386077881,9.999999046325684,209.98250432312489,-1.0,-1.0,0.0,0.0
HL,expert,63.0,0.0,,0.0,,2624.1015625,0.0,2.5867857933044434,1.9465653896331787,9.999999046325684,170.04103165119886,-1.0,-1.0,0.0,0.0
HL,expert,64.0,0.0,,0.0,,2814.5361328125,0.0,2.6864378452301025,3.7530720233917236,9.999999046325684,196.7840251326561,-1.0,-1.0,0.0,0.0
HL,expert,65.0,0.0,,0.0,,3052.7093505859375,0.0,2.8034298419952393,4.272075176239014,9.999999046325684,244.61420893669128,-1.0,-1.0,0.0,0.0
HL,expert,66.0,0.0,,0.0,,3285.5816650390625,0.0,2.9112112522125244,2.7888753414154053,9.999999046325684,237.879181727767,-1.0,-1.0,0.0,0.0
HL,expert,67.0,0.0,,0.0,,3564.652099609375,0.0,3.0322790145874023,3.5044071674346924,9.999999046325684,285.7805846631527,-1.0,-1.0,0.0,0.0
HL,expert,68.0,0.0,,0.0,,3844.27734375,0.0,3.146345615386963,5.102593421936035,9.999999046325684,287.8104095160961,-1.0,-1.0,0.0,0.0
HL,expert,69.0,0.0,,0.0,,4319.1265869140625,0.0,3.431306838989258,5.841679573059082,9.999999046325684,485.28133749961853,-1.0,-1.0,0.0,0.0
HL,expert,70.0,0.0,,0.0,,4643.802185058594,0.0,3.5794897079467773,5.8701276779174805,9.999999046325684,333.5945890843868,-1.0,-1.0,0.0,0.0
HL,expert,71.0,0.0,,0.0,,4971.1993408203125,0.0,3.7060210704803467,5.838289737701416,19.999998092651367,184.7366265952587,-0.6000000238418579,-1.0,0.0,9.999999403953552
HL,expert,72.0,0.0,,0.0,,5254.73388671875,0.0,3.8044326305389404,5.915843963623047,19.999998092651367,288.11579428613186,-1.0,-1.0,0.0,0.0
HL,expert,73.0,0.0,,0.0,,5544.8382568359375,0.0,3.8965113162994385,5.8473968505859375,19.999998092651367,292.2181512415409,-1.0,-1.0,0.0,0.0
HL,expert,74.0,0.0,,0.0,,5657.608642578125,0.0,3.92986798286438,1.297668218612671,19.999998092651367,114.09228637814522,-1.0,-1.0,0.0,0.0
HL,expert,75.0,0.0,,0.002102077007293701,,5877.6666259765625,0.0,3.990963935852051,4.496421813964844,19.999998092651367,221.29519030451775,-1.0,-1.0,0.0,0.0
HL,expert,76.0,0.0,,0.004804670810699463,,6027.6007080078125,0.0,4.029397487640381,2.2501766681671143,19.999998092651367,150.79147035256028,-1.0,-1.0,0.0,0.0
HL,expert,77.0,0.0,,0.01308894157409668,,6203.280029296875,0.0,4.068946838378906,5.548582553863525,19.999998092651367,175.8567621279508,-1.0,-1.0,0.0,0.0
HL,expert,78.0,0.0,,0.020083308219909668,,6314.0411376953125,0.0,4.087002754211426,5.243412971496582,19.999998092651367,110.88729054667056,-1.0,-1.0,0.0,0.0
HL,expert,79.0,0.0,,0.0240669846534729,,6452.9022216796875,0.0,4.10930061340332,5.421303749084473,19.999998092651367,138.92232850193977,-1.0,-1.0,0.0,0.0
HL,expert,80.0,0.0,,0.0252835750579834,,6628.6376953125,0.0,4.138815402984619,5.624627113342285,19.999998092651367,175.7947593636345,-1.0,-1.0,0.0,0.0
HL,expert,81.0,0.0,,0.02684783935546875,,6840.2532958984375,0.0,4.1761369705200195,4.895341396331787,19.999998092651367,211.67435459559783,-1.0,-1.0,0.0,0.0
HL,expert,82.0,0.0,,0.024930298328399658,,7074.8626708984375,0.0,4.219902515411377,5.5440568923950195,19.999998092651367,234.67266088933684,-1.0,-1.0,0.0,0.0
HL,expert,83.0,0.0,,0.024907946586608887,,7338.194580078125,0.0,4.270478248596191,3.9895501136779785,19.999998092651367,263.39642107952386,-1.0,-1.0,0.0,0.0
HL,expert,84.0,0.0,,0.023751795291900635,,7585.2734375,0.0,4.317504405975342,5.853271961212158,19.999998092651367,247.14707514154725,-1.0,-1.0,0.0,0.0
HL,expert,85.0,0.0,,0.028053641319274902,,7772.3486328125,0.0,4.347403049468994,4.793513298034668,19.999998092651367,187.14812343474478,-1.0,-1.0,0.0,0.0
HL,expert,86.0,0.0,,0.03395223617553711,,8195.892333984375,0.0,4.2572150230407715,5.484123229980469,19.999998092651367,423.61292662331834,-1.0,-1.0,0.0,0.0
HL,expert,87.0,0.0,,0.031221389770507812,,8551.2158203125,0.0,4.239609241485596,4.766707897186279,19.999998092651367,355.38917303900234,-1.0,-1.0,0.0,0.0
HL,expert,88.0,0.0,,0.03453707695007324,,8990.947875976562,0.0,4.221306324005127,5.449979305267334,19.999998092651367,439.7927681286819,-1.0,-1.0,0.0,0.0
HL,expert,89.0,0.0,,0.034424543380737305,,9410.203857421875,0.0,4.203141212463379,5.200843334197998,19.999998092651367,419.310663753422,-1.0,-1.0,0.0,0.0
HL,expert,90.0,0.0,,0.036440372467041016,,9831.668701171875,0.0,4.183996200561523,5.102733612060547,19.999998092651367,421.5149353072047,-1.0,-1.0,0.0,0.0
HL,expert,91.0,0.0,,0.03574717044830322,,10234.742431640625,0.0,4.165299892425537,5.098165988922119,19.999998092651367,403.11737334763166,-1.0,-1.0,0.0,0.0
HL,expert,92.0,0.0,,0.03276050090789795,,10661.42333984375,0.0,4.148242473602295,5.641528129577637,19.999998092651367,426.7204835714074,-1.0,-1.0,0.0,0.0
HL,expert,93.0,0.0,,0.02872645854949951,,11045.59814453125,0.0,4.133347034454346,5.149876594543457,19.999998092651367,384.21142160193995,-1.0,-1.0,0.0,0.0
HL,expert,94.0,0.0,,0.02324807643890381,,11341.978759765625,0.0,4.121335506439209,4.198196887969971,19.999998092651367,296.41552953398786,-1.0,-1.0,0.0,0.0
HL,expert,95.0,0.0,,0.01676309108734131,,11427.75634765625,0.0,4.112699508666992,1.6685011386871338,19.999998092651367,85.82140488317236,-1.0,-1.0,0.0,0.0
HL,expert,96.0,0.0,,0.006267428398132324,,11670.75927734375,0.0,4.104816913604736,3.6188578605651855,29.999996185302734,93.04154833429493,-0.6000000238418579,-1.0,0.0,9.999999403953552
HL,expert,97.0,0.0,,0.0,,11792.186279296875,0.0,4.0886688232421875,2.106832504272461,29.999996185302734,121.46995009446982,-1.0,-1.0,0.0,0.0
HL,expert,98.0,0.0,,0.0,,11925.75927734375,0.0,4.073193550109863,2.2499794960021973,29.999996185302734,133.61604192235973,-1.0,-1.0,0.0,0.0
HL,expert,99.0,0.0,,0.0,,12099.94873046875,174.18907165527344,3.977689027786255,4.181637287139893,29.999996185302734,174.22594826610293,-1.0,-1.0,0.0,0.0
HL,expert,100.0,0.0,,0.0,,12274.136962890625,348.3781433105469,3.9617502689361572,1.8934133052825928,29.999996185302734,174.21951068972703,-1.0,-1.0,0.0,0.0
HL,expert,101.0,0.0,,0.0,,12388.50830078125,522.5672149658203,3.9460065364837646,1.1445846557617188,29.999996185302734,114.4045083905803,-1.0,-1.0,0.0,0.0
HL,expert,102.0,0.0,,0.0,,12622.5146484375,696.7562866210938,3.925553798675537,4.706963539123535,29.999996185302734,234.0415176533861,-1.0,-1.0,0.0,0.0
HL,expert,103.0,0.0,,0.0,,12796.7041015625,870.9453582763672,3.904092788696289,3.7629356384277344,29.999996185302734,174.22515319893137,-1.0,-1.0,0.0,0.0
HL,expert,104.0,0.0,,0.0,,12970.892333984375,1045.1344299316406,3.876086711883545,5.100203514099121,29.999996185302734,174.2182521673385,-1.0,-1.0,0.0,0.0
HL,expert,105.0,0.0,,0.0,,13145.081787109375,1219.3235778808594,3.852834701538086,4.309776306152344,29.999996185302734,174.21660584339406,-1.0,-1.0,0.0,0.0
HL,expert,106.0,0.0,,0.0,,13319.2724609375,1393.5125732421875,3.827444553375244,3.896592140197754,29.999996185302734,174.21467652980937,-1.0,-1.0,0.0,0.0
HL,expert,107.0,0.0,,0.0,,13493.45947265625,1567.7017211914062,3.7917404174804688,4.448199272155762,29.999996185302734,174.2085948662134,-1.0,-1.0,0.0,0.0
HL,expert,108.0,0.0,,0.0031386613845825195,,13667.64892578125,1741.8907165527344,3.748709201812744,3.041823387145996,29.999996185302734,174.2088638243149,-1.0,-1.0,0.0,0.0
HL,expert,109.0,0.0,,0.011195540428161621,,13841.83837890625,1916.0797119140625,3.717092990875244,3.230912923812866,29.999996185302734,174.20741376961814,-1.0,-1.0,0.0,0.0
HL,expert,110.0,0.07376396656036377,,0.02136063575744629,,14008.9599609375,2083.201904296875,3.6912100315093994,4.073589324951172,29.999996185302734,167.137761451595,-1.0,-1.0,0.0,0.0
HL,expert,111.0,0.3401319980621338,,0.03011918067932129,,14150.562744140625,2224.8049926757812,3.6284351348876953,2.4302494525909424,29.999996185302734,141.61781591945328,-1.0,-1.0,0.0,0.0
HL,expert,112.0,0.2803398370742798,,0.03490710258483887,,14297.894287109375,2372.1365356445312,3.577575206756592,1.8209168910980225,29.999996185302734,147.3457846866222,-1.0,-1.0,0.0,0.0
HL,expert,113.0,0.0,,0.04207766056060791,,14472.08251953125,2546.3255310058594,3.558758020401001,2.3540682792663574,29.999996185302734,174.2050999921048,-1.0,-1.0,0.0,0.0
HL,expert,114.0,0.0,,0.05204594135284424,,14646.27197265625,2720.5145263671875,3.5297656059265137,3.2021772861480713,29.999996185302734,174.20581298327306,-1.0,-1.0,0.0,0.0
HL,expert,115.0,0.6483472883701324,,0.06202578544616699,,14758.34716796875,2832.5894165039062,3.415339708328247,1.4956893920898438,29.999996185302734,112.08998964662896,-1.0,-1.0,0.0,0.0
HL,expert,116.0,0.7008005082607269,,0.06961667537689209,,14849.5947265625,2923.8363647460938,3.295666217803955,1.149580955505371,29.999996185302734,91.25939490622841,-1.0,-1.0,0.0,0.0
HL,expert,117.0,0.7120803594589233,,0.07346516847610474,,14955.56396484375,3029.8052978515625,3.1783273220062256,1.012526035308838,29.999996185302734,105.98024161154171,-1.0,-1.0,0.0,0.0
HL,expert,118.0,0.7809470891952515,,0.07935470342636108,,15051.910400390625,3129.1763305664062,3.0542221069335938,0.881190299987793,29.999996185302734,96.35053630823677,-1.0,-1.0,0.0,0.0
HL,expert,119.0,0.8643403798341751,,0.08458727598190308,,15108.63037109375,3220.5581665039062,2.922227621078491,0.19136333465576172,29.999996185302734,56.721820481652685,-1.0,-1.0,0.0,0.0
HL,expert,120.0,0.9342898651957512,,0.08654391765594482,,15127.65625,3305.2386474609375,2.785717010498047,0.06309449672698975,29.999996185302734,19.025901405122454,-1.0,-1.0,0.0,0.0
HL,expert,121.0,0.9841924402862787,,0.08735322952270508,,15132.51708984375,3385.1382446289062,2.6486332416534424,0.0007156282663345337,29.999996185302734,4.86083984375,-1.0,-1.0,0.0,0.0
HL,expert,122.0,1.0,,0.08771604299545288,,15132.51708984375,3465.037841796875,2.5162012577056885,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,123.0,1.0,,0.08643752336502075,,15132.51708984375,3544.9374389648438,2.3903913497924805,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,124.0,1.0,,0.08380699157714844,,15132.51708984375,3624.8370361328125,2.270871877670288,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,125.0,1.0,,0.07978785037994385,,15132.51708984375,3704.7366333007812,2.1573281288146973,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,126.0,1.0,,0.07554185390472412,,15132.51708984375,3784.63623046875,2.049461603164673,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,127.0,1.0,,0.07407832145690918,,15132.51708984375,3864.5358276367188,1.9469884634017944,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,128.0,1.0,,0.07271969318389893,,15132.51708984375,3944.4354248046875,1.8496390581130981,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,129.0,1.0,,0.0,,15132.51708984375,3944.4354248046875,1.8496390581130981,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
HL,expert,129.0,1.0,,0.0,,15132.51708984375,3944.4354248046875,1.8496390581130981,0.0,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
