schedule_id,station,train_year,total_N,total_irrigation,N1_DAP,N1_amount,N2_DAP,N2_amount,N3_DAP,N3_amount,I1_DAP,I1_amount,I2_DAP,I2_amount,I3_DAP,I3_amount
SYA2012_S0211,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,0.0,50,0.0,75,100.0
SYA2012_S0212,SYA,2012,300.0,50.0,1,0.0,30,150.0,60,150.0,25,0.0,50,50.0,75,0.0
SYA2012_S0213,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,0.0,50,50.0,75,50.0
SYA2012_S0214,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,0.0,50,50.0,75,100.0
SYA2012_S0215,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,0.0,50,100.0,75,0.0
SYA2012_S0216,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,0.0,50,100.0,75,50.0
SYA2012_S0217,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,0.0,50,100.0,75,100.0
SYA2012_S0218,SYA,2012,300.0,50.0,1,0.0,30,150.0,60,150.0,25,50.0,50,0.0,75,0.0
SYA2012_S0219,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,50.0,50,0.0,75,50.0
SYA2012_S0220,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,0.0,75,100.0
SYA2012_S0221,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,0.0
SYA2012_S0222,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,50.0
SYA2012_S0223,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,100.0
SYA2012_S0224,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,0.0
SYA2012_S0225,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,50.0
SYA2012_S0226,SYA,2012,300.0,250.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,100.0
SYA2012_S0227,SYA,2012,300.0,100.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,0.0
SYA2012_S0228,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,50.0
SYA2012_S0229,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,100.0
SYA2012_S0230,SYA,2012,300.0,150.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,0.0
SYA2012_S0231,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,50.0
SYA2012_S0232,SYA,2012,300.0,250.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,100.0
SYA2012_S0233,SYA,2012,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,100.0,75,0.0
SYA2012_S0234,SYA,2012,300.0,250.0,1,0.0,30,150.0,60,150.0,25,100.0,50,100.0,75,50.0
SYA2012_S0235,SYA,2012,75.0,0.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,0.0
SYA2012_S0236,SYA,2012,75.0,50.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,50.0
SYA2012_S0237,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,100.0
SYA2012_S0238,SYA,2012,75.0,50.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,0.0
SYA2012_S0239,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,50.0
SYA2012_S0240,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,100.0
SYA2012_S0241,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,0.0
SYA2012_S0242,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,50.0
SYA2012_S0243,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,100.0
SYA2012_S0244,SYA,2012,75.0,50.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,0.0
SYA2012_S0245,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,50.0
SYA2012_S0246,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,100.0
SYA2012_S0247,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,0.0
SYA2012_S0248,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,50.0
SYA2012_S0249,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,100.0
SYA2012_S0250,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,0.0
SYA2012_S0251,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,50.0
SYA2012_S0252,SYA,2012,75.0,250.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,100.0
SYA2012_S0253,SYA,2012,75.0,100.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,0.0
SYA2012_S0254,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,50.0
SYA2012_S0255,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,100.0
SYA2012_S0256,SYA,2012,75.0,150.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,0.0
SYA2012_S0257,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,50.0
SYA2012_S0258,SYA,2012,75.0,250.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,100.0
SYA2012_S0259,SYA,2012,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,100.0,75,0.0
SYA2012_S0260,SYA,2012,75.0,250.0,1,75.0,30,0.0,60,0.0,25,100.0,50,100.0,75,50.0
SYA2012_S0261,SYA,2012,150.0,0.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,0.0
SYA2012_S0262,SYA,2012,150.0,50.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,50.0
SYA2012_S0263,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,100.0
SYA2012_S0264,SYA,2012,150.0,50.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,0.0
SYA2012_S0265,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,50.0
SYA2012_S0266,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,100.0
SYA2012_S0267,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,0.0
SYA2012_S0268,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,50.0
SYA2012_S0269,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,100.0
SYA2012_S0270,SYA,2012,150.0,50.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,0.0
SYA2012_S0271,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,50.0
SYA2012_S0272,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,100.0
SYA2012_S0273,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,0.0
SYA2012_S0274,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,50.0
SYA2012_S0275,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,100.0
SYA2012_S0276,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,0.0
SYA2012_S0277,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,50.0
SYA2012_S0278,SYA,2012,150.0,250.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,100.0
SYA2012_S0279,SYA,2012,150.0,100.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,0.0
SYA2012_S0280,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,50.0
SYA2012_S0281,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,100.0
SYA2012_S0282,SYA,2012,150.0,150.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,0.0
SYA2012_S0283,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,50.0
SYA2012_S0284,SYA,2012,150.0,250.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,100.0
SYA2012_S0285,SYA,2012,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,100.0,75,0.0
SYA2012_S0286,SYA,2012,150.0,250.0,1,75.0,30,0.0,60,75.0,25,100.0,50,100.0,75,50.0
SYA2012_S0287,SYA,2012,225.0,0.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,0.0
SYA2012_S0288,SYA,2012,225.0,50.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,50.0
SYA2012_S0289,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,100.0
SYA2012_S0290,SYA,2012,225.0,50.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,0.0
SYA2012_S0291,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,50.0
SYA2012_S0292,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,100.0
SYA2012_S0293,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,0.0
SYA2012_S0294,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,50.0
SYA2012_S0295,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,100.0
SYA2012_S0296,SYA,2012,225.0,50.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,0.0
SYA2012_S0297,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,50.0
SYA2012_S0298,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,100.0
SYA2012_S0299,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,0.0
SYA2012_S0300,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,50.0
SYA2012_S0301,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,100.0
SYA2012_S0302,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,0.0
SYA2012_S0303,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,50.0
SYA2012_S0304,SYA,2012,225.0,250.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,100.0
SYA2012_S0305,SYA,2012,225.0,100.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,0.0
SYA2012_S0306,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,50.0
SYA2012_S0307,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,100.0
SYA2012_S0308,SYA,2012,225.0,150.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,0.0
SYA2012_S0309,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,50.0
SYA2012_S0310,SYA,2012,225.0,250.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,100.0
SYA2012_S0311,SYA,2012,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,100.0,75,0.0
SYA2012_S0312,SYA,2012,225.0,250.0,1,75.0,30,0.0,60,150.0,25,100.0,50,100.0,75,50.0
SYA2012_S0313,SYA,2012,150.0,0.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,0.0
SYA2012_S0314,SYA,2012,150.0,50.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,50.0
SYA2012_S0315,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,100.0
SYA2012_S0316,SYA,2012,150.0,50.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,0.0
SYA2012_S0317,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,50.0
SYA2012_S0318,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,100.0
SYA2012_S0319,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,0.0
SYA2012_S0320,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,50.0
SYA2012_S0321,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,100.0
SYA2012_S0322,SYA,2012,150.0,50.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,0.0
SYA2012_S0323,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,50.0
SYA2012_S0324,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,100.0
SYA2012_S0325,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,0.0
SYA2012_S0326,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,50.0
SYA2012_S0327,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,100.0
SYA2012_S0328,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,0.0
SYA2012_S0329,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,50.0
SYA2012_S0330,SYA,2012,150.0,250.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,100.0
SYA2012_S0331,SYA,2012,150.0,100.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,0.0
SYA2012_S0332,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,50.0
SYA2012_S0333,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,100.0
SYA2012_S0334,SYA,2012,150.0,150.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,0.0
SYA2012_S0335,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,50.0
SYA2012_S0336,SYA,2012,150.0,250.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,100.0
SYA2012_S0337,SYA,2012,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,100.0,75,0.0
SYA2012_S0338,SYA,2012,150.0,250.0,1,75.0,30,75.0,60,0.0,25,100.0,50,100.0,75,50.0
SYA2012_S0339,SYA,2012,225.0,0.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,0.0
SYA2012_S0340,SYA,2012,225.0,50.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,50.0
SYA2012_S0341,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,100.0
SYA2012_S0342,SYA,2012,225.0,50.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,0.0
SYA2012_S0343,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,50.0
SYA2012_S0344,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,100.0
SYA2012_S0345,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,0.0
SYA2012_S0346,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,50.0
SYA2012_S0347,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,100.0
SYA2012_S0348,SYA,2012,225.0,50.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,0.0
SYA2012_S0349,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,50.0
SYA2012_S0350,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,100.0
SYA2012_S0351,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,0.0
SYA2012_S0352,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,50.0
SYA2012_S0353,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,100.0
SYA2012_S0354,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,0.0
SYA2012_S0355,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,50.0
SYA2012_S0356,SYA,2012,225.0,250.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,100.0
SYA2012_S0357,SYA,2012,225.0,100.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,0.0
SYA2012_S0358,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,50.0
SYA2012_S0359,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,100.0
SYA2012_S0360,SYA,2012,225.0,150.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,0.0
SYA2012_S0361,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,50.0
SYA2012_S0362,SYA,2012,225.0,250.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,100.0
SYA2012_S0363,SYA,2012,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,100.0,75,0.0
SYA2012_S0364,SYA,2012,225.0,250.0,1,75.0,30,75.0,60,75.0,25,100.0,50,100.0,75,50.0
SYA2012_S0365,SYA,2012,300.0,0.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,0.0
SYA2012_S0366,SYA,2012,300.0,50.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,50.0
SYA2012_S0367,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,100.0
SYA2012_S0368,SYA,2012,300.0,50.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,0.0
SYA2012_S0369,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,50.0
SYA2012_S0370,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,100.0
SYA2012_S0371,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,0.0
SYA2012_S0372,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,50.0
SYA2012_S0373,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,100.0
SYA2012_S0374,SYA,2012,300.0,50.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,0.0
SYA2012_S0375,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,50.0
SYA2012_S0376,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,100.0
SYA2012_S0377,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,0.0
SYA2012_S0378,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,50.0
SYA2012_S0379,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,100.0
SYA2012_S0380,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,0.0
SYA2012_S0381,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,50.0
SYA2012_S0382,SYA,2012,300.0,250.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,100.0
SYA2012_S0383,SYA,2012,300.0,100.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,0.0
SYA2012_S0384,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,50.0
SYA2012_S0385,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,100.0
SYA2012_S0386,SYA,2012,300.0,150.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,0.0
SYA2012_S0387,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,50.0
SYA2012_S0388,SYA,2012,300.0,250.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,100.0
SYA2012_S0389,SYA,2012,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,100.0,75,0.0
SYA2012_S0390,SYA,2012,300.0,250.0,1,75.0,30,75.0,60,150.0,25,100.0,50,100.0,75,50.0
SYA2012_S0391,SYA,2012,225.0,0.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,0.0
SYA2012_S0392,SYA,2012,225.0,50.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,50.0
SYA2012_S0393,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,100.0
SYA2012_S0394,SYA,2012,225.0,50.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,0.0
SYA2012_S0395,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,50.0
SYA2012_S0396,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,100.0
SYA2012_S0397,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,0.0
SYA2012_S0398,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,50.0
SYA2012_S0399,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,100.0
SYA2012_S0400,SYA,2012,225.0,50.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,0.0
SYA2012_S0401,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,50.0
SYA2012_S0402,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,100.0
SYA2012_S0403,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,0.0
SYA2012_S0404,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,50.0
SYA2012_S0405,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,100.0
SYA2012_S0406,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,0.0
SYA2012_S0407,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,50.0
SYA2012_S0408,SYA,2012,225.0,250.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,100.0
SYA2012_S0409,SYA,2012,225.0,100.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,0.0
SYA2012_S0410,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,50.0
SYA2012_S0411,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,100.0
SYA2012_S0412,SYA,2012,225.0,150.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,0.0
SYA2012_S0413,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,50.0
SYA2012_S0414,SYA,2012,225.0,250.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,100.0
SYA2012_S0415,SYA,2012,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,100.0,75,0.0
SYA2012_S0416,SYA,2012,225.0,250.0,1,75.0,30,150.0,60,0.0,25,100.0,50,100.0,75,50.0
SYA2012_S0417,SYA,2012,300.0,0.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,0.0
SYA2012_S0418,SYA,2012,300.0,50.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,50.0
SYA2012_S0419,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,100.0
SYA2012_S0420,SYA,2012,300.0,50.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,0.0
SYA2012_S0421,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,50.0
SYA2012_S0422,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,100.0
SYA2012_S0423,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,0.0
SYA2012_S0424,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,50.0
SYA2012_S0425,SYA,2012,300.0,200.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,100.0
SYA2012_S0426,SYA,2012,300.0,50.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,0.0
SYA2012_S0427,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,50.0
SYA2012_S0428,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,100.0
SYA2012_S0429,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,0.0
SYA2012_S0430,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,50.0
SYA2012_S0431,SYA,2012,300.0,200.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,100.0
SYA2012_S0432,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,0.0
SYA2012_S0433,SYA,2012,300.0,200.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,50.0
SYA2012_S0434,SYA,2012,300.0,250.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,100.0
SYA2012_S0435,SYA,2012,300.0,100.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,0.0
SYA2012_S0436,SYA,2012,300.0,150.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,50.0
SYA2012_S0437,SYA,2012,300.0,200.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,100.0
