schedule_id,station,train_year,total_N,total_irrigation,N1_DAP,N1_amount,N2_DAP,N2_amount,N3_DAP,N3_amount,I1_DAP,I1_amount,I2_DAP,I2_amount,I3_DAP,I3_amount
LCA2010_S0220,LCA,2010,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,0.0,75,100.0
LCA2010_S0221,LCA,2010,300.0,100.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,0.0
LCA2010_S0222,LCA,2010,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,50.0
LCA2010_S0223,LCA,2010,300.0,200.0,1,0.0,30,150.0,60,150.0,25,50.0,50,50.0,75,100.0
LCA2010_S0224,LCA,2010,300.0,150.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,0.0
LCA2010_S0225,LCA,2010,300.0,200.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,50.0
LCA2010_S0226,LCA,2010,300.0,250.0,1,0.0,30,150.0,60,150.0,25,50.0,50,100.0,75,100.0
LCA2010_S0227,LCA,2010,300.0,100.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,0.0
LCA2010_S0228,LCA,2010,300.0,150.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,50.0
LCA2010_S0229,LCA,2010,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,0.0,75,100.0
LCA2010_S0230,LCA,2010,300.0,150.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,0.0
LCA2010_S0231,LCA,2010,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,50.0
LCA2010_S0232,LCA,2010,300.0,250.0,1,0.0,30,150.0,60,150.0,25,100.0,50,50.0,75,100.0
LCA2010_S0233,LCA,2010,300.0,200.0,1,0.0,30,150.0,60,150.0,25,100.0,50,100.0,75,0.0
LCA2010_S0234,LCA,2010,300.0,250.0,1,0.0,30,150.0,60,150.0,25,100.0,50,100.0,75,50.0
LCA2010_S0235,LCA,2010,75.0,0.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,0.0
LCA2010_S0236,LCA,2010,75.0,50.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,50.0
LCA2010_S0237,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,0.0,75,100.0
LCA2010_S0238,LCA,2010,75.0,50.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,0.0
LCA2010_S0239,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,50.0
LCA2010_S0240,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,0.0,50,50.0,75,100.0
LCA2010_S0241,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,0.0
LCA2010_S0242,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,50.0
LCA2010_S0243,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,0.0,50,100.0,75,100.0
LCA2010_S0244,LCA,2010,75.0,50.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,0.0
LCA2010_S0245,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,50.0
LCA2010_S0246,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,0.0,75,100.0
LCA2010_S0247,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,0.0
LCA2010_S0248,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,50.0
LCA2010_S0249,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,50.0,50,50.0,75,100.0
LCA2010_S0250,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,0.0
LCA2010_S0251,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,50.0
LCA2010_S0252,LCA,2010,75.0,250.0,1,75.0,30,0.0,60,0.0,25,50.0,50,100.0,75,100.0
LCA2010_S0253,LCA,2010,75.0,100.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,0.0
LCA2010_S0254,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,50.0
LCA2010_S0255,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,0.0,75,100.0
LCA2010_S0256,LCA,2010,75.0,150.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,0.0
LCA2010_S0257,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,50.0
LCA2010_S0258,LCA,2010,75.0,250.0,1,75.0,30,0.0,60,0.0,25,100.0,50,50.0,75,100.0
LCA2010_S0259,LCA,2010,75.0,200.0,1,75.0,30,0.0,60,0.0,25,100.0,50,100.0,75,0.0
LCA2010_S0260,LCA,2010,75.0,250.0,1,75.0,30,0.0,60,0.0,25,100.0,50,100.0,75,50.0
LCA2010_S0261,LCA,2010,150.0,0.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,0.0
LCA2010_S0262,LCA,2010,150.0,50.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,50.0
LCA2010_S0263,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,0.0,75,100.0
LCA2010_S0264,LCA,2010,150.0,50.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,0.0
LCA2010_S0265,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,50.0
LCA2010_S0266,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,0.0,50,50.0,75,100.0
LCA2010_S0267,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,0.0
LCA2010_S0268,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,50.0
LCA2010_S0269,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,0.0,50,100.0,75,100.0
LCA2010_S0270,LCA,2010,150.0,50.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,0.0
LCA2010_S0271,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,50.0
LCA2010_S0272,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,0.0,75,100.0
LCA2010_S0273,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,0.0
LCA2010_S0274,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,50.0
LCA2010_S0275,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,50.0,50,50.0,75,100.0
LCA2010_S0276,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,0.0
LCA2010_S0277,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,50.0
LCA2010_S0278,LCA,2010,150.0,250.0,1,75.0,30,0.0,60,75.0,25,50.0,50,100.0,75,100.0
LCA2010_S0279,LCA,2010,150.0,100.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,0.0
LCA2010_S0280,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,50.0
LCA2010_S0281,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,0.0,75,100.0
LCA2010_S0282,LCA,2010,150.0,150.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,0.0
LCA2010_S0283,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,50.0
LCA2010_S0284,LCA,2010,150.0,250.0,1,75.0,30,0.0,60,75.0,25,100.0,50,50.0,75,100.0
LCA2010_S0285,LCA,2010,150.0,200.0,1,75.0,30,0.0,60,75.0,25,100.0,50,100.0,75,0.0
LCA2010_S0286,LCA,2010,150.0,250.0,1,75.0,30,0.0,60,75.0,25,100.0,50,100.0,75,50.0
LCA2010_S0287,LCA,2010,225.0,0.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,0.0
LCA2010_S0288,LCA,2010,225.0,50.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,50.0
LCA2010_S0289,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,0.0,75,100.0
LCA2010_S0290,LCA,2010,225.0,50.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,0.0
LCA2010_S0291,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,50.0
LCA2010_S0292,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,0.0,50,50.0,75,100.0
LCA2010_S0293,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,0.0
LCA2010_S0294,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,50.0
LCA2010_S0295,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,0.0,50,100.0,75,100.0
LCA2010_S0296,LCA,2010,225.0,50.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,0.0
LCA2010_S0297,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,50.0
LCA2010_S0298,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,0.0,75,100.0
LCA2010_S0299,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,0.0
LCA2010_S0300,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,50.0
LCA2010_S0301,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,50.0,50,50.0,75,100.0
LCA2010_S0302,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,0.0
LCA2010_S0303,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,50.0
LCA2010_S0304,LCA,2010,225.0,250.0,1,75.0,30,0.0,60,150.0,25,50.0,50,100.0,75,100.0
LCA2010_S0305,LCA,2010,225.0,100.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,0.0
LCA2010_S0306,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,50.0
LCA2010_S0307,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,0.0,75,100.0
LCA2010_S0308,LCA,2010,225.0,150.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,0.0
LCA2010_S0309,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,50.0
LCA2010_S0310,LCA,2010,225.0,250.0,1,75.0,30,0.0,60,150.0,25,100.0,50,50.0,75,100.0
LCA2010_S0311,LCA,2010,225.0,200.0,1,75.0,30,0.0,60,150.0,25,100.0,50,100.0,75,0.0
LCA2010_S0312,LCA,2010,225.0,250.0,1,75.0,30,0.0,60,150.0,25,100.0,50,100.0,75,50.0
LCA2010_S0313,LCA,2010,150.0,0.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,0.0
LCA2010_S0314,LCA,2010,150.0,50.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,50.0
LCA2010_S0315,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,0.0,75,100.0
LCA2010_S0316,LCA,2010,150.0,50.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,0.0
LCA2010_S0317,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,50.0
LCA2010_S0318,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,0.0,50,50.0,75,100.0
LCA2010_S0319,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,0.0
LCA2010_S0320,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,50.0
LCA2010_S0321,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,0.0,50,100.0,75,100.0
LCA2010_S0322,LCA,2010,150.0,50.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,0.0
LCA2010_S0323,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,50.0
LCA2010_S0324,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,0.0,75,100.0
LCA2010_S0325,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,0.0
LCA2010_S0326,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,50.0
LCA2010_S0327,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,50.0,50,50.0,75,100.0
LCA2010_S0328,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,0.0
LCA2010_S0329,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,50.0
LCA2010_S0330,LCA,2010,150.0,250.0,1,75.0,30,75.0,60,0.0,25,50.0,50,100.0,75,100.0
LCA2010_S0331,LCA,2010,150.0,100.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,0.0
LCA2010_S0332,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,50.0
LCA2010_S0333,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,0.0,75,100.0
LCA2010_S0334,LCA,2010,150.0,150.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,0.0
LCA2010_S0335,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,50.0
LCA2010_S0336,LCA,2010,150.0,250.0,1,75.0,30,75.0,60,0.0,25,100.0,50,50.0,75,100.0
LCA2010_S0337,LCA,2010,150.0,200.0,1,75.0,30,75.0,60,0.0,25,100.0,50,100.0,75,0.0
LCA2010_S0338,LCA,2010,150.0,250.0,1,75.0,30,75.0,60,0.0,25,100.0,50,100.0,75,50.0
LCA2010_S0339,LCA,2010,225.0,0.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,0.0
LCA2010_S0340,LCA,2010,225.0,50.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,50.0
LCA2010_S0341,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,0.0,75,100.0
LCA2010_S0342,LCA,2010,225.0,50.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,0.0
LCA2010_S0343,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,50.0
LCA2010_S0344,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,0.0,50,50.0,75,100.0
LCA2010_S0345,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,0.0
LCA2010_S0346,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,50.0
LCA2010_S0347,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,0.0,50,100.0,75,100.0
LCA2010_S0348,LCA,2010,225.0,50.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,0.0
LCA2010_S0349,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,50.0
LCA2010_S0350,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,0.0,75,100.0
LCA2010_S0351,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,0.0
LCA2010_S0352,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,50.0
LCA2010_S0353,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,50.0,50,50.0,75,100.0
LCA2010_S0354,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,0.0
LCA2010_S0355,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,50.0
LCA2010_S0356,LCA,2010,225.0,250.0,1,75.0,30,75.0,60,75.0,25,50.0,50,100.0,75,100.0
LCA2010_S0357,LCA,2010,225.0,100.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,0.0
LCA2010_S0358,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,50.0
LCA2010_S0359,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,0.0,75,100.0
LCA2010_S0360,LCA,2010,225.0,150.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,0.0
LCA2010_S0361,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,50.0
LCA2010_S0362,LCA,2010,225.0,250.0,1,75.0,30,75.0,60,75.0,25,100.0,50,50.0,75,100.0
LCA2010_S0363,LCA,2010,225.0,200.0,1,75.0,30,75.0,60,75.0,25,100.0,50,100.0,75,0.0
LCA2010_S0364,LCA,2010,225.0,250.0,1,75.0,30,75.0,60,75.0,25,100.0,50,100.0,75,50.0
LCA2010_S0365,LCA,2010,300.0,0.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,0.0
LCA2010_S0366,LCA,2010,300.0,50.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,50.0
LCA2010_S0367,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,0.0,75,100.0
LCA2010_S0368,LCA,2010,300.0,50.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,0.0
LCA2010_S0369,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,50.0
LCA2010_S0370,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,0.0,50,50.0,75,100.0
LCA2010_S0371,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,0.0
LCA2010_S0372,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,50.0
LCA2010_S0373,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,0.0,50,100.0,75,100.0
LCA2010_S0374,LCA,2010,300.0,50.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,0.0
LCA2010_S0375,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,50.0
LCA2010_S0376,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,0.0,75,100.0
LCA2010_S0377,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,0.0
LCA2010_S0378,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,50.0
LCA2010_S0379,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,50.0,50,50.0,75,100.0
LCA2010_S0380,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,0.0
LCA2010_S0381,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,50.0
LCA2010_S0382,LCA,2010,300.0,250.0,1,75.0,30,75.0,60,150.0,25,50.0,50,100.0,75,100.0
LCA2010_S0383,LCA,2010,300.0,100.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,0.0
LCA2010_S0384,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,50.0
LCA2010_S0385,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,0.0,75,100.0
LCA2010_S0386,LCA,2010,300.0,150.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,0.0
LCA2010_S0387,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,50.0
LCA2010_S0388,LCA,2010,300.0,250.0,1,75.0,30,75.0,60,150.0,25,100.0,50,50.0,75,100.0
LCA2010_S0389,LCA,2010,300.0,200.0,1,75.0,30,75.0,60,150.0,25,100.0,50,100.0,75,0.0
LCA2010_S0390,LCA,2010,300.0,250.0,1,75.0,30,75.0,60,150.0,25,100.0,50,100.0,75,50.0
LCA2010_S0391,LCA,2010,225.0,0.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,0.0
LCA2010_S0392,LCA,2010,225.0,50.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,50.0
LCA2010_S0393,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,0.0,75,100.0
LCA2010_S0394,LCA,2010,225.0,50.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,0.0
LCA2010_S0395,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,50.0
LCA2010_S0396,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,0.0,50,50.0,75,100.0
LCA2010_S0397,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,0.0
LCA2010_S0398,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,50.0
LCA2010_S0399,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,0.0,50,100.0,75,100.0
LCA2010_S0400,LCA,2010,225.0,50.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,0.0
LCA2010_S0401,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,50.0
LCA2010_S0402,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,0.0,75,100.0
LCA2010_S0403,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,0.0
LCA2010_S0404,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,50.0
LCA2010_S0405,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,50.0,50,50.0,75,100.0
LCA2010_S0406,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,0.0
LCA2010_S0407,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,50.0
LCA2010_S0408,LCA,2010,225.0,250.0,1,75.0,30,150.0,60,0.0,25,50.0,50,100.0,75,100.0
LCA2010_S0409,LCA,2010,225.0,100.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,0.0
LCA2010_S0410,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,50.0
LCA2010_S0411,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,0.0,75,100.0
LCA2010_S0412,LCA,2010,225.0,150.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,0.0
LCA2010_S0413,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,50.0
LCA2010_S0414,LCA,2010,225.0,250.0,1,75.0,30,150.0,60,0.0,25,100.0,50,50.0,75,100.0
LCA2010_S0415,LCA,2010,225.0,200.0,1,75.0,30,150.0,60,0.0,25,100.0,50,100.0,75,0.0
LCA2010_S0416,LCA,2010,225.0,250.0,1,75.0,30,150.0,60,0.0,25,100.0,50,100.0,75,50.0
LCA2010_S0417,LCA,2010,300.0,0.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,0.0
LCA2010_S0418,LCA,2010,300.0,50.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,50.0
LCA2010_S0419,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,0.0,75,100.0
LCA2010_S0420,LCA,2010,300.0,50.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,0.0
LCA2010_S0421,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,50.0
LCA2010_S0422,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,0.0,50,50.0,75,100.0
LCA2010_S0423,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,0.0
LCA2010_S0424,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,50.0
LCA2010_S0425,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,0.0,50,100.0,75,100.0
LCA2010_S0426,LCA,2010,300.0,50.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,0.0
LCA2010_S0427,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,50.0
LCA2010_S0428,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,0.0,75,100.0
LCA2010_S0429,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,0.0
LCA2010_S0430,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,50.0
LCA2010_S0431,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,50.0,50,50.0,75,100.0
LCA2010_S0432,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,0.0
LCA2010_S0433,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,50.0
LCA2010_S0434,LCA,2010,300.0,250.0,1,75.0,30,150.0,60,75.0,25,50.0,50,100.0,75,100.0
LCA2010_S0435,LCA,2010,300.0,100.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,0.0
LCA2010_S0436,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,50.0
LCA2010_S0437,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,100.0,50,0.0,75,100.0
LCA2010_S0438,LCA,2010,300.0,150.0,1,75.0,30,150.0,60,75.0,25,100.0,50,50.0,75,0.0
LCA2010_S0439,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,100.0,50,50.0,75,50.0
LCA2010_S0440,LCA,2010,300.0,250.0,1,75.0,30,150.0,60,75.0,25,100.0,50,50.0,75,100.0
LCA2010_S0441,LCA,2010,300.0,200.0,1,75.0,30,150.0,60,75.0,25,100.0,50,100.0,75,0.0
LCA2010_S0442,LCA,2010,300.0,250.0,1,75.0,30,150.0,60,75.0,25,100.0,50,100.0,75,50.0
LCA2010_S0443,LCA,2010,150.0,0.0,1,150.0,30,0.0,60,0.0,25,0.0,50,0.0,75,0.0
LCA2010_S0444,LCA,2010,150.0,50.0,1,150.0,30,0.0,60,0.0,25,0.0,50,0.0,75,50.0
LCA2010_S0445,LCA,2010,150.0,100.0,1,150.0,30,0.0,60,0.0,25,0.0,50,0.0,75,100.0
LCA2010_S0446,LCA,2010,150.0,50.0,1,150.0,30,0.0,60,0.0,25,0.0,50,50.0,75,0.0
