site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
HL,null,18.0,0.0,,0.012191057205200195,,20.0,0.0,0.0018952720565721393,0.0,0.0,20.0,-1.0,-1.0,0.0,0.0
HL,null,19.0,0.0,,0.014269590377807617,,20.0,0.0,0.0034287653397768736,0.005323297809809446,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,20.0,0.0,,0.011742651462554932,,20.0,0.0,0.00456613302230835,0.0025173428002744913,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,21.0,0.0,,0.009718894958496094,,20.0,0.0,0.005518647842109203,0.0046325926668941975,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,22.0,0.0,,0.00810396671295166,,20.0,0.0,0.005994103848934174,0.010152103379368782,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,23.0,0.0,,0.0058013200759887695,,20.0,0.0,0.006626595743000507,0.019298410043120384,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,24.0,0.0,,0.003354012966156006,,20.0,0.0,0.007641785312443972,0.013827940449118614,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,25.0,0.0,,0.0,,20.0,0.0,0.009483596310019493,0.026510560885071754,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,26.0,0.0,,0.0,,20.0,0.0,0.01197001338005066,0.04296927899122238,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,27.0,0.0,,0.0,,20.0,0.0,0.022230613976716995,0.05934137478470802,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,28.0,0.0,,0.0,,20.0,0.0,0.032271768897771835,0.03724182769656181,0.0,0.0,-1.0,-1.0,0.0,0.0
HL,null,29.0,0.0,,0.0,,22.248401641845703,0.0,0.040334302932024,0.035829342901706696,0.0,2.248401641845703,-1.0,-1.0,0.0,0.0
HL,null,30.0,0.0,,0.0,,27.830326557159424,0.0,0.054406944662332535,0.11190701276063919,0.0,5.581924915313721,-1.0,-1.0,0.0,0.0
HL,null,31.0,0.0,,0.03159475326538086,,32.579941749572754,0.0,0.06560490280389786,0.22283399105072021,0.0,4.74961519241333,-1.0,-1.0,0.0,0.0
HL,null,32.0,0.0,,0.133294939994812,,36.72773361206055,0.0,0.07396721094846725,0.21993987262248993,0.0,4.147791862487793,-1.0,-1.0,0.0,0.0
HL,null,33.0,0.0,,0.1910894513130188,,43.84041786193848,0.0,0.08765405416488647,0.2539065182209015,0.0,7.11268424987793,-1.0,-1.0,0.0,0.0
HL,null,34.0,0.0,,0.28621625900268555,,52.57007598876953,0.0,0.10317061841487885,0.4065013527870178,0.0,8.729658126831055,-1.0,-1.0,0.0,0.0
HL,null,35.0,0.0,,0.43325352668762207,,65.23491859436035,0.0,0.12432892620563507,0.5055695176124573,0.0,12.66484260559082,-1.0,-1.0,0.0,0.0
HL,null,36.0,0.0,,0.5607028901576996,,79.99932765960693,0.0,0.14665548503398895,0.5493662357330322,0.0,14.764409065246582,-1.0,-1.0,0.0,0.0
HL,null,37.0,0.0,,0.686260461807251,,100.28081893920898,0.0,0.17553465068340302,0.5942384004592896,0.0,20.28149127960205,-1.0,-1.0,0.0,0.0
HL,null,38.0,0.0,,0.7814928889274597,,109.19994354248047,0.0,0.19619226455688477,0.8086859583854675,0.0,8.924413427739637,-1.0,-1.0,0.0,0.0
HL,null,39.0,0.0,,0.798799991607666,,109.15818214416504,0.0,0.18644943833351135,0.9390828609466553,0.0,-0.03098118308116682,-1.0,-1.0,0.0,0.0
HL,null,40.0,0.0,,0.798799991607666,,109.13307189941406,0.0,0.1771751493215561,0.8777756094932556,0.0,-0.013400867901509628,-1.0,-1.0,0.0,0.0
HL,null,41.0,0.0,,0.798799991607666,,109.1031551361084,0.0,0.16838006675243378,0.8779609799385071,0.0,-0.017957836389541626,-1.0,-1.0,0.0,0.0
HL,null,42.0,0.0,,0.798799991607666,,109.0824031829834,0.0,0.16001278162002563,0.6844937205314636,0.0,-0.00837312632938847,-1.0,-1.0,0.0,0.0
HL,null,43.0,0.0,,0.798799991607666,,109.05228614807129,0.0,0.15209896862506866,0.7213101387023926,0.0,-0.016327276243828237,-1.0,-1.0,0.0,0.0
HL,null,44.0,0.0,,0.798799991607666,,109.03092384338379,0.0,0.14456968009471893,0.21770408749580383,0.0,0.014105104492045939,-1.0,-1.0,0.0,0.0
HL,null,45.0,0.0,,0.798799991607666,,109.00994300842285,0.0,0.13743454217910767,0.47013914585113525,0.0,0.01951664744410664,-1.0,-1.0,0.0,0.0
HL,null,46.0,0.0,,0.798799991607666,,109.01923179626465,0.0,0.12832653522491455,0.21141543984413147,0.0,0.03454234451055527,-1.0,-1.0,0.0,0.0
HL,null,47.0,0.0,,0.798799991607666,,109.01274681091309,0.0,0.12190468609333038,0.333514928817749,0.0,0.020185337052680552,-1.0,-1.0,0.0,0.0
HL,null,48.0,0.0,,0.7963784486055374,,109.1010570526123,0.0,0.11598039418458939,0.6243682503700256,0.0,0.11349953711032867,-1.0,-1.0,0.0,0.0
HL,null,49.0,0.0,,0.7812052220106125,,110.1453971862793,0.0,0.11205479502677917,0.6026796698570251,0.0,1.0786436049966142,-1.0,-1.0,0.0,0.0
HL,null,50.0,0.0,,0.7631552368402481,,112.29039192199707,0.0,0.11019374430179596,0.6000449657440186,0.0,2.1915845724288374,-1.0,-1.0,0.0,0.0
HL,null,51.0,0.0,,0.7459620535373688,,115.17461776733398,0.0,0.10959429293870926,0.49598485231399536,0.0,2.927658387925476,-1.0,-1.0,0.0,0.0
HL,null,52.0,0.0,,0.7322351634502411,,119.79025840759277,0.0,0.11158064007759094,0.4068477749824524,0.0,4.669046850176528,-1.0,-1.0,0.0,0.0
HL,null,53.0,0.0,,0.719806432723999,,124.27807807922363,0.0,0.11306541413068771,0.45742088556289673,0.0,4.553480090107769,-1.0,-1.0,0.0,0.0
HL,null,54.0,0.0,,0.709926426410675,,130.15342712402344,0.0,0.11618731170892715,0.2755095660686493,0.0,5.939655035035685,-1.0,-1.0,0.0,0.0
HL,null,55.0,0.0,,0.6996573209762573,,136.53703689575195,0.0,0.11951800435781479,0.2999829649925232,0.0,6.444528175052255,-1.0,-1.0,0.0,0.0
HL,null,56.0,0.0,,0.6951111555099487,,144.05384063720703,0.0,0.1237296611070633,0.5426491498947144,0.0,7.588933475781232,-1.0,-1.0,0.0,0.0
HL,null,57.0,0.0,,0.6899207830429077,,151.67393684387207,0.0,0.12741704285144806,0.5462338924407959,0.0,7.682990952162072,-1.0,-1.0,0.0,0.0
HL,null,58.0,0.0,,0.6904817521572113,,160.04377365112305,0.0,0.13130371272563934,0.4968826174736023,0.0,8.450241592945531,-1.0,-1.0,0.0,0.0
HL,null,59.0,0.0,,0.6846272349357605,,169.74809646606445,0.0,0.13593725860118866,0.4096177816390991,0.0,9.756964502157643,-1.0,-1.0,0.0,0.0
HL,null,60.0,0.0,,0.6890435218811035,,178.2596778869629,0.0,0.13856016099452972,0.53179532289505,0.0,8.576084112282842,-1.0,-1.0,0.0,0.0
HL,null,61.0,0.0,,0.6923673748970032,,188.17426681518555,0.0,0.14191724359989166,0.6638392806053162,0.0,9.971473482437432,-1.0,-1.0,0.0,0.0
HL,null,62.0,0.0,,0.6924605667591095,,199.29718017578125,0.0,0.14564909040927887,0.6559768915176392,0.0,11.20110614458099,-1.0,-1.0,0.0,0.0
HL,null,63.0,0.0,,0.6911382079124451,,205.390625,0.0,0.14429448544979095,0.253889799118042,0.0,6.182835656218231,-1.0,-1.0,0.0,0.0
HL,null,64.0,0.0,,0.6897146999835968,,215.94903945922852,0.0,0.1464439034461975,0.48597726225852966,0.0,10.65622924361378,-1.0,-1.0,0.0,0.0
HL,null,65.0,0.0,,0.6724168062210083,,229.50401306152344,0.0,0.1504293829202652,0.5526920557022095,0.0,13.6501604039222,-1.0,-1.0,0.0,0.0
HL,null,66.0,0.0,,0.6665635108947754,,238.89751434326172,0.0,0.15062950551509857,0.36063891649246216,0.0,9.479939029552042,-1.0,-1.0,0.0,0.0
HL,null,67.0,0.0,,0.6672800779342651,,250.10570526123047,0.0,0.15166965126991272,0.4553409814834595,0.0,11.310736204031855,-1.0,-1.0,0.0,0.0
HL,null,68.0,0.0,,0.6557466387748718,,267.20760345458984,0.0,0.15616697072982788,0.6513024568557739,0.0,17.169967314694077,-1.0,-1.0,0.0,0.0
HL,null,69.0,0.0,,0.6529668569564819,,286.6183853149414,0.0,0.16429589688777924,0.7647689580917358,0.0,19.490430837031454,-1.0,-1.0,0.0,0.0
HL,null,70.0,0.0,,0.6592413783073425,,307.4102210998535,0.0,0.16835564374923706,0.7824720144271851,0.0,20.85909928311594,-1.0,-1.0,0.0,0.0
HL,null,71.0,0.0,,0.6681774854660034,,327.04307556152344,0.0,0.16957876086235046,0.7970442771911621,0.0,19.73733723629266,-1.0,-1.0,0.0,0.0
HL,null,72.0,0.0,,0.6708964705467224,,347.080078125,0.0,0.16984356939792633,0.8058690428733826,0.0,20.14451693277806,-1.0,-1.0,0.0,0.0
HL,null,73.0,0.0,,0.6690225601196289,,366.60675048828125,0.0,0.16914992034435272,0.7924444079399109,0.0,19.616447016596794,-1.0,-1.0,0.0,0.0
HL,null,74.0,0.0,,0.6703488230705261,,371.0694122314453,0.0,0.16299745440483093,0.1732437163591385,0.0,4.583389356266707,-1.0,-1.0,0.0,0.0
HL,null,75.0,0.0,,0.6660546958446503,,386.5663146972656,0.0,0.16051122546195984,0.5907814502716064,0.0,15.596360254567116,-1.0,-1.0,0.0,0.0
HL,null,76.0,0.0,,0.6506116092205048,,395.20946502685547,0.0,0.15600091218948364,0.286823570728302,0.0,8.742120629176497,-1.0,-1.0,0.0,0.0
HL,null,77.0,0.0,,0.6455503106117249,,415.15235900878906,0.0,0.15488563477993011,0.6948691606521606,0.0,20.021011410281062,-1.0,-1.0,0.0,0.0
HL,null,78.0,0.0,,0.6389081478118896,,428.9300537109375,0.0,0.15198072791099548,0.6428210735321045,0.0,13.862478287192062,-1.0,-1.0,0.0,0.0
HL,null,79.0,0.0,,0.6398454904556274,,446.3420867919922,0.0,0.15007665753364563,0.6524829864501953,0.0,17.46098159113899,-1.0,-1.0,0.0,0.0
HL,null,80.0,0.0,,0.6423808932304382,,465.80482482910156,0.0,0.1486137956380844,0.6703939437866211,0.0,19.530796291073784,-1.0,-1.0,0.0,0.0
HL,null,81.0,0.0,,0.6450740993022919,,481.5776824951172,0.0,0.14621897041797638,0.5785587430000305,0.0,15.846504012588412,-1.0,-1.0,0.0,0.0
HL,null,82.0,0.0,,0.6485413908958435,,498.4939956665039,0.0,0.14420650899410248,0.6448822021484375,0.0,17.00284473830834,-1.0,-1.0,0.0,0.0
HL,null,83.0,0.0,,0.6476025283336639,,510.1997756958008,0.0,0.14090898633003235,0.45721736550331116,0.0,11.793772608507425,-1.0,-1.0,0.0,0.0
HL,null,84.0,0.0,,0.6468388438224792,,527.5165557861328,0.0,0.1392403542995453,0.6502171754837036,0.0,17.410030032042414,-1.0,-1.0,0.0,0.0
HL,null,85.0,0.0,,0.6427186727523804,,542.5644683837891,0.0,0.13706783950328827,0.527672529220581,0.0,15.1510816719383,-1.0,-1.0,0.0,0.0
HL,null,86.0,0.0,,0.6391609907150269,,555.1701354980469,0.0,0.131133034825325,0.5946301817893982,0.0,12.707073066849262,-1.0,-1.0,0.0,0.0
HL,null,87.0,0.0,,0.630713701248169,,564.798583984375,0.0,0.1255013346672058,0.4998406767845154,0.0,9.741126806475222,-1.0,-1.0,0.0,0.0
HL,null,88.0,0.0,,0.6239272058010101,,576.9397354125977,0.0,0.12014699727296829,0.5442183613777161,0.0,12.230535385897383,-1.0,-1.0,0.0,0.0
HL,null,89.0,0.0,,0.6172853410243988,,587.8129959106445,0.0,0.11505433917045593,0.4987238645553589,0.0,10.973156194668263,-1.0,-1.0,0.0,0.0
HL,null,90.0,0.0,,0.6118159890174866,,598.2258224487305,0.0,0.11020375788211823,0.47125303745269775,0.0,10.503529557026923,-1.0,-1.0,0.0,0.0
HL,null,91.0,0.0,,0.605533242225647,,607.4715423583984,0.0,0.10558652132749557,0.4553270936012268,0.0,9.352021696977317,-1.0,-1.0,0.0,0.0
HL,null,92.0,0.0,,0.5956627130508423,,616.9847869873047,0.0,0.10120614618062973,0.4785086214542389,0.0,9.591553042409942,-1.0,-1.0,0.0,0.0
HL,null,93.0,0.0,,0.5880900323390961,,624.5712661743164,0.0,0.09703945368528366,0.42069223523139954,0.0,7.679844880476594,-1.0,-1.0,0.0,0.0
HL,null,94.0,0.0,,0.577886551618576,,628.9598083496094,0.0,0.09308557212352753,0.3297569155693054,0.0,4.4833987357560545,-1.0,-1.0,0.0,0.0
HL,null,95.0,0.0,,0.5656750500202179,,626.6223907470703,0.0,0.08934015035629272,0.1269148588180542,0.0,-2.191918462049216,-1.0,-1.0,0.0,0.0
HL,null,96.0,0.0,,0.5419062972068787,,628.7845993041992,0.0,0.08583389222621918,0.26502224802970886,0.0,2.2858632472343743,-1.0,-1.0,0.0,0.0
HL,null,97.0,0.0,,0.5141671895980835,,627.1477508544922,0.0,0.08256445080041885,0.14751620590686798,0.0,-1.566147090634331,-1.0,-1.0,0.0,0.0
HL,null,98.0,0.0,,0.4974216818809509,,625.6541442871094,0.0,0.07947713881731033,0.1507088541984558,0.0,-1.4218194724526256,-1.0,-1.0,0.0,0.0
HL,null,99.0,0.0,,0.4749912619590759,,637.8925704956055,40.8006477355957,0.07657955586910248,0.2730412781238556,0.0,12.33297518803738,-1.0,-1.0,0.0,0.0
HL,null,100.0,0.0,,0.5062701106071472,,642.9385375976562,51.26856803894043,0.07368780672550201,0.11983698606491089,0.0,5.140639109304175,-1.0,-1.0,0.0,0.0
HL,null,101.0,0.0,,0.45849549770355225,,646.3146209716797,61.736483573913574,0.0710519403219223,0.0696428045630455,0.0,3.4762303880415857,-1.0,-1.0,0.0,0.0
HL,null,102.0,0.0,,0.4400365352630615,,658.1397247314453,72.20439910888672,0.0685650035738945,0.2791540026664734,0.0,11.914117470150813,-1.0,-1.0,0.0,0.0
HL,null,103.0,0.0,,0.4210168123245239,,668.7459564208984,82.67231941223145,0.06621944904327393,0.21254205703735352,0.0,10.703162642894313,-1.0,-1.0,0.0,0.0
HL,null,104.0,0.0,,0.41257989406585693,,680.8694458007812,93.14023017883301,0.06397741287946701,0.2795344889163971,0.0,12.185456516453996,-1.0,-1.0,0.0,0.0
HL,null,105.0,0.0,,0.4114558696746826,,692.3291015625,103.60815048217773,0.06181430071592331,0.22725814580917358,0.0,11.544461832381785,-1.0,-1.0,0.0,0.0
HL,null,106.0,0.0,,0.4088117480278015,,703.0379486083984,114.07608032226562,0.0597311370074749,0.20150302350521088,0.0,10.79654045519419,-1.0,-1.0,0.0,0.0
HL,null,107.0,0.0,,0.4020063877105713,,713.8935089111328,124.54400062561035,0.057735104113817215,0.22213323414325714,0.0,10.935487151145935,-1.0,-1.0,0.0,0.0
HL,null,108.0,0.0,,0.3944138288497925,,721.3052368164062,135.01192092895508,0.05582403391599655,0.14774629473686218,0.0,7.5044124876149,-1.0,-1.0,0.0,0.0
HL,null,109.0,0.0,,0.3889042139053345,,729.8158264160156,145.47985076904297,0.05398904159665108,0.1506654918193817,0.0,8.59527550637722,-1.0,-1.0,0.0,0.0
HL,null,110.0,0.0,,0.38074588775634766,,741.0220336914062,155.9477710723877,0.05223272740840912,0.20167380571365356,0.0,11.311133918352425,-1.0,-1.0,0.0,0.0
HL,null,111.0,0.0,,0.3686540126800537,,750.5419921875,166.41569137573242,0.05055984482169151,0.16299648582935333,0.0,9.596897423034534,-1.0,-1.0,0.0,0.0
HL,null,112.0,0.0,,0.3653532862663269,,756.5930938720703,176.8836212158203,0.04894750937819481,0.10902047157287598,0.0,6.153335606213659,-1.0,-1.0,0.0,0.0
HL,null,113.0,0.0,,0.3552578091621399,,762.406005859375,187.35153198242188,0.04740716516971588,0.09820941835641861,0.0,5.90852685389109,-1.0,-1.0,0.0,0.0
HL,null,114.0,0.0,,0.3407685160636902,,770.3665924072266,197.81946182250977,0.045943938195705414,0.12992064654827118,0.0,8.044428303837776,-1.0,-1.0,0.0,0.0
HL,null,115.0,0.0,,0.3281724452972412,,780.8241271972656,208.28739166259766,0.044549986720085144,0.16666293144226074,0.0,10.53005626774393,-1.0,-1.0,0.0,0.0
HL,null,116.0,0.0,,0.32624346017837524,,790.5078125,217.21002578735352,0.043201904743909836,0.1543460339307785,0.0,9.756891797296703,-1.0,-1.0,0.0,0.0
HL,null,117.0,0.0,,0.32337236404418945,,798.9296722412109,227.67793655395508,0.041899777948856354,0.13168463110923767,0.0,8.502522258786485,-1.0,-1.0,0.0,0.0
HL,null,118.0,0.0,,0.3248975872993469,,808.6968994140625,238.14584732055664,0.04063424468040466,0.1518954485654831,0.0,9.859506635693833,-1.0,-1.0,0.0,0.0
HL,null,119.0,0.0,,0.316974401473999,,817.9093933105469,248.6137580871582,0.03942034766077995,0.14231769740581512,0.0,9.287128510186449,-1.0,-1.0,0.0,0.0
HL,null,120.0,0.0,,0.3130006790161133,,824.2168426513672,259.08166885375977,0.03824923560023308,0.10354191064834595,0.0,6.39259141520597,-1.0,-1.0,0.0,0.0
HL,null,121.0,0.0,,0.3077808618545532,,830.8635711669922,269.5495796203613,0.0371212437748909,0.10301951318979263,0.0,6.732774345437065,-1.0,-1.0,0.0,0.0
HL,null,122.0,0.0,,0.30024540424346924,,838.2073974609375,277.47528076171875,0.036038175225257874,0.10232891887426376,0.0,7.442460828460753,-1.0,-1.0,0.0,0.0
HL,null,123.0,0.0,,0.28082239627838135,,845.7717895507812,287.045955657959,0.03501586988568306,0.1050761342048645,0.0,7.644789902260527,-1.0,-1.0,0.0,0.0
HL,null,124.0,0.0,,0.2778935432434082,,853.8390350341797,297.51386642456055,0.034026823937892914,0.11796143651008606,0.0,8.1428201275412,-1.0,-1.0,0.0,0.0
HL,null,125.0,0.0,,0.2732032537460327,,861.4715576171875,307.9817771911621,0.03307235613465309,0.11576711386442184,0.0,7.713931980542839,-1.0,-1.0,0.0,0.0
HL,null,126.0,0.0,,0.26536136865615845,,866.8136596679688,318.4496879577637,0.032155487686395645,0.08059553802013397,0.0,5.438525340287015,-1.0,-1.0,0.0,0.0
HL,null,127.0,0.0,,0.2563151717185974,,868.4349060058594,328.5188293457031,0.0312761515378952,0.02177462726831436,0.0,1.7009811126627028,-1.0,-1.0,0.0,0.0
HL,null,128.0,0.0,,0.24496620893478394,,872.7051544189453,338.63780975341797,0.03043563850224018,0.05720067396759987,0.0,4.3451620859559625,-1.0,-1.0,0.0,0.0
HL,null,129.0,0.0,,0.2273356318473816,,876.6400146484375,347.66014099121094,0.0296400748193264,0.05035620927810669,0.0,4.017274879151955,-1.0,-1.0,0.0,0.0
HL,null,130.0,0.0,,0.2063094973564148,,880.1517486572266,358.1280517578125,0.028891295194625854,0.046971336007118225,0.0,3.603274152847007,-1.0,-1.0,0.0,0.0
HL,null,131.0,0.0,,0.19682055711746216,,884.8066711425781,368.59596252441406,0.028180480003356934,0.060819052159786224,0.0,4.721141161862761,-1.0,-1.0,0.0,0.0
HL,null,132.0,0.0,,0.1922926902770996,,889.407958984375,379.0638732910156,0.027503112331032753,0.06159026920795441,0.0,4.660089261597022,-1.0,-1.0,0.0,0.0
HL,null,133.0,0.0,,0.18938851356506348,,893.6468505859375,389.5317840576172,0.026852019131183624,0.05769683048129082,0.0,4.311570286517963,-1.0,-1.0,0.0,0.0
HL,null,134.0,0.0,,0.1864248514175415,,894.7679138183594,399.99969482421875,0.026226287707686424,0.014021733775734901,0.0,1.2165886163711548,-1.0,-1.0,0.0,0.0
HL,null,135.0,0.0,,0.1791384220123291,,897.1080780029297,410.4676055908203,0.0256390068680048,0.030190348625183105,0.0,2.422068224987015,-1.0,-1.0,0.0,0.0
HL,null,136.0,0.0,,0.16837745904922485,,901.8411254882812,420.9355163574219,0.025099365040659904,0.06415217369794846,0.0,4.7936137788929045,-1.0,-1.0,0.0,0.0
HL,null,137.0,0.0,,0.1626458764076233,,905.5868530273438,431.40342712402344,0.02458908036351204,0.049874577671289444,0.0,3.8243402855005115,-1.0,-1.0,0.0,0.0
HL,null,138.0,0.0,,0.16069060564041138,,911.3544464111328,440.7747268676758,0.024095183238387108,0.06874752044677734,0.0,5.849070348776877,-1.0,-1.0,0.0,0.0
HL,null,139.0,0.0,,0.1558750867843628,,916.0255432128906,446.80625915527344,0.021779632195830345,0.05234457924962044,0.0,4.7759882640093565,-1.0,-1.0,0.0,0.0
HL,null,140.0,0.0,,0.14342498779296875,,921.1033630371094,454.68212127685547,0.021222075447440147,0.05776424705982208,0.0,5.140490499325097,-1.0,-1.0,0.0,0.0
HL,null,141.0,0.0,,0.14770066738128662,,924.8146057128906,458.27110290527344,0.01591656543314457,0.04982922226190567,0.0,3.79207385587506,-1.0,-1.0,0.0,0.0
HL,null,142.0,0.0,,0.1328473687171936,,928.5128784179688,468.739013671875,0.015652252361178398,0.0337531603872776,0.0,3.7755694112274796,-1.0,-1.0,0.0,0.0
HL,null,143.0,0.0,,0.14283853769302368,,928.5128784179688,468.739013671875,0.015652252361178398,0.027407504618167877,0.0,0.07729670614935458,-1.0,-1.0,0.0,0.0
HL,null,144.0,0.0,,0.14283853769302368,,928.5128784179688,468.739013671875,0.015652252361178398,0.03197596222162247,0.0,0.07729670614935458,-1.0,-1.0,0.0,0.0
HL,null,144.0,0.0,,0.14283853769302368,,928.5128784179688,468.739013671875,0.015652252361178398,0.03197596222162247,0.0,0.0,-1.0,-1.0,0.0,0.0
