station,year,policy_name,step_index,date,doy,dap,action_dict_before_normalization,normalized_action,real_action,obs_keys,dap_from_obs,topwt,grnwt,xlai,swfac,nstres,totir,tofer,reward,done,elapsed_time_this_step_seconds,elapsed_time_total_seconds,last_successful_stage,slow_step_detected
HLA,2007,null_zero,136,2007-09-13,256,132,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",133.0,826.9715881347656,371.4745330810547,0.025095976889133453,0.0,0.17566430568695068,0.0,0.0,4.0985460532829165,False,0.006324,0.006679,env.step_completed,False
HLA,2007,null_zero,137,2007-09-14,257,133,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",134.0,828.0384063720703,381.4122009277344,0.024555785581469536,0.0,0.17220473289489746,0.0,0.0,1.1530633294023573,False,0.004567,0.004947,env.step_completed,False
HLA,2007,null_zero,138,2007-09-15,258,134,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",135.0,830.2667236328125,391.34986877441406,0.02404727041721344,0.0,0.16566479206085205,0.0,0.0,2.3013312683906406,False,0.005016,0.005385,env.step_completed,False
HLA,2007,null_zero,139,2007-09-16,259,135,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",136.0,834.7774505615234,401.28753662109375,0.023579955101013184,0.0,0.15546715259552002,0.0,0.0,4.589959802106023,False,0.005299,0.005663,env.step_completed,False
HLA,2007,null_zero,140,2007-09-17,260,136,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",137.0,839.2093658447266,411.22520446777344,0.023149138316512108,0.0,0.14616739749908447,0.0,0.0,4.504426784114912,False,0.004673,0.005066,env.step_completed,False
HLA,2007,null_zero,141,2007-09-18,261,137,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",138.0,845.5842590332031,420.1218032836914,0.02272912487387657,0.0,0.1451481580734253,0.0,0.0,6.4744727476499975,False,0.004851,0.005196,env.step_completed,False
HLA,2007,null_zero,142,2007-09-19,262,138,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",139.0,850.9286499023438,425.84781646728516,0.020544860512018204,0.0,0.137847900390625,0.0,0.0,5.415554059436545,False,0.005123,0.005436,env.step_completed,False
HLA,2007,null_zero,143,2007-09-20,263,139,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",140.0,856.6272735595703,433.3247375488281,0.020018920302391052,0.0,0.13185334205627441,0.0,0.0,5.769244672264904,False,0.005621,0.006111,env.step_completed,False
HLA,2007,null_zero,144,2007-09-21,264,140,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",141.0,860.1396179199219,436.7319107055664,0.01501419022679329,0.0,0.13607746362686157,0.0,0.0,3.586544191930443,False,0.00554,0.005958,env.step_completed,False
HLA,2007,null_zero,145,2007-09-22,265,141,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",142.0,860.1396179199219,436.7319107055664,0.01501419022679329,0.0,0.12249326705932617,0.0,0.0,0.07419983157888055,False,0.004705,0.005045,env.step_completed,False
HLA,2007,null_zero,146,2007-09-23,266,142,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",143.0,860.1396179199219,436.7319107055664,0.01501419022679329,0.0,0.12249326705932617,0.0,0.0,0.07419983157888055,False,0.006174,0.006629,env.step_completed,False
HLA,2007,null_zero,147,2007-09-24,267,143,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",144.0,860.1396179199219,436.7319107055664,0.01501419022679329,0.0,0.12249326705932617,0.0,0.0,0.07419983157888055,False,0.007533,0.008015,env.step_completed,False
HLA,2007,null_zero,148,2007-09-25,268,144,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",144.0,860.1396179199219,436.7319107055664,0.01501419022679329,0.0,0.12249326705932617,0.0,0.0,0.0,True,0.0109,0.01134,env.step_completed,False
