station,year,policy_name,step_index,date,doy,dap,action_dict_before_normalization,normalized_action,real_action,obs_keys,dap_from_obs,topwt,grnwt,xlai,swfac,nstres,totir,tofer,reward,done,elapsed_time_this_step_seconds,elapsed_time_total_seconds,last_successful_stage,slow_step_detected
HLA,2007,fixed_low_input,49,2007-06-18,169,45,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",46.0,455.43704986572266,0.0,0.7446392178535461,0.0,0.0,0.0,50.0,63.967575915157795,False,0.004109,0.004458,env.step_completed,False
HLA,2007,fixed_low_input,50,2007-06-19,170,46,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",47.0,498.39176177978516,0.0,0.8028876781463623,0.0,0.0,0.0,50.0,45.326254814863205,False,0.004064,0.004353,env.step_completed,False
HLA,2007,fixed_low_input,51,2007-06-20,171,47,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",48.0,555.9402465820312,0.0,0.8786540627479553,0.0,0.0,0.0,50.0,61.25836990773678,False,0.003847,0.00409,env.step_completed,False
HLA,2007,fixed_low_input,52,2007-06-21,172,48,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",49.0,652.9960632324219,0.0,1.0008544921875,0.0,0.0,0.0,50.0,100.99709294736385,False,0.004115,0.004395,env.step_completed,False
HLA,2007,fixed_low_input,53,2007-06-22,173,49,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",50.0,755.8488464355469,0.0,1.1236234903335571,0.0,0.0,0.0,50.0,107.40997068583965,False,0.004103,0.00471,env.step_completed,False
HLA,2007,fixed_low_input,54,2007-06-23,174,50,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",51.0,852.0145416259766,0.0,1.232738733291626,0.0,0.0,0.0,50.0,100.1373940706253,False,0.003791,0.004167,env.step_completed,False
HLA,2007,fixed_low_input,55,2007-06-24,175,51,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",52.0,976.3423156738281,0.0,1.3656028509140015,0.0,0.0,0.0,50.0,128.18225033581257,False,0.004056,0.00432,env.step_completed,False
HLA,2007,fixed_low_input,56,2007-06-25,176,52,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",53.0,1080.2908325195312,0.0,1.4708731174468994,0.0,0.0,0.0,50.0,105.96237562596798,False,0.003873,0.004124,env.step_completed,False
HLA,2007,fixed_low_input,57,2007-06-26,177,53,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",54.0,1207.5262451171875,0.0,1.592286467552185,0.0,0.0,0.0,50.0,127.45691987220198,False,0.003733,0.003979,env.step_completed,False
HLA,2007,fixed_low_input,58,2007-06-27,178,54,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",55.0,1324.4671630859375,0.0,1.6951605081558228,0.0,0.012010335922241211,0.0,50.0,117.01740617048927,False,0.003828,0.004045,env.step_completed,False
HLA,2007,fixed_low_input,59,2007-06-28,179,55,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",56.0,1440.5734252929688,0.0,1.7803089618682861,0.0,0.06020253896713257,0.0,50.0,116.18294456624426,False,0.004663,0.005059,env.step_completed,False
HLA,2007,fixed_low_input,60,2007-06-29,180,56,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",57.0,1541.3165283203125,0.0,1.8389357328414917,0.0,0.09612512588500977,0.0,50.0,100.81059075891972,False,0.004566,0.004825,env.step_completed,False
HLA,2007,fixed_low_input,61,2007-06-30,181,57,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",58.0,1641.9461059570312,0.0,1.8853003978729248,0.0,0.12559843063354492,0.0,50.0,100.69783609593287,False,0.004094,0.004342,env.step_completed,False
HLA,2007,fixed_low_input,62,2007-07-01,182,58,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",59.0,1748.4121704101562,0.0,1.9255270957946777,0.0,0.14622676372528076,0.0,50.0,106.53333760215901,False,0.004457,0.004748,env.step_completed,False
HLA,2007,fixed_low_input,63,2007-07-02,183,59,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",60.0,1835.0552368164062,0.0,1.943353295326233,0.0,0.1649429202079773,0.0,50.0,86.71039755921811,False,0.007349,0.00764,env.step_completed,False
HLA,2007,fixed_low_input,64,2007-07-03,184,60,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",61.0,1931.539306640625,0.0,1.9595121145248413,0.0,0.18189352750778198,0.0,50.0,96.55323659069836,False,0.004474,0.004773,env.step_completed,False
HLA,2007,fixed_low_input,65,2007-07-04,185,61,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",62.0,2034.3502807617188,0.0,1.9726753234863281,0.0,0.19285112619400024,0.0,50.0,102.89150893688202,False,0.004674,0.005016,env.step_completed,False
HLA,2007,fixed_low_input,66,2007-07-05,186,62,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",63.0,2125.347900390625,0.0,1.9726964235305786,0.0,0.2141495943069458,0.0,50.0,91.13974940730259,False,0.004444,0.004714,env.step_completed,False
HLA,2007,fixed_low_input,67,2007-07-06,187,63,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",64.0,2209.9002075195312,0.0,1.9639288187026978,0.0,0.2480933666229248,0.0,50.0,84.67682966031134,False,0.004273,0.004566,env.step_completed,False
HLA,2007,fixed_low_input,68,2007-07-07,188,64,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",65.0,2310.720977783203,0.0,1.9589722156524658,0.0,0.2716175317764282,0.0,50.0,100.89523617993109,False,0.006911,0.007227,env.step_completed,False
HLA,2007,fixed_low_input,69,2007-07-08,189,65,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",66.0,2404.9737548828125,0.0,1.9466813802719116,0.0,0.2920883297920227,0.0,50.0,94.35004576807842,False,0.003961,0.004305,env.step_completed,False
HLA,2007,fixed_low_input,70,2007-07-09,190,66,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",67.0,2512.48291015625,0.0,1.9361751079559326,0.0,0.3144022226333618,0.0,50.0,107.61953799985349,False,0.004824,0.005113,env.step_completed,False
HLA,2007,fixed_low_input,71,2007-07-10,191,67,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",68.0,2615.634765625,0.0,1.9200363159179688,0.0,0.3325382471084595,0.0,50.0,103.20800727582537,False,0.004345,0.004643,env.step_completed,False
HLA,2007,fixed_low_input,72,2007-07-11,192,68,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",69.0,2806.0629272460938,0.0,1.973719835281372,0.0,0.3522312045097351,0.0,50.0,190.49126101308502,False,0.004641,0.004901,env.step_completed,False
HLA,2007,fixed_low_input,73,2007-07-12,193,69,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",70.0,2918.1402587890625,0.0,1.9613215923309326,0.0,0.3695181608200073,0.0,50.0,112.15743901557289,False,0.004205,0.004568,env.step_completed,False
HLA,2007,fixed_low_input,74,2007-07-13,194,70,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",71.0,3022.1511840820312,0.0,1.9353193044662476,0.0,0.4055591821670532,0.0,50.0,104.08448482281528,False,0.005429,0.005742,env.step_completed,False
HLA,2007,fixed_low_input,75,2007-07-14,195,71,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",72.0,3109.3939208984375,0.0,1.8992260694503784,0.0,0.4184512495994568,0.0,50.0,87.3348212079145,False,0.004323,0.004615,env.step_completed,False
HLA,2007,fixed_low_input,76,2007-07-15,196,72,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",73.0,3196.904296875,0.0,1.8611984252929688,0.0,0.4264867901802063,0.0,50.0,87.60488759260625,False,0.004593,0.005044,env.step_completed,False
HLA,2007,fixed_low_input,77,2007-07-16,197,73,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",74.0,3247.05078125,0.0,1.8113279342651367,0.0,0.43081551790237427,0.0,50.0,50.29496938223019,False,0.004489,0.004832,env.step_completed,False
HLA,2007,fixed_low_input,78,2007-07-17,198,74,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",75.0,3312.5094604492188,0.0,1.7664989233016968,0.0,0.43391722440719604,0.0,50.0,65.57236844673753,False,0.004575,0.004846,env.step_completed,False
