station,policy_name,train_year,train_year_label,eval_year,eval_year_label,seed,model_path,run_status,error_message,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,mean_swfac,mean_nstres,mean_reward,sum_reward,daily_csv_path,figure_dir,notes,cap_name,season_irrigation_cap,season_n_cap,cv_type,quality_gate_pass,quality_gate_reason
LCA,LCA_train2010_cap_mid_low_seed0_action_safe,2010,observed_low_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_low_seed0_action_safe.zip,ok,,True,102,8909.931030273438,16917.12646484375,1.6192365884780884,150.0,225.0,0.0005432484196681,0.0003437703731013,145.00070116266613,14790.071518591943,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_low_eval2011_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_low_seed0_action_safe/eval_2011,action_safe_eval,cap_mid_low,150.0,225.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_low_seed0_action_safe,2010,observed_low_rain_year,2008,observed_intermediate_rain_year_3,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_low_seed0_action_safe.zip,ok,,True,105,9059.476318359377,16738.414306640625,1.5447744131088257,150.0,225.0,0.0007157524426778,0.0002794333866664,139.04781912967104,14600.021008615458,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_low_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_low_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_low,150.0,225.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_low_seed0_action_safe,2010,observed_low_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_low_seed0_action_safe.zip,ok,,True,102,8958.170166015625,17075.615234375,1.722852110862732,150.0,225.0,0.0,0.0002407490038404,146.51956001110364,14944.995121132572,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_low_eval2009_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_low_seed0_action_safe/eval_2009,action_safe_eval,cap_mid_low,150.0,225.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_current_seed0_action_safe,2010,observed_low_rain_year,2010,observed_low_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_current_seed0_action_safe.zip,ok,,True,92,8038.7762451171875,15680.54443359375,1.526848077774048,200.0,300.0,0.0,0.0002988078024076,138.41102450470495,12733.814254432857,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_current_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_current_seed0_action_safe/eval_2010,action_safe_eval,cap_current,200.0,300.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_current_seed0_action_safe,2010,observed_low_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_current_seed0_action_safe.zip,ok,,True,102,8896.678466796875,16790.162353515625,1.6080371141433716,200.0,300.0,0.0005009729488223,0.0003445125093647,136.03036349227744,13875.0970762123,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_current_eval2011_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_current_seed0_action_safe/eval_2011,action_safe_eval,cap_current,200.0,300.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_current_seed0_action_safe,2010,observed_low_rain_year,2008,observed_intermediate_rain_year_3,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_current_seed0_action_safe.zip,ok,,True,105,9052.899169921877,16661.8359375,1.5380375385284424,200.0,300.0,0.000708414259411,0.0002794333866664,130.83616523867312,13737.79735006068,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_current_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_current_seed0_action_safe/eval_2008,action_safe_eval,cap_current,200.0,300.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_current_seed0_action_safe,2010,observed_low_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_current_seed0_action_safe.zip,ok,,True,102,9171.84814453125,17083.953857421875,1.7231448888778689,200.0,300.0,0.0,0.0002407490038404,138.9170686940547,14169.54100679358,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_current_eval2009_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_current_seed0_action_safe/eval_2009,action_safe_eval,cap_current,200.0,300.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_high_seed0_action_safe,2010,observed_low_rain_year,2010,observed_low_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,92,8038.787231445312,15680.535888671877,1.52685546875,250.0,375.0,0.0,0.0002988078024076,129.85117723753677,11946.30830585338,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_high_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_high_seed0_action_safe/eval_2010,action_safe_eval,cap_mid_high,250.0,375.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_high_seed0_action_safe,2010,observed_low_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,102,8897.6416015625,16778.01513671875,1.6088446378707886,250.0,375.0,0.0003901573957181,0.0003442723377078,128.1912216836236,13075.504611729608,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_high_eval2011_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_high_seed0_action_safe/eval_2011,action_safe_eval,cap_mid_high,250.0,375.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_high_seed0_action_safe,2010,observed_low_rain_year,2008,observed_intermediate_rain_year_3,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,105,9053.763427734377,16666.3330078125,1.5389174222946167,250.0,375.0,0.0007294036093212,0.0002794333866664,123.39210750770106,12956.171288308611,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_high_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_high,250.0,375.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_mid_high_seed0_action_safe,2010,observed_low_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,102,9173.900756835938,17052.655029296875,1.7253884077072144,250.0,375.0,0.0,0.0002407490038404,130.89062532735622,13350.843783390334,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_mid_high_eval2009_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_mid_high_seed0_action_safe/eval_2009,action_safe_eval,cap_mid_high,250.0,375.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_high_seed0_action_safe,2010,observed_low_rain_year,2010,observed_low_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_high_seed0_action_safe.zip,ok,,True,92,8038.906860351562,15680.928955078123,1.5269453525543213,300.0,450.0,0.0,0.0002988065066544,121.2957352607232,11159.207643986534,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_high_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_high_seed0_action_safe/eval_2010,action_safe_eval,cap_high,300.0,450.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_high_seed0_action_safe,2010,observed_low_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_high_seed0_action_safe.zip,ok,,True,102,8899.734497070312,16792.80517578125,1.6106016635894775,300.0,450.0,0.0001795753544452,0.0003509217617558,120.61678042633298,12302.911603485963,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_high_eval2011_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_high_seed0_action_safe/eval_2011,action_safe_eval,cap_high,300.0,450.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_high_seed0_action_safe,2010,observed_low_rain_year,2008,observed_intermediate_rain_year_3,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_high_seed0_action_safe.zip,ok,,True,105,9055.77392578125,16676.884765625,1.540969729423523,300.0,450.0,0.0007696174439929,0.0002794333866664,115.99331963038266,12179.29856119018,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_high_seed0_action_safe/eval_2008,action_safe_eval,cap_high,300.0,450.0,observed_year_leave_one,True,
LCA,LCA_train2010_cap_high_seed0_action_safe,2010,observed_low_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/LCA/LCA_train2010_cap_high_seed0_action_safe.zip,ok,,True,102,9174.219360351562,17056.551513671875,1.72573721408844,300.0,450.0,0.0,0.0002407490038404,123.20847782763266,12567.264738418531,Leave_One_experiments/season_cap_sensitivity/daily_outputs/LCA/LCA_train2010_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/LCA/LCA_train2010_cap_high_seed0_action_safe/eval_2009,action_safe_eval,cap_high,300.0,450.0,observed_year_leave_one,True,
FQA,FQA_train2010_cap_low_seed0_action_safe,2010,observed_higher_rain_year,2010,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_low_seed0_action_safe.zip,ok,,True,100,5778.3245849609375,11027.20703125,1.0390427112579346,100.0,150.0,0.0263751754164695,0.0001338577270507,96.0742829878116,9607.42829878116,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_low_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_low_seed0_action_safe/eval_2010,action_safe_eval,cap_low,100.0,150.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_low_seed0_action_safe,2010,observed_higher_rain_year,2008,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_low_seed0_action_safe.zip,ok,,True,105,6539.853515625,11910.106201171877,0.9748705625534058,100.0,150.0,0.0490856031576792,0.0085062254042852,99.85578475335969,10484.857399102766,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_low_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_low_seed0_action_safe/eval_2008,action_safe_eval,cap_low,100.0,150.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_mid_low_seed0_action_safe,2010,observed_higher_rain_year,2010,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_mid_low_seed0_action_safe.zip,ok,,True,100,5834.232177734375,11953.73779296875,1.1057347059249878,150.0,225.0,0.0,0.0001338577270507,97.4981688341126,9749.816883411258,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_mid_low_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_mid_low_seed0_action_safe/eval_2010,action_safe_eval,cap_mid_low,150.0,225.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_mid_low_seed0_action_safe,2010,observed_higher_rain_year,2008,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_mid_low_seed0_action_safe.zip,ok,,True,105,7043.0462646484375,12490.469970703123,0.9467756748199464,150.0,225.0,0.0,0.0001818747747512,98.09523394941132,10299.999564688187,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_mid_low_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_mid_low_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_low,150.0,225.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_current_seed0_action_safe,2010,observed_higher_rain_year,2010,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_current_seed0_action_safe.zip,ok,,True,100,5834.7003173828125,11950.62255859375,1.1059449911117554,200.0,300.0,0.0,0.0001338577270507,89.59216202865355,8959.216202865355,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_current_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_current_seed0_action_safe/eval_2010,action_safe_eval,cap_current,200.0,300.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_current_seed0_action_safe,2010,observed_higher_rain_year,2008,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_current_seed0_action_safe.zip,ok,,True,105,7063.59130859375,12490.9033203125,0.9522184133529664,200.0,300.0,0.0,0.0001818747747512,90.60125361056998,9513.131629109848,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_current_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_current_seed0_action_safe/eval_2008,action_safe_eval,cap_current,200.0,300.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_mid_high_seed0_action_safe,2010,observed_higher_rain_year,2010,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,100,5847.3175048828125,12000.99365234375,1.1116290092468262,250.0,375.0,0.0,0.0001338577270507,82.22523132357746,8222.523132357746,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_mid_high_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_mid_high_seed0_action_safe/eval_2010,action_safe_eval,cap_mid_high,250.0,375.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_mid_high_seed0_action_safe,2010,observed_higher_rain_year,2008,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_mid_high_seed0_action_safe.zip,ok,,True,105,7387.926025390625,12777.763671875,0.9574001431465148,250.0,375.0,0.0,0.0001818747747512,85.88886619102033,9018.330950057134,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_mid_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_mid_high_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_high,250.0,375.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_high_seed0_action_safe,2010,observed_higher_rain_year,2010,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_high_seed0_action_safe.zip,ok,,True,100,5847.3175048828125,12001.14501953125,1.1116290092468262,300.0,450.0,0.0,0.0001338577270507,74.35162587803788,7435.1625878037885,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_high_eval2010_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_high_seed0_action_safe/eval_2010,action_safe_eval,cap_high,300.0,450.0,limited_two_year_cross_validation,True,
FQA,FQA_train2010_cap_high_seed0_action_safe,2010,observed_higher_rain_year,2008,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/FQA/FQA_train2010_cap_high_seed0_action_safe.zip,ok,,True,105,7399.7265625,12816.65771484375,0.9605072140693665,300.0,450.0,0.0,0.0001818747747512,78.76238882819945,8270.050826960942,Leave_One_experiments/season_cap_sensitivity/daily_outputs/FQA/FQA_train2010_cap_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/FQA/FQA_train2010_cap_high_seed0_action_safe/eval_2008,action_safe_eval,cap_high,300.0,450.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_low_seed0_action_safe,2008,observed_higher_rain_year,2008,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_low_seed0_action_safe.zip,ok,,True,111,7608.814697265625,17298.779296875,1.9878296852111816,100.0,150.0,0.0,0.0688630707629092,143.13020610006862,15887.452877107617,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_low_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_low_seed0_action_safe/eval_2008,action_safe_eval,cap_low,100.0,150.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_low_seed0_action_safe,2008,observed_higher_rain_year,2014,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_low_seed0_action_safe.zip,ok,,True,109,8499.515991210938,18330.194091796875,2.241818904876709,100.0,150.0,0.0,0.0818288523122805,155.25073416006356,16922.330023446928,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_low_eval2014_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_low_seed0_action_safe/eval_2014,action_safe_eval,cap_low,100.0,150.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_mid_low_seed0_action_safe,2008,observed_higher_rain_year,2008,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_mid_low_seed0_action_safe.zip,ok,,True,111,8134.94384765625,18332.557373046875,1.9741946458816528,150.0,225.0,0.0,0.0057470229294922,145.88076953032086,16192.765417865616,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_mid_low_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_mid_low_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_low,150.0,225.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_mid_low_seed0_action_safe,2008,observed_higher_rain_year,2014,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_mid_low_seed0_action_safe.zip,ok,,True,109,9204.851684570312,20028.592529296875,2.284254789352417,150.0,225.0,0.0,0.0074915120361048,164.2281738985789,17900.870954945098,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_mid_low_eval2014_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_mid_low_seed0_action_safe/eval_2014,action_safe_eval,cap_mid_low,150.0,225.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_current_seed0_action_safe,2008,observed_higher_rain_year,2008,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_current_seed0_action_safe.zip,ok,,True,111,8132.16552734375,18269.334716796875,1.9628208875656128,200.0,300.0,0.0,0.0003435332495887,138.48223534967218,15371.528123813612,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_current_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_current_seed0_action_safe/eval_2008,action_safe_eval,cap_current,200.0,300.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_current_seed0_action_safe,2008,observed_higher_rain_year,2014,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_current_seed0_action_safe.zip,ok,,True,109,9364.827270507812,20222.90283203125,2.282829523086548,200.0,300.0,0.0,0.0003427398314169,159.0450342624536,17335.908734607445,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_current_eval2014_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_current_seed0_action_safe/eval_2014,action_safe_eval,cap_current,200.0,300.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_mid_high_seed0_action_safe,2008,observed_higher_rain_year,2008,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_mid_high_seed0_action_safe.zip,ok,,True,111,8132.16552734375,18269.326171875,1.9628188610076904,250.0,375.0,0.0,0.0003435332495887,131.3940850303542,14584.743438369318,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_mid_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_mid_high_seed0_action_safe/eval_2008,action_safe_eval,cap_mid_high,250.0,375.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_mid_high_seed0_action_safe,2008,observed_higher_rain_year,2014,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_mid_high_seed0_action_safe.zip,ok,,True,109,9365.001831054688,20123.2275390625,2.2837131023406982,250.0,375.0,0.0,0.0003427398314169,150.9239538619956,16450.710970957523,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_mid_high_eval2014_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_mid_high_seed0_action_safe/eval_2014,action_safe_eval,cap_mid_high,250.0,375.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_high_seed0_action_safe,2008,observed_higher_rain_year,2008,observed_higher_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_high_seed0_action_safe.zip,ok,,True,111,8133.740844726562,18293.37158203125,1.9692384004592896,300.0,450.0,0.0,0.0003435321756311,124.51777180287282,13821.472670118885,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_high_eval2008_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_high_seed0_action_safe/eval_2008,action_safe_eval,cap_high,300.0,450.0,limited_two_year_cross_validation,True,
YCA,YCA_train2008_cap_high_seed0_action_safe,2008,observed_higher_rain_year,2014,observed_lower_rain_year,0,Leave_One_experiments/season_cap_sensitivity/models/YCA/YCA_train2008_cap_high_seed0_action_safe.zip,ok,,True,109,9365.134887695312,20167.413330078125,2.28436541557312,300.0,450.0,0.0,0.0003427338162693,144.0981976907281,15706.703548289364,Leave_One_experiments/season_cap_sensitivity/daily_outputs/YCA/YCA_train2008_cap_high_eval2014_seed0_daily.csv,Leave_One_experiments/season_cap_sensitivity/figures/YCA/YCA_train2008_cap_high_seed0_action_safe/eval_2014,action_safe_eval,cap_high,300.0,450.0,limited_two_year_cross_validation,True,
