site,agent,dap,swfac,turfac,nstres,topwt,grnwt,xlai,ep,totir,rain,runoff,reward,raw_action_amir,real_action_amir,history_action_amir
HL,null,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,3.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,4.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,5.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,6.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,7.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,8.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,9.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,10.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,11.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,12.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,13.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,14.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,15.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,16.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,17.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
HL,null,18.0,,,,20.0,0.0,0.0018952720565721393,0.0,0.0,,,20.0,-1.0,0.0,0.0
HL,null,19.0,,,,20.0,0.0,0.0034287653397768736,0.005312860943377018,0.0,,,0.0,-1.0,0.0,0.0
HL,null,20.0,,,,20.0,0.0,0.003977622836828232,0.002516270149499178,0.0,,,0.0,-1.0,0.0,0.0
HL,null,21.0,,,,20.0,0.0,0.004436115734279156,0.004036616999655962,0.0,,,0.0,-1.0,0.0,0.0
HL,null,22.0,,,,20.0,0.0,0.004812444094568491,0.008164800703525543,0.0,,,0.0,-1.0,0.0,0.0
HL,null,23.0,,,,20.0,0.0,0.005443028174340725,0.015502016991376877,0.0,,,0.0,-1.0,0.0,0.0
HL,null,24.0,,,,20.0,0.0,0.006458197720348835,0.011364048346877098,0.0,,,0.0,-1.0,0.0,0.0
HL,null,25.0,,,,20.0,0.0,0.008298701606690884,0.02241658791899681,0.0,,,0.0,-1.0,0.0,0.0
HL,null,26.0,,,,20.0,0.0,0.01076676044613123,0.037621114403009415,0.0,,,0.0,-1.0,0.0,0.0
HL,null,27.0,,,,20.0,0.0,0.02086787298321724,0.053405631333589554,0.0,,,0.0,-1.0,0.0,0.0
HL,null,28.0,,,,20.0,0.0,0.03069693222641945,0.034980855882167816,0.0,,,0.0,-1.0,0.0,0.0
HL,null,29.0,,,,21.595640182495117,0.0,0.03860723599791527,0.034118250012397766,0.0,,,1.5956401824951172,-1.0,0.0,0.0
HL,null,30.0,,,,27.074525356292725,0.0,0.05255618691444397,0.10724163800477982,0.0,,,5.478885173797607,-1.0,0.0,0.0
HL,null,31.0,,,,31.772291660308838,0.0,0.06378336995840073,0.21542662382125854,0.0,,,4.697766304016113,-1.0,0.0,0.0
HL,null,32.0,,,,35.8920693397522,0.0,0.07228264957666397,0.21461284160614014,0.0,,,4.119777679443359,-1.0,0.0,0.0
HL,null,33.0,,,,42.964019775390625,0.0,0.08611005544662476,0.24831226468086243,0.0,,,7.071950435638428,-1.0,0.0,0.0
HL,null,34.0,,,,51.65224552154541,0.0,0.1017683818936348,0.39954739809036255,0.0,,,8.688225746154785,-1.0,0.0,0.0
HL,null,35.0,,,,64.26777362823486,0.0,0.12306347489356995,0.49894505739212036,0.0,,,12.615528106689453,-1.0,0.0,0.0
HL,null,36.0,,,,78.98511409759521,0.0,0.14551755785942078,0.544024646282196,0.0,,,14.717340469360352,-1.0,0.0,0.0
HL,null,37.0,,,,99.21357154846191,0.0,0.17451220750808716,0.5898752212524414,0.0,,,20.2284574508667,-1.0,0.0,0.0
HL,null,38.0,,,,108.34969520568848,0.0,0.1955697238445282,0.8042829036712646,0.0,,,9.136123657226562,-1.0,0.0,0.0
HL,null,39.0,,,,108.30840110778809,0.0,0.18585796654224396,0.936316967010498,0.0,,,-0.041294097900390625,-1.0,0.0,0.0
HL,null,40.0,,,,108.28356742858887,0.0,0.1766132265329361,0.8751914501190186,0.0,,,-0.02483367919921875,-1.0,0.0,0.0
HL,null,41.0,,,,108.25401306152344,0.0,0.167846217751503,0.875368595123291,0.0,,,-0.029554367065429688,-1.0,0.0,0.0
HL,null,42.0,,,,108.23352813720703,0.0,0.15950560569763184,0.6824679374694824,0.0,,,-0.02048492431640625,-1.0,0.0,0.0
HL,null,43.0,,,,108.20384979248047,0.0,0.1516171246767044,0.7196152806282043,0.0,,,-0.0296783447265625,-1.0,0.0,0.0
HL,null,44.0,,,,108.18282127380371,0.0,0.14411191642284393,0.21823769807815552,0.0,,,-0.021028518676757812,-1.0,0.0,0.0
HL,null,45.0,,,,108.1622314453125,0.0,0.13699963688850403,0.4724513292312622,0.0,,,-0.020589828491210938,-1.0,0.0,0.0
HL,null,46.0,,,,108.17171096801758,0.0,0.127925306558609,0.21077318489551544,0.0,,,0.009479522705078125,-1.0,0.0,0.0
HL,null,47.0,,,,108.16543579101562,0.0,0.12152384966611862,0.33250662684440613,0.0,,,-0.006275177001953125,-1.0,0.0,0.0
HL,null,48.0,,,,108.1691837310791,0.0,0.11545911431312561,0.6241626739501953,0.0,,,0.0037479400634765625,-1.0,0.0,0.0
HL,null,49.0,,,,108.20002555847168,0.0,0.10974244028329849,0.6098213195800781,0.0,,,0.030841827392578125,-1.0,0.0,0.0
HL,null,50.0,,,,108.66278648376465,0.0,0.10506447404623032,0.5885910391807556,0.0,,,0.46276092529296875,-1.0,0.0,0.0
HL,null,51.0,,,,109.66230392456055,0.0,0.10151946544647217,0.4784388542175293,0.0,,,0.9995174407958984,-1.0,0.0,0.0
HL,null,52.0,,,,112.00862884521484,0.0,0.10026499629020691,0.37804749608039856,0.0,,,2.346324920654297,-1.0,0.0,0.0
HL,null,53.0,,,,114.7266960144043,0.0,0.0995631217956543,0.4162556231021881,0.0,,,2.718067169189453,-1.0,0.0,0.0
HL,null,54.0,,,,118.97287368774414,0.0,0.10097888112068176,0.24397872388362885,0.0,,,4.246177673339844,-1.0,0.0,0.0
HL,null,55.0,,,,123.95336151123047,0.0,0.10313601046800613,0.26488399505615234,0.0,,,4.980487823486328,-1.0,0.0,0.0
HL,null,56.0,,,,130.7446575164795,0.0,0.10729259997606277,0.471544086933136,0.0,,,6.791296005249023,-1.0,0.0,0.0
HL,null,57.0,,,,137.97550201416016,0.0,0.1114039495587349,0.48283642530441284,0.0,,,7.230844497680664,-1.0,0.0,0.0
HL,null,58.0,,,,146.2451171875,0.0,0.1160861924290657,0.43742749094963074,0.0,,,8.269615173339844,-1.0,0.0,0.0
HL,null,59.0,,,,154.83283042907715,0.0,0.12035607546567917,0.3681124746799469,0.0,,,8.587713241577148,-1.0,0.0,0.0
HL,null,60.0,,,,163.34238052368164,0.0,0.12385743111371994,0.47399669885635376,0.0,,,8.509550094604492,-1.0,0.0,0.0
HL,null,61.0,,,,173.51593017578125,0.0,0.12833893299102783,0.604995608329773,0.0,,,10.17354965209961,-1.0,0.0,0.0
HL,null,62.0,,,,185.11280059814453,0.0,0.1333395391702652,0.5966819524765015,0.0,,,11.596870422363281,-1.0,0.0,0.0
HL,null,63.0,,,,190.75916290283203,0.0,0.13224942982196808,0.23604580760002136,0.0,,,5.6463623046875,-1.0,0.0,0.0
HL,null,64.0,,,,201.75037384033203,0.0,0.13548466563224792,0.447754442691803,0.0,,,10.9912109375,-1.0,0.0,0.0
HL,null,65.0,,,,214.27251815795898,0.0,0.13929332792758942,0.5109831690788269,0.0,,,12.522144317626953,-1.0,0.0,0.0
HL,null,66.0,,,,222.83628463745117,0.0,0.13943512737751007,0.3373856544494629,0.0,,,8.563766479492188,-1.0,0.0,0.0
HL,null,67.0,,,,233.13087463378906,0.0,0.140425905585289,0.42354658246040344,0.0,,,10.29458999633789,-1.0,0.0,0.0
HL,null,68.0,,,,248.66666793823242,0.0,0.14449985325336456,0.6087597608566284,0.0,,,15.53579330444336,-1.0,0.0,0.0
HL,null,69.0,,,,266.4197540283203,0.0,0.15192988514900208,0.7068124413490295,0.0,,,17.75308609008789,-1.0,0.0,0.0
HL,null,70.0,,,,285.471248626709,0.0,0.15561307966709137,0.7331159114837646,0.0,,,19.051494598388672,-1.0,0.0,0.0
HL,null,71.0,,,,303.6590385437012,0.0,0.15679191052913666,0.7400012612342834,0.0,,,18.187789916992188,-1.0,0.0,0.0
HL,null,72.0,,,,322.1383285522461,0.0,0.15702997148036957,0.7487027645111084,0.0,,,18.479290008544922,-1.0,0.0,0.0
HL,null,73.0,,,,340.2088165283203,0.0,0.15640801191329956,0.7383651733398438,0.0,,,18.07048797607422,-1.0,0.0,0.0
HL,null,74.0,,,,344.39598083496094,0.0,0.1507631242275238,0.16269899904727936,0.0,,,4.187164306640625,-1.0,0.0,0.0
HL,null,75.0,,,,359.13082122802734,0.0,0.1486518532037735,0.5493882298469543,0.0,,,14.734840393066406,-1.0,0.0,0.0
HL,null,76.0,,,,367.3591995239258,0.0,0.14459921419620514,0.26698654890060425,0.0,,,8.228378295898438,-1.0,0.0,0.0
HL,null,77.0,,,,386.49707794189453,0.0,0.1438370943069458,0.6473237872123718,0.0,,,19.13787841796875,-1.0,0.0,0.0
HL,null,78.0,,,,400.9656524658203,0.0,0.1416735202074051,0.6003130078315735,0.0,,,14.468574523925781,-1.0,0.0,0.0
HL,null,79.0,,,,418.78700256347656,0.0,0.14037096500396729,0.6105407476425171,0.0,,,17.82135009765625,-1.0,0.0,0.0
HL,null,80.0,,,,437.22423553466797,0.0,0.13909555971622467,0.6300958395004272,0.0,,,18.437232971191406,-1.0,0.0,0.0
HL,null,81.0,,,,452.0027160644531,0.0,0.13686183094978333,0.5437526702880859,0.0,,,14.778480529785156,-1.0,0.0,0.0
HL,null,82.0,,,,467.7085876464844,0.0,0.13493014872074127,0.6060920357704163,0.0,,,15.70587158203125,-1.0,0.0,0.0
HL,null,83.0,,,,478.45069885253906,0.0,0.13174951076507568,0.42987093329429626,0.0,,,10.742111206054688,-1.0,0.0,0.0
HL,null,84.0,,,,494.2041015625,0.0,0.130022794008255,0.615831196308136,0.0,,,15.753402709960938,-1.0,0.0,0.0
