site,agent,dap,swfac,turfac,nstres,topwt,grnwt,xlai,ep,totir,rain,runoff,reward,raw_action_amir,real_action_amir,history_action_amir
FQ,null,25.0,,,,143.04909706115723,0.0,0.30240398645401,0.24899223446846008,0.0,,,15.243864059448242,-1.0,0.0,0.0
FQ,null,26.0,,,,162.45952606201172,0.0,0.33905982971191406,0.726279616355896,0.0,,,19.410429000854492,-1.0,0.0,0.0
FQ,null,27.0,,,,186.5419578552246,0.0,0.3827809989452362,1.0611159801483154,0.0,,,24.08243179321289,-1.0,0.0,0.0
FQ,null,28.0,,,,210.77566146850586,0.0,0.4250818192958832,0.35272127389907837,0.0,,,24.23370361328125,-1.0,0.0,0.0
FQ,null,29.0,,,,240.6450080871582,0.0,0.4750934839248657,1.6885579824447632,0.0,,,29.869346618652344,-1.0,0.0,0.0
FQ,null,30.0,,,,276.91749572753906,0.0,0.5330578088760376,1.688612699508667,0.0,,,36.27248764038086,-1.0,0.0,0.0
FQ,null,31.0,,,,320.26405334472656,0.0,0.5988777279853821,1.625974178314209,0.0,,,43.3465576171875,-1.0,0.0,0.0
FQ,null,32.0,,,,363.1289291381836,0.0,0.6608815789222717,1.6625274419784546,0.0,,,42.86487579345703,-1.0,0.0,0.0
FQ,null,33.0,,,,396.2298583984375,0.0,0.7068981528282166,0.43853431940078735,0.0,,,33.100929260253906,-1.0,0.0,0.0
FQ,null,34.0,,,,422.3744201660156,0.0,0.7420819401741028,0.34869205951690674,0.0,,,26.144561767578125,-1.0,0.0,0.0
FQ,null,35.0,,,,470.9595489501953,0.0,0.8049570918083191,2.040801525115967,0.0,,,48.58512878417969,-1.0,0.0,0.0
FQ,null,36.0,,,,525.9550094604492,0.0,0.872864842414856,2.472102165222168,0.0,,,54.995460510253906,-1.0,0.0,0.0
FQ,null,37.0,,,,599.5196151733398,0.0,0.9589303731918335,2.173696517944336,0.0,,,73.56460571289062,-1.0,0.0,0.0
FQ,null,38.0,,,,681.5425109863281,0.0,1.04463791847229,3.0771329402923584,0.0,,,82.02289581298828,-1.0,0.0,0.0
FQ,null,39.0,,,,743.934326171875,0.0,1.098902940750122,0.9340494871139526,0.0,,,62.391815185546875,-1.0,0.0,0.0
FQ,null,40.0,,,,773.9142608642578,0.0,1.1125800609588623,0.4321887493133545,0.0,,,29.979934692382812,-1.0,0.0,0.0
FQ,null,41.0,,,,822.2101593017578,0.0,1.1401163339614868,2.7058043479919434,0.0,,,48.2958984375,-1.0,0.0,0.0
FQ,null,42.0,,,,897.6008605957031,0.0,1.2114754915237427,1.551131248474121,0.0,,,75.39070129394531,-1.0,0.0,0.0
FQ,null,43.0,,,,988.25927734375,0.0,1.2937006950378418,2.244575023651123,0.0,,,90.65841674804688,-1.0,0.0,0.0
FQ,null,44.0,,,,1092.6744079589844,0.0,1.3842109441757202,1.578645944595337,0.0,,,104.41513061523438,-1.0,0.0,0.0
FQ,null,45.0,,,,1265.1486206054688,0.0,1.4464138746261597,2.23909854888916,0.0,,,172.47421264648438,-1.0,0.0,0.0
FQ,null,46.0,,,,1460.1705932617188,0.0,1.5132359266281128,2.546116352081299,0.0,,,195.02197265625,-1.0,0.0,0.0
FQ,null,47.0,,,,1702.1940612792969,0.0,1.592078447341919,3.2449591159820557,0.0,,,242.02346801757812,-1.0,0.0,0.0
FQ,null,48.0,,,,1954.8789978027344,0.0,1.6707026958465576,4.057751178741455,0.0,,,252.6849365234375,-1.0,0.0,0.0
FQ,null,49.0,,,,2183.3094787597656,0.0,1.7386573553085327,3.2077183723449707,0.0,,,228.43048095703125,-1.0,0.0,0.0
FQ,null,50.0,,,,2366.1886596679688,0.0,1.791001558303833,2.490485668182373,0.0,,,182.87918090820312,-1.0,0.0,0.0
FQ,null,51.0,,,,2561.1892700195312,0.0,1.8448755741119385,4.613196849822998,0.0,,,195.0006103515625,-1.0,0.0,0.0
FQ,null,52.0,,,,2807.2793579101562,0.0,1.9104267358779907,4.798868179321289,0.0,,,246.090087890625,-1.0,0.0,0.0
FQ,null,53.0,,,,2844.54345703125,0.0,1.9198417663574219,0.490155965089798,0.0,,,37.26409912109375,-1.0,0.0,0.0
FQ,null,54.0,,,,3041.5426635742188,0.0,1.9695972204208374,4.600910663604736,0.0,,,196.99920654296875,-1.0,0.0,0.0
FQ,null,55.0,,,,3251.2310791015625,0.0,2.0224971771240234,3.6045637130737305,0.0,,,209.68841552734375,-1.0,0.0,0.0
FQ,null,56.0,,,,3495.2139282226562,0.0,2.083986759185791,3.5678224563598633,0.0,,,243.98284912109375,-1.0,0.0,0.0
FQ,null,57.0,,,,3639.92431640625,0.0,2.1203160285949707,1.921135663986206,0.0,,,144.71038818359375,-1.0,0.0,0.0
FQ,null,58.0,,,,3879.3374633789062,0.0,2.1805038452148438,3.233503818511963,0.0,,,239.41314697265625,-1.0,0.0,0.0
FQ,null,59.0,,,,4127.652587890625,0.0,2.2428431510925293,3.4070205688476562,0.0,,,248.31512451171875,-1.0,0.0,0.0
FQ,null,60.0,,,,4289.662170410156,0.0,2.283379316329956,2.461092472076416,0.0,,,162.00958251953125,-1.0,0.0,0.0
FQ,null,61.0,,,,4345.133972167969,0.0,2.2970283031463623,0.6950517892837524,0.0,,,55.4718017578125,-1.0,0.0,0.0
FQ,null,62.0,,,,4668.719482421875,0.0,2.2367377281188965,4.377693176269531,0.0,,,323.58551025390625,-1.0,0.0,0.0
FQ,null,63.0,,,,4995.754089355469,0.0,2.225339889526367,4.567803382873535,0.0,,,327.03460693359375,-1.0,0.0,0.0
FQ,null,64.0,,,,5321.6046142578125,0.0,2.213651180267334,4.619564056396484,0.0,,,325.85052490234375,-1.0,0.0,0.0
FQ,null,65.0,,,,5615.794677734375,0.0,2.2020792961120605,4.1940531730651855,0.0,,,294.1900634765625,-1.0,0.0,0.0
FQ,null,66.0,,,,5819.329833984375,0.0,2.1912996768951416,2.941099166870117,0.0,,,203.53515625,-1.0,0.0,0.0
FQ,null,67.0,,,,6122.314453125,0.0,2.181286096572876,4.114206790924072,0.0,,,302.984619140625,-1.0,0.0,0.0
FQ,null,68.0,,,,6224.755859375,0.0,2.1716551780700684,1.6132563352584839,0.0,,,102.44140625,-1.0,0.0,0.0
FQ,null,69.0,,,,6495.69091796875,0.0,2.1599628925323486,3.9634811878204346,0.0,,,270.93505859375,-1.0,0.0,0.0
FQ,null,70.0,,,,6825.8929443359375,0.0,2.1491539478302,4.645963191986084,0.0,,,330.2020263671875,-1.0,0.0,0.0
FQ,null,71.0,,,,7129.901123046875,457.40108489990234,2.0947816371917725,3.643223762512207,0.0,,,304.0081787109375,-1.0,0.0,0.0
FQ,null,72.0,,,,7388.427734375,830.2142333984375,2.084057092666626,3.157442569732666,0.0,,,258.526611328125,-1.0,0.0,0.0
FQ,null,73.0,,,,7618.94775390625,1243.7548828125,2.0711607933044434,2.7720742225646973,0.0,,,230.52001953125,-1.0,0.0,0.0
FQ,null,74.0,,,,7861.6754150390625,1745.0164794921875,2.0567002296447754,2.8734018802642822,0.0,,,242.7276611328125,-1.0,0.0,0.0
FQ,null,75.0,,,,8164.5111083984375,2086.5008544921875,2.0372402667999268,3.7520718574523926,0.0,,,302.835693359375,-1.0,0.0,0.0
FQ,null,76.0,,,,8361.15966796875,2443.6497497558594,2.0143847465515137,2.330709218978882,0.0,,,196.6485595703125,-1.0,0.0,0.0
FQ,null,77.0,,,,8524.248657226562,2691.207275390625,1.9894614219665527,2.990065574645996,0.0,,,163.0889892578125,-1.0,0.0,0.0
FQ,null,78.0,,,,8697.787475585938,2864.7463989257812,1.9683820009231567,1.8893733024597168,0.0,,,173.538818359375,-1.0,0.0,0.0
FQ,null,79.0,,,,8986.604614257812,3153.5635375976562,1.9418911933898926,3.281538486480713,0.0,,,288.817138671875,-1.0,0.0,0.0
FQ,null,80.0,,,,9125.39794921875,3292.357177734375,1.9165550470352173,1.4974417686462402,0.0,,,138.7933349609375,-1.0,0.0,0.0
FQ,null,81.0,,,,9153.290405273438,3320.2493286132812,1.896175742149353,0.27805960178375244,0.0,,,27.8924560546875,-1.0,0.0,0.0
FQ,null,82.0,,,,9194.910278320312,3361.8692016601562,1.8749903440475464,0.42216214537620544,0.0,,,41.619873046875,-1.0,0.0,0.0
FQ,null,83.0,,,,9483.103637695312,3650.0628662109375,1.8436998128890991,3.2301478385925293,0.0,,,288.193359375,-1.0,0.0,0.0
FQ,null,84.0,,,,9816.008911132812,3982.9681396484375,1.8085497617721558,3.8021059036254883,0.0,,,332.9052734375,-1.0,0.0,0.0
FQ,null,85.0,,,,10040.31005859375,4207.269287109375,1.7733646631240845,2.4605050086975098,0.0,,,224.3011474609375,-1.0,0.0,0.0
FQ,null,86.0,,,,10244.476318359375,4411.435852050781,1.7360397577285767,2.2424240112304688,0.0,,,204.166259765625,-1.0,0.0,0.0
FQ,null,87.0,,,,10496.50390625,4663.4625244140625,1.6945208311080933,2.815232753753662,0.0,,,252.027587890625,-1.0,0.0,0.0
FQ,null,88.0,,,,10791.883544921875,4958.842468261719,1.6521488428115845,3.268847703933716,0.0,,,295.379638671875,-1.0,0.0,0.0
FQ,null,89.0,,,,10972.740478515625,5139.6990966796875,1.6090456247329712,1.9725162982940674,0.0,,,180.85693359375,-1.0,0.0,0.0
FQ,null,90.0,,,,11175.048828125,5342.0068359375,1.5527926683425903,2.3228087425231934,0.0,,,202.308349609375,-1.0,0.0,0.0
FQ,null,91.0,,,,11473.22998046875,5640.1885986328125,1.5023796558380127,3.2969272136688232,0.0,,,298.18115234375,-1.0,0.0,0.0
FQ,null,92.0,,,,11731.82373046875,5898.78173828125,1.4448899030685425,2.9027557373046875,0.0,,,258.59375,-1.0,0.0,0.0
FQ,null,93.0,,,,11984.60205078125,6151.56005859375,1.3830971717834473,2.8470468521118164,0.0,,,252.7783203125,-1.0,0.0,0.0
FQ,null,94.0,,,,12118.10546875,6285.064697265625,1.314736247062683,1.504364252090454,0.0,,,133.50341796875,-1.0,0.0,0.0
FQ,null,95.0,,,,12177.16552734375,6344.12353515625,1.248671293258667,0.645300030708313,0.0,,,59.06005859375,-1.0,0.0,0.0
FQ,null,96.0,,,,12382.75634765625,6549.7149658203125,1.172859787940979,2.3381030559539795,0.0,,,205.5908203125,-1.0,0.0,0.0
FQ,null,97.0,,,,12574.366455078125,6741.3250732421875,1.0917212963104248,2.1960387229919434,0.0,,,191.610107421875,-1.0,0.0,0.0
FQ,null,98.0,,,,12781.5576171875,6948.5162353515625,1.0032939910888672,2.4149129390716553,0.0,,,207.191162109375,-1.0,0.0,0.0
FQ,null,99.0,,,,12883.515625,7050.4742431640625,0.9087628722190857,1.1889591217041016,0.0,,,101.9580078125,-1.0,0.0,0.0
FQ,null,100.0,,,,12883.515625,7050.4742431640625,0.9087628722190857,2.3497519493103027,0.0,,,0.0,-1.0,0.0,0.0
FQ,null,101.0,,,,12883.515625,7050.4742431640625,0.9087628722190857,2.3563337326049805,0.0,,,0.0,-1.0,0.0,0.0
FQ,null,101.0,,,,12883.515625,7050.4742431640625,0.9087628722190857,2.3563337326049805,0.0,,,0.0,-1.0,0.0,0.0
