site,agent,dap,swfac,turfac,nstres,topwt,grnwt,xlai,ep,totir,rain,runoff,reward,raw_action_amir,real_action_amir,history_action_amir
FQ,expert,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,3.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,4.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,5.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,6.0,,,,32.00000047683716,0.0,0.0031338033732026815,0.0,0.0,,,32.00000047683716,-1.0,0.0,0.0
FQ,expert,7.0,,,,32.00000047683716,0.0,0.005746840499341488,0.01477699913084507,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,8.0,,,,32.00000047683716,0.0,0.008509366773068905,0.013088975101709366,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,9.0,,,,32.00000047683716,0.0,0.010613033547997475,0.004297204315662384,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,10.0,,,,32.00000047683716,0.0,0.012747876346111298,0.006667491048574448,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,11.0,,,,32.00000047683716,0.0,0.01524366531521082,0.018682481721043587,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,12.0,,,,32.00000047683716,0.0,0.017974069342017174,0.02351589873433113,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,13.0,,,,32.00000047683716,0.0,0.021772149950265884,0.08631505072116852,0.0,,,0.0,-1.0,0.0,0.0
FQ,expert,14.0,,,,25.125632286071777,0.0,0.03738296777009964,0.10360516607761383,0.0,,,-6.874368190765381,-1.0,0.0,0.0
FQ,expert,15.0,,,,31.240439414978027,0.0,0.05624033510684967,0.176377534866333,0.0,,,6.11480712890625,-1.0,0.0,0.0
FQ,expert,16.0,,,,38.52898120880127,0.0,0.07674745470285416,0.14991281926631927,0.0,,,7.288541793823242,-1.0,0.0,0.0
FQ,expert,17.0,,,,45.93924045562744,0.0,0.09620234370231628,0.26007312536239624,0.0,,,7.410259246826172,-1.0,0.0,0.0
FQ,expert,18.0,,,,55.15679359436035,0.0,0.11904332041740417,0.47857972979545593,0.0,,,9.21755313873291,-1.0,0.0,0.0
FQ,expert,19.0,,,,65.03962993621826,0.0,0.1422702521085739,0.45678627490997314,0.0,,,9.88283634185791,-1.0,0.0,0.0
FQ,expert,20.0,,,,75.13302326202393,0.0,0.16499440371990204,0.3685287833213806,0.0,,,10.093393325805664,-1.0,0.0,0.0
FQ,expert,21.0,,,,84.05744552612305,0.0,0.18433840572834015,0.8220135569572449,0.0,,,8.924422264099121,-1.0,0.0,0.0
FQ,expert,22.0,,,,96.06947898864746,0.0,0.20958581566810608,0.7890233993530273,0.0,,,12.012033462524414,-1.0,0.0,0.0
FQ,expert,23.0,,,,111.30499839782715,0.0,0.23929250240325928,0.8401519060134888,0.0,,,15.235519409179688,-1.0,0.0,0.0
FQ,expert,24.0,,,,127.80523300170898,0.0,0.2726189196109772,0.6568437218666077,0.0,,,16.500234603881836,-1.0,0.0,0.0
FQ,expert,25.0,,,,143.04909706115723,0.0,0.30240398645401,0.24899223446846008,0.0,,,15.243864059448242,-1.0,0.0,0.0
FQ,expert,26.0,,,,162.45952606201172,0.0,0.33905982971191406,0.726279616355896,0.0,,,19.410429000854492,-1.0,0.0,0.0
FQ,expert,27.0,,,,186.5419578552246,0.0,0.3827809989452362,1.0611159801483154,0.0,,,24.08243179321289,-1.0,0.0,0.0
FQ,expert,28.0,,,,210.77566146850586,0.0,0.4250818192958832,0.35272127389907837,0.0,,,24.23370361328125,-1.0,0.0,0.0
FQ,expert,29.0,,,,240.6450080871582,0.0,0.4750934839248657,1.6885579824447632,0.0,,,29.869346618652344,-1.0,0.0,0.0
FQ,expert,30.0,,,,276.91749572753906,0.0,0.5330578088760376,1.688612699508667,0.0,,,36.27248764038086,-1.0,0.0,0.0
FQ,expert,31.0,,,,320.26405334472656,0.0,0.5988777279853821,1.625974178314209,0.0,,,43.3465576171875,-1.0,0.0,0.0
FQ,expert,32.0,,,,363.1289291381836,0.0,0.6608815789222717,1.6625274419784546,0.0,,,42.86487579345703,-1.0,0.0,0.0
FQ,expert,33.0,,,,396.2298583984375,0.0,0.7068981528282166,0.43853431940078735,0.0,,,33.100929260253906,-1.0,0.0,0.0
FQ,expert,34.0,,,,422.3744201660156,0.0,0.7420819401741028,0.34869205951690674,0.0,,,26.144561767578125,-1.0,0.0,0.0
FQ,expert,35.0,,,,470.9595489501953,0.0,0.8049570918083191,2.040801525115967,0.0,,,48.58512878417969,-1.0,0.0,0.0
FQ,expert,36.0,,,,525.9550094604492,0.0,0.872864842414856,2.472102165222168,0.0,,,54.995460510253906,-1.0,0.0,0.0
FQ,expert,37.0,,,,599.5196151733398,0.0,0.9589303731918335,2.173696517944336,0.0,,,73.56460571289062,-1.0,0.0,0.0
FQ,expert,38.0,,,,681.5425109863281,0.0,1.04463791847229,3.0771329402923584,0.0,,,82.02289581298828,-1.0,0.0,0.0
FQ,expert,39.0,,,,743.934326171875,0.0,1.098902940750122,0.9340494871139526,0.0,,,62.391815185546875,-1.0,0.0,0.0
FQ,expert,40.0,,,,773.9142608642578,0.0,1.1125800609588623,0.4321887493133545,0.0,,,29.979934692382812,-1.0,0.0,0.0
FQ,expert,41.0,,,,822.2101593017578,0.0,1.1401163339614868,2.7058043479919434,0.0,,,48.2958984375,-1.0,0.0,0.0
FQ,expert,42.0,,,,897.6008605957031,0.0,1.2114754915237427,1.551131248474121,0.0,,,75.39070129394531,-1.0,0.0,0.0
FQ,expert,43.0,,,,988.25927734375,0.0,1.2937006950378418,2.244575023651123,0.0,,,90.65841674804688,-1.0,0.0,0.0
FQ,expert,44.0,,,,1092.6744079589844,0.0,1.3842109441757202,1.578645944595337,0.0,,,104.41513061523438,-1.0,0.0,0.0
FQ,expert,45.0,,,,1265.1486206054688,0.0,1.4464138746261597,2.23909854888916,0.0,,,172.47421264648438,-1.0,0.0,0.0
FQ,expert,46.0,,,,1460.1705932617188,0.0,1.5132359266281128,2.546116352081299,0.0,,,195.02197265625,-1.0,0.0,0.0
FQ,expert,47.0,,,,1702.1940612792969,0.0,1.592078447341919,3.2449591159820557,0.0,,,242.02346801757812,-1.0,0.0,0.0
FQ,expert,48.0,,,,1954.8789978027344,0.0,1.6707026958465576,4.057751178741455,0.0,,,252.6849365234375,-1.0,0.0,0.0
FQ,expert,49.0,,,,2183.3094787597656,0.0,1.7386573553085327,3.2077183723449707,0.0,,,228.43048095703125,-1.0,0.0,0.0
FQ,expert,50.0,,,,2366.188507080078,0.0,1.791001558303833,2.490485668182373,9.999999046325684,,,32.879037261009216,-0.6000000238418579,9.999999403953552,9.999999403953552
FQ,expert,51.0,,,,2555.2569580078125,0.0,1.843233346939087,4.646019458770752,9.999999046325684,,,189.06845092773438,-1.0,0.0,0.0
FQ,expert,52.0,,,,2792.3379516601562,0.0,1.906386137008667,4.795165538787842,9.999999046325684,,,237.08099365234375,-1.0,0.0,0.0
FQ,expert,53.0,,,,2829.5639038085938,0.0,1.9157925844192505,0.48959705233573914,9.999999046325684,,,37.2259521484375,-1.0,0.0,0.0
FQ,expert,54.0,,,,3006.104736328125,0.0,1.9603670835494995,4.596991062164307,9.999999046325684,,,176.54083251953125,-1.0,0.0,0.0
FQ,expert,55.0,,,,3204.488525390625,0.0,2.0104191303253174,3.597454071044922,9.999999046325684,,,198.3837890625,-1.0,0.0,0.0
FQ,expert,56.0,,,,3440.164794921875,0.0,2.069828987121582,3.558932304382324,9.999999046325684,,,235.67626953125,-1.0,0.0,0.0
FQ,expert,57.0,,,,3584.4268798828125,0.0,2.1060590744018555,1.9158403873443604,9.999999046325684,,,144.2620849609375,-1.0,0.0,0.0
FQ,expert,58.0,,,,3823.1155395507812,0.0,2.166085720062256,3.2248308658599854,9.999999046325684,,,238.68865966796875,-1.0,0.0,0.0
FQ,expert,59.0,,,,4070.7107543945312,0.0,2.2282655239105225,3.398247003555298,9.999999046325684,,,247.59521484375,-1.0,0.0,0.0
FQ,expert,60.0,,,,4232.270812988281,0.0,2.2687034606933594,2.455000638961792,9.999999046325684,,,161.56005859375,-1.0,0.0,0.0
FQ,expert,61.0,,,,4287.593994140625,0.0,2.282320976257324,0.6933954358100891,9.999999046325684,,,55.32318115234375,-1.0,0.0,0.0
FQ,expert,62.0,,,,4610.3839111328125,0.0,2.222775936126709,4.368139266967773,9.999999046325684,,,322.7899169921875,-1.0,0.0,0.0
FQ,expert,63.0,,,,4936.620178222656,0.0,2.211449146270752,4.557835578918457,9.999999046325684,,,326.23626708984375,-1.0,0.0,0.0
FQ,expert,64.0,,,,5261.678466796875,0.0,2.199833631515503,4.609365463256836,9.999999046325684,,,325.05828857421875,-1.0,0.0,0.0
FQ,expert,65.0,,,,5555.16357421875,0.0,2.188333749771118,4.184651851654053,9.999999046325684,,,293.485107421875,-1.0,0.0,0.0
FQ,expert,66.0,,,,5758.2421875,0.0,2.177621603012085,2.934434652328491,9.999999046325684,,,203.07861328125,-1.0,0.0,0.0
FQ,expert,67.0,,,,6060.5029296875,0.0,2.167670488357544,4.104827404022217,9.999999046325684,,,302.2607421875,-1.0,0.0,0.0
FQ,expert,68.0,,,,6162.77099609375,0.0,2.15809965133667,1.6095499992370605,9.999999046325684,,,102.26806640625,-1.0,0.0,0.0
FQ,expert,69.0,,,,6433.0743408203125,0.0,2.1464803218841553,3.9544761180877686,9.999999046325684,,,270.3033447265625,-1.0,0.0,0.0
FQ,expert,70.0,,,,6762.48291015625,0.0,2.1357388496398926,4.6353044509887695,9.999999046325684,,,329.4085693359375,-1.0,0.0,0.0
FQ,expert,71.0,,,,7065.6463623046875,456.3209915161133,2.0817058086395264,3.634775161743164,19.999998092651367,,,153.16346108913422,-0.6000000238418579,9.999999403953552,9.999999403953552
FQ,expert,72.0,,,,7323.438720703125,828.2537841796875,2.0710484981536865,3.193429470062256,19.999998092651367,,,257.7923583984375,-1.0,0.0,0.0
FQ,expert,73.0,,,,7553.30078125,1240.81787109375,2.058232307434082,2.8015713691711426,19.999998092651367,,,229.862060546875,-1.0,0.0,0.0
FQ,expert,74.0,,,,7795.3314208984375,1740.8956909179688,2.0438623428344727,2.8966522216796875,19.999998092651367,,,242.0306396484375,-1.0,0.0,0.0
FQ,expert,75.0,,,,8097.2930908203125,2081.5737915039062,2.0245237350463867,3.7826430797576904,19.999998092651367,,,301.961669921875,-1.0,0.0,0.0
FQ,expert,76.0,,,,8293.334350585938,2437.8793334960938,2.0018107891082764,2.34883451461792,19.999998092651367,,,196.041259765625,-1.0,0.0,0.0
FQ,expert,77.0,,,,8444.29931640625,2684.70947265625,1.9770431518554688,3.011946439743042,19.999998092651367,,,150.9649658203125,-1.0,0.0,0.0
FQ,expert,78.0,,,,8617.323608398438,2857.7334594726562,1.9560952186584473,1.9014065265655518,19.999998092651367,,,173.0242919921875,-1.0,0.0,0.0
FQ,expert,79.0,,,,8905.27587890625,3145.68603515625,1.9297698736190796,3.29976749420166,19.999998092651367,,,287.9522705078125,-1.0,0.0,0.0
FQ,expert,80.0,,,,9043.649291992188,3284.0597534179688,1.9045917987823486,1.5073375701904297,19.999998092651367,,,138.3734130859375,-1.0,0.0,0.0
FQ,expert,81.0,,,,9071.456298828125,3311.8667602539062,1.8843398094177246,0.2792777419090271,19.999998092651367,,,27.8070068359375,-1.0,0.0,0.0
FQ,expert,82.0,,,,9112.947998046875,3353.3584594726562,1.8632866144180298,0.42108309268951416,19.999998092651367,,,41.49169921875,-1.0,0.0,0.0
FQ,expert,83.0,,,,9400.245361328125,3640.6558227539062,1.8321913480758667,3.221811056137085,19.999998092651367,,,287.29736328125,-1.0,0.0,0.0
FQ,expert,84.0,,,,9732.10205078125,3972.5128173828125,1.7972606420516968,3.7922465801239014,19.999998092651367,,,331.856689453125,-1.0,0.0,0.0
FQ,expert,85.0,,,,9955.686645507812,4196.097412109375,1.7622952461242676,2.4538118839263916,19.999998092651367,,,223.5845947265625,-1.0,0.0,0.0
FQ,expert,86.0,,,,10159.19189453125,4399.6026611328125,1.725203275680542,2.2361650466918945,19.999998092651367,,,203.5052490234375,-1.0,0.0,0.0
FQ,expert,87.0,,,,10410.390625,4650.800476074219,1.683943748474121,2.807187080383301,19.999998092651367,,,251.19873046875,-1.0,0.0,0.0
FQ,expert,88.0,,,,10704.78271484375,4945.19287109375,1.6418359279632568,3.259258270263672,19.999998092651367,,,294.39208984375,-1.0,0.0,0.0
FQ,expert,89.0,,,,10885.0244140625,5125.4345703125,1.5990018844604492,1.9666812419891357,19.999998092651367,,,180.24169921875,-1.0,0.0,0.0
FQ,expert,90.0,,,,11086.630859375,5327.042236328125,1.5430999994277954,2.315758466720581,19.999998092651367,,,201.6064453125,-1.0,0.0,0.0
FQ,expert,91.0,,,,11383.75732421875,5624.168701171875,1.4930016994476318,3.2866010665893555,19.999998092651367,,,297.12646484375,-1.0,0.0,0.0
FQ,expert,92.0,,,,11641.41845703125,5881.82861328125,1.435870885848999,2.893441915512085,19.999998092651367,,,257.6611328125,-1.0,0.0,0.0
FQ,expert,93.0,,,,11893.26416015625,6133.67431640625,1.3744637966156006,2.837764024734497,19.999998092651367,,,251.845703125,-1.0,0.0,0.0
FQ,expert,94.0,,,,12026.263427734375,6266.6741943359375,1.3065296411514282,1.4993284940719604,19.999998092651367,,,132.999267578125,-1.0,0.0,0.0
FQ,expert,95.0,,,,12085.0927734375,6325.5035400390625,1.2408769130706787,0.6430479884147644,19.999998092651367,,,58.829345703125,-1.0,0.0,0.0
FQ,expert,96.0,,,,12289.86572265625,6530.2764892578125,1.1655386686325073,2.329535722732544,29.999996185302734,,,54.772958159446716,-0.6000000238418579,9.999999403953552,9.999999403953552
FQ,expert,97.0,,,,12480.69091796875,6721.10107421875,1.0849066972732544,2.2501022815704346,29.999996185302734,,,190.8251953125,-1.0,0.0,0.0
FQ,expert,98.0,,,,12687.005615234375,6927.4163818359375,0.9970313906669617,2.461423873901367,29.999996185302734,,,206.314697265625,-1.0,0.0,0.0
