site,agent,dap,swfac,turfac,nstres,topwt,grnwt,xlai,ep,totir,rain,runoff,reward,raw_action_amir,real_action_amir,history_action_amir
SY,null,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,3.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,4.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,5.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,6.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,7.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,8.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,0.0
SY,null,9.0,,,,17.600001096725464,0.0,0.001840010634623468,0.0,0.0,,,17.600001096725464,-1.0,0.0,0.0
SY,null,10.0,,,,17.600001096725464,0.0,0.003758328268304467,0.0079073216766119,0.0,,,0.0,-1.0,0.0,0.0
SY,null,11.0,,,,17.600001096725464,0.0,0.005793990101665258,0.01387738436460495,0.0,,,0.0,-1.0,0.0,0.0
SY,null,12.0,,,,17.600001096725464,0.0,0.007712912745773792,0.025779016315937042,0.0,,,0.0,-1.0,0.0,0.0
SY,null,13.0,,,,17.600001096725464,0.0,0.009734620340168476,0.03613346070051193,0.0,,,0.0,-1.0,0.0,0.0
SY,null,14.0,,,,17.600001096725464,0.0,0.011802926659584045,0.04643835127353668,0.0,,,0.0,-1.0,0.0,0.0
SY,null,15.0,,,,17.600001096725464,0.0,0.019901856780052185,0.045528240501880646,0.0,,,0.0,-1.0,0.0,0.0
SY,null,16.0,,,,17.600001096725464,0.0,0.027440203353762627,0.09174090623855591,0.0,,,0.0,-1.0,0.0,0.0
SY,null,17.0,,,,20.47097682952881,0.0,0.03778509050607681,0.12284503132104874,0.0,,,2.8709757328033447,-1.0,0.0,0.0
SY,null,18.0,,,,25.59863567352295,0.0,0.05049481242895126,0.11344653367996216,0.0,,,5.127658843994141,-1.0,0.0,0.0
SY,null,19.0,,,,29.593513011932373,0.0,0.05983450636267662,0.08819837123155594,0.0,,,3.994877338409424,-1.0,0.0,0.0
SY,null,20.0,,,,34.090209007263184,0.0,0.06991127878427505,0.2462722510099411,0.0,,,4.4966959953308105,-1.0,0.0,0.0
SY,null,21.0,,,,38.177340030670166,0.0,0.07873141020536423,0.26158958673477173,0.0,,,4.087131023406982,-1.0,0.0,0.0
SY,null,22.0,,,,41.356825828552246,0.0,0.08539564162492752,0.19204361736774445,0.0,,,3.17948579788208,-1.0,0.0,0.0
SY,null,23.0,,,,44.30114269256592,0.0,0.09144305437803268,0.11569851636886597,0.0,,,2.944316864013672,-1.0,0.0,0.0
SY,null,24.0,,,,46.73574447631836,0.0,0.09634190797805786,0.10963223874568939,0.0,,,2.4346017837524414,-1.0,0.0,0.0
SY,null,25.0,,,,50.555877685546875,0.0,0.10391474515199661,0.43787187337875366,0.0,,,3.8201332092285156,-1.0,0.0,0.0
SY,null,26.0,,,,58.134493827819824,0.0,0.11858974397182465,0.3264927864074707,0.0,,,7.578616142272949,-1.0,0.0,0.0
SY,null,27.0,,,,65.0120735168457,0.0,0.14049330353736877,0.1997385025024414,0.0,,,6.877579689025879,-1.0,0.0,0.0
SY,null,28.0,,,,80.03028869628906,0.0,0.16952265799045563,0.48431575298309326,0.0,,,15.01821517944336,-1.0,0.0,0.0
SY,null,29.0,,,,98.52137565612793,0.0,0.203561931848526,0.6620668768882751,0.0,,,18.491086959838867,-1.0,0.0,0.0
SY,null,30.0,,,,111.64987564086914,0.0,0.22681938111782074,0.20202814042568207,0.0,,,13.128499984741211,-1.0,0.0,0.0
SY,null,31.0,,,,127.5422477722168,0.0,0.25415316224098206,0.9513961672782898,0.0,,,15.892372131347656,-1.0,0.0,0.0
SY,null,32.0,,,,146.89302444458008,0.0,0.28640860319137573,0.5094184875488281,0.0,,,19.35077667236328,-1.0,0.0,0.0
SY,null,33.0,,,,166.3629150390625,0.0,0.3179003596305847,0.7544287443161011,0.0,,,19.469890594482422,-1.0,0.0,0.0
SY,null,34.0,,,,174.9224853515625,0.0,0.33132681250572205,0.14660120010375977,0.0,,,8.5595703125,-1.0,0.0,0.0
SY,null,35.0,,,,186.89882278442383,0.0,0.34994930028915405,0.43884724378585815,0.0,,,11.976337432861328,-1.0,0.0,0.0
SY,null,36.0,,,,198.09804916381836,0.0,0.36705395579338074,0.7005553841590881,0.0,,,11.199226379394531,-1.0,0.0,0.0
SY,null,37.0,,,,210.37843704223633,0.0,0.3855104446411133,0.8068723678588867,0.0,,,12.280387878417969,-1.0,0.0,0.0
SY,null,38.0,,,,229.5305061340332,0.0,0.41139280796051025,1.065009355545044,0.0,,,19.152069091796875,-1.0,0.0,0.0
SY,null,39.0,,,,256.8334197998047,0.0,0.45283910632133484,1.323371410369873,0.0,,,27.302913665771484,-1.0,0.0,0.0
SY,null,40.0,,,,294.2920684814453,0.0,0.5076781511306763,1.7732654809951782,0.0,,,37.458648681640625,-1.0,0.0,0.0
SY,null,41.0,,,,337.42530822753906,0.0,0.5682309865951538,1.6553157567977905,0.0,,,43.13323974609375,-1.0,0.0,0.0
SY,null,42.0,,,,383.8801956176758,0.0,0.6307042837142944,1.336393117904663,0.0,,,46.45488739013672,-1.0,0.0,0.0
SY,null,43.0,,,,442.79327392578125,0.0,0.706357479095459,1.3306715488433838,0.0,,,58.91307830810547,-1.0,0.0,0.0
SY,null,44.0,,,,512.940559387207,0.0,0.7918155193328857,2.4122164249420166,0.0,,,70.14728546142578,-1.0,0.0,0.0
SY,null,45.0,,,,586.8297576904297,0.0,0.8771171569824219,2.0564231872558594,0.0,,,73.88919830322266,-1.0,0.0,0.0
SY,null,46.0,,,,663.2167816162109,0.0,0.9565309286117554,2.5683069229125977,0.0,,,76.38702392578125,-1.0,0.0,0.0
SY,null,47.0,,,,731.9902801513672,0.0,1.0173720121383667,2.8632216453552246,0.0,,,68.77349853515625,-1.0,0.0,0.0
SY,null,48.0,,,,796.0268402099609,0.0,1.064476490020752,2.685405969619751,0.0,,,64.03656005859375,-1.0,0.0,0.0
SY,null,49.0,,,,832.188720703125,0.0,1.0789611339569092,0.484274685382843,0.0,,,36.16188049316406,-1.0,0.0,0.0
SY,null,50.0,,,,885.6905364990234,0.0,1.104502558708191,3.1453287601470947,0.0,,,53.50181579589844,-1.0,0.0,0.0
SY,null,51.0,,,,949.3564605712891,0.0,1.1349046230316162,3.3972339630126953,0.0,,,63.665924072265625,-1.0,0.0,0.0
SY,null,52.0,,,,1011.0939788818359,0.0,1.1587681770324707,3.066028356552124,0.0,,,61.737518310546875,-1.0,0.0,0.0
SY,null,53.0,,,,1066.5699768066406,0.0,1.1730055809020996,2.5796823501586914,0.0,,,55.47599792480469,-1.0,0.0,0.0
SY,null,54.0,,,,1118.5286712646484,0.0,1.1808562278747559,2.670121669769287,0.0,,,51.95869445800781,-1.0,0.0,0.0
SY,null,55.0,,,,1181.156997680664,0.0,1.1928328275680542,3.0577733516693115,0.0,,,62.628326416015625,-1.0,0.0,0.0
SY,null,56.0,,,,1248.3155822753906,0.0,1.2045085430145264,3.033606767654419,0.0,,,67.15858459472656,-1.0,0.0,0.0
SY,null,57.0,,,,1321.4544677734375,0.0,1.2163993120193481,3.5028629302978516,0.0,,,73.13888549804688,-1.0,0.0,0.0
SY,null,58.0,,,,1395.1710510253906,0.0,1.2249841690063477,2.809375762939453,0.0,,,73.71658325195312,-1.0,0.0,0.0
SY,null,59.0,,,,1473.7081909179688,0.0,1.232740879058838,3.302427291870117,0.0,,,78.53713989257812,-1.0,0.0,0.0
SY,null,60.0,,,,1495.1504516601562,0.0,1.2081116437911987,0.36066877841949463,0.0,,,21.4422607421875,-1.0,0.0,0.0
SY,null,61.0,,,,1571.3545227050781,0.0,1.2315951585769653,1.2761098146438599,0.0,,,76.20407104492188,-1.0,0.0,0.0
SY,null,62.0,,,,1641.9175720214844,0.0,1.2337406873703003,1.1776223182678223,0.0,,,70.56304931640625,-1.0,0.0,0.0
SY,null,63.0,,,,1726.3139343261719,0.0,1.2347530126571655,1.7678143978118896,0.0,,,84.3963623046875,-1.0,0.0,0.0
SY,null,64.0,,,,1805.8311462402344,0.0,1.2285233736038208,3.949071168899536,0.0,,,79.5172119140625,-1.0,0.0,0.0
SY,null,65.0,,,,1881.2997436523438,0.0,1.2169591188430786,3.8308417797088623,0.0,,,75.46859741210938,-1.0,0.0,0.0
SY,null,66.0,,,,1953.2444763183594,0.0,1.2016419172286987,3.7149477005004883,0.0,,,71.94473266601562,-1.0,0.0,0.0
SY,null,67.0,,,,2027.7603149414062,0.0,1.1855666637420654,2.4206905364990234,0.0,,,74.51583862304688,-1.0,0.0,0.0
SY,null,68.0,,,,2092.6437377929688,0.0,1.1657781600952148,1.2941350936889648,0.0,,,64.8834228515625,-1.0,0.0,0.0
SY,null,69.0,,,,2164.412384033203,0.0,1.1476436853408813,2.529151678085327,0.0,,,71.76864624023438,-1.0,0.0,0.0
SY,null,70.0,,,,2239.5205688476562,0.0,1.1302895545959473,2.5946407318115234,0.0,,,75.10818481445312,-1.0,0.0,0.0
SY,null,71.0,,,,2313.050994873047,0.0,1.1125155687332153,2.341352939605713,0.0,,,73.53042602539062,-1.0,0.0,0.0
SY,null,72.0,,,,2345.0599670410156,0.0,1.0844985246658325,0.6269568800926208,0.0,,,32.00897216796875,-1.0,0.0,0.0
SY,null,73.0,,,,2409.658660888672,0.0,1.0652867555618286,3.5142250061035156,0.0,,,64.59869384765625,-1.0,0.0,0.0
SY,null,74.0,,,,2479.2047119140625,0.0,1.0482399463653564,3.2403554916381836,0.0,,,69.54605102539062,-1.0,0.0,0.0
SY,null,75.0,,,,2559.171905517578,0.0,1.0348409414291382,2.1527366638183594,0.0,,,79.96719360351562,-1.0,0.0,0.0
SY,null,76.0,,,,2624.4253540039062,0.0,1.0188510417938232,1.2667936086654663,0.0,,,65.25344848632812,-1.0,0.0,0.0
SY,null,77.0,,,,2705.3067016601562,0.0,1.007494568824768,2.8073439598083496,0.0,,,80.88134765625,-1.0,0.0,0.0
SY,null,78.0,,,,2763.9218139648438,0.0,0.9773246049880981,1.406050682067871,0.0,,,58.6151123046875,-1.0,0.0,0.0
SY,null,79.0,,,,2809.0289306640625,0.0,0.9485377669334412,1.1262216567993164,0.0,,,45.10711669921875,-1.0,0.0,0.0
SY,null,80.0,,,,2921.009521484375,0.0,0.9211101531982422,2.266824722290039,0.0,,,111.9805908203125,-1.0,0.0,0.0
SY,null,81.0,,,,2985.4849243164062,0.0,0.895061194896698,1.423262357711792,0.0,,,64.47540283203125,-1.0,0.0,0.0
SY,null,82.0,,,,2998.96728515625,0.0,0.8697100281715393,0.5683504343032837,0.0,,,13.48236083984375,-1.0,0.0,0.0
SY,null,83.0,,,,3034.3771362304688,0.0,0.8454747796058655,0.9997611045837402,0.0,,,35.40985107421875,-1.0,0.0,0.0
SY,null,84.0,,,,3037.0553588867188,0.0,0.8226872682571411,0.4494233727455139,0.0,,,2.67822265625,-1.0,0.0,0.0
SY,null,85.0,,,,3039.1937255859375,0.0,0.8010812401771545,0.44117724895477295,0.0,,,2.13836669921875,-1.0,0.0,0.0
SY,null,86.0,,,,3128.0221557617188,0.0,0.7809782028198242,1.869628667831421,0.0,,,88.82843017578125,-1.0,0.0,0.0
SY,null,87.0,,,,3273.2110595703125,0.0,0.762345552444458,2.7881927490234375,0.0,,,145.18890380859375,-1.0,0.0,0.0
SY,null,88.0,,,,3398.5980224609375,0.0,0.7443665862083435,2.4636807441711426,0.0,,,125.386962890625,-1.0,0.0,0.0
SY,null,89.0,,,,3508.0328369140625,109.43493843078613,0.7267194390296936,2.387051820755005,0.0,,,109.434814453125,-1.0,0.0,0.0
SY,null,90.0,,,,3591.1004638671875,192.50240325927734,0.7080126404762268,1.6646283864974976,0.0,,,83.067626953125,-1.0,0.0,0.0
SY,null,91.0,,,,3674.1677856445312,275.56983947753906,0.6895911693572998,2.484893321990967,0.0,,,83.06732177734375,-1.0,0.0,0.0
SY,null,92.0,,,,3757.235107421875,358.63731384277344,0.671414315700531,1.812923550605774,0.0,,,83.06732177734375,-1.0,0.0,0.0
SY,null,93.0,,,,3812.1859741210938,441.70475006103516,0.6534531712532043,0.7654094696044922,0.0,,,54.95086669921875,-1.0,0.0,0.0
SY,null,94.0,,,,3923.3706665039062,524.7721862792969,0.6357900500297546,2.159090518951416,0.0,,,111.1846923828125,-1.0,0.0,0.0
SY,null,95.0,,,,4006.43798828125,607.8396606445312,0.6186829209327698,1.2473154067993164,0.0,,,83.06732177734375,-1.0,0.0,0.0
SY,null,96.0,,,,4089.5053100585938,690.9070587158203,0.601678192615509,2.0098676681518555,0.0,,,83.06732177734375,-1.0,0.0,0.0
SY,null,97.0,,,,4172.572937011719,773.9745330810547,0.5850720405578613,2.004363775253296,0.0,,,83.067626953125,-1.0,0.0,0.0
SY,null,98.0,,,,4255.640563964844,857.0419311523438,0.568780779838562,1.8228703737258911,0.0,,,83.067626953125,-1.0,0.0,0.0
SY,null,99.0,,,,4305.551452636719,940.1094055175781,0.552838146686554,0.7827461361885071,0.0,,,49.910888671875,-1.0,0.0,0.0
SY,null,100.0,,,,4393.374938964844,1023.1769561767578,0.5373722314834595,1.463761806488037,0.0,,,87.823486328125,-1.0,0.0,0.0
SY,null,101.0,,,,4493.953857421875,1106.2444305419922,0.5226198434829712,1.8228048086166382,0.0,,,100.57891845703125,-1.0,0.0,0.0
SY,null,102.0,,,,4524.215393066406,1189.3119049072266,0.5081568360328674,0.4333316683769226,0.0,,,30.26153564453125,-1.0,0.0,0.0
SY,null,103.0,,,,4624.309387207031,1272.379379272461,0.49381619691848755,1.6305654048919678,0.0,,,100.093994140625,-1.0,0.0,0.0
SY,null,104.0,,,,4722.904968261719,1355.4469299316406,0.480155885219574,1.6097869873046875,0.0,,,98.5955810546875,-1.0,0.0,0.0
SY,null,105.0,,,,4813.684997558594,1438.514404296875,0.4665960371494293,1.5084724426269531,0.0,,,90.780029296875,-1.0,0.0,0.0
SY,null,106.0,,,,4899.501647949219,1521.5818786621094,0.4532029330730438,1.4281915426254272,0.0,,,85.816650390625,-1.0,0.0,0.0
SY,null,107.0,,,,4987.9730224609375,1604.6493530273438,0.44004446268081665,1.5222718715667725,0.0,,,88.47137451171875,-1.0,0.0,0.0
SY,null,108.0,,,,5038.080139160156,1687.7168273925781,0.4271671772003174,0.82021164894104,0.0,,,50.10711669921875,-1.0,0.0,0.0
SY,null,109.0,,,,5050.286560058594,1770.7843017578125,0.4145588278770447,0.19352151453495026,0.0,,,12.2064208984375,-1.0,0.0,0.0
SY,null,110.0,,,,5115.335693359375,1853.8517761230469,0.4025007486343384,1.0827528238296509,0.0,,,65.04913330078125,-1.0,0.0,0.0
SY,null,111.0,,,,5195.645751953125,1936.9194030761719,0.3911062777042389,1.3264082670211792,0.0,,,80.31005859375,-1.0,0.0,0.0
SY,null,112.0,,,,5253.712158203125,2019.9868774414062,0.3799338638782501,0.9503442049026489,0.0,,,58.06640625,-1.0,0.0,0.0
SY,null,113.0,,,,5313.038330078125,2103.0543518066406,0.36889734864234924,1.012775182723999,0.0,,,59.326171875,-1.0,0.0,0.0
