station,policy_name,train_year,train_year_label,eval_year,eval_year_label,seed,model_path,run_status,error_message,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,mean_swfac,mean_nstres,mean_reward,sum_reward,daily_csv_path,figure_dir,notes
HLA,HLA_train2007_seed0_action_safe_debug,2007,observed_low_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/ppo_action_debug/models/HLA/HLA_train2007_seed0_action_safe_debug.zip,ok,,True,149,7236.47216796875,19064.18701171875,1.230766773223877,200.0,300.0,0.0,0.0119072486890242,108.30841741128512,16137.954194281485,Leave_One_experiments/ppo_action_debug/daily_outputs/HLA/HLA_train2007_eval2007_seed0_daily.csv,Leave_One_experiments/ppo_action_debug/figures/HLA/HLA_train2007_seed0_action_safe_debug/eval_2007,debug_eval
HLA,HLA_train2007_seed0_action_safe_debug,2007,observed_low_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/ppo_action_debug/models/HLA/HLA_train2007_seed0_action_safe_debug.zip,ok,,True,169,6739.1387939453125,15313.848876953123,0.0002375488256802,200.0,300.0,0.0,0.0571434674178354,73.08965938245981,12352.152435635708,Leave_One_experiments/ppo_action_debug/daily_outputs/HLA/HLA_train2007_eval2011_seed0_daily.csv,Leave_One_experiments/ppo_action_debug/figures/HLA/HLA_train2007_seed0_action_safe_debug/eval_2011,debug_eval
HLA,HLA_train2007_seed0_action_safe_debug,2007,observed_low_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/ppo_action_debug/models/HLA/HLA_train2007_seed0_action_safe_debug.zip,ok,,True,159,7403.2073974609375,14708.71826171875,0.1378845125436782,200.0,300.0,0.0,0.09072992430543,73.70778779114842,11719.5382587926,Leave_One_experiments/ppo_action_debug/daily_outputs/HLA/HLA_train2007_eval2009_seed0_daily.csv,Leave_One_experiments/ppo_action_debug/figures/HLA/HLA_train2007_seed0_action_safe_debug/eval_2009,debug_eval
