schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
HLA2011_S0141,HLA,2011,ok,True,169,6800.286865234375,15718.330078125,0.0002885741996578,100.0,225.0,100.0,225.0,0.0,0.0314719853316538,6800.286865234375,3022.3497178819443,-38.24713134765625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0141_eval2011_daily.csv,
HLA2011_S0142,HLA,2011,ok,True,169,6800.286865234375,15718.330078125,0.0002885741996578,100.0,225.0,150.0,225.0,0.0,0.0314719853316538,6800.286865234375,3022.3497178819443,-38.24713134765625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0142_eval2011_daily.csv,
HLA2011_S0143,HLA,2011,ok,True,169,6808.6700439453125,16038.46923828125,0.0003017577982973,100.0,225.0,100.0,225.0,0.0,0.0259010876424213,6808.6700439453125,3026.0755750868057,-38.16329956054688,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0143_eval2011_daily.csv,
HLA2011_S0144,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,150.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0144_eval2011_daily.csv,
HLA2011_S0145,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,200.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0145_eval2011_daily.csv,
HLA2011_S0146,HLA,2011,ok,True,169,6808.6700439453125,16038.46923828125,0.0003017577982973,100.0,225.0,150.0,225.0,0.0,0.0259010876424213,6808.6700439453125,3026.0755750868057,-38.16329956054688,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0146_eval2011_daily.csv,
HLA2011_S0147,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,200.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0147_eval2011_daily.csv,
HLA2011_S0148,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,250.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0148_eval2011_daily.csv,
HLA2011_S0149,HLA,2011,ok,True,169,6824.002685546875,16210.302734375,0.0003095703141298,50.0,225.0,100.0,225.0,0.0,0.0246630508518783,13648.00537109375,3032.890082465278,-13.009973144531244,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0149_eval2011_daily.csv,
HLA2011_S0150,HLA,2011,ok,True,169,6800.286865234375,15718.330078125,0.0002885741996578,100.0,225.0,150.0,225.0,0.0,0.0314719853316538,6800.286865234375,3022.3497178819443,-38.24713134765625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0150_eval2011_daily.csv,
HLA2011_S0151,HLA,2011,ok,True,169,6800.286865234375,15718.330078125,0.0002885741996578,100.0,225.0,200.0,225.0,0.0,0.0314719853316538,6800.286865234375,3022.3497178819443,-38.24713134765625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0151_eval2011_daily.csv,
HLA2011_S0152,HLA,2011,ok,True,169,6808.6700439453125,16038.46923828125,0.0003017577982973,100.0,225.0,150.0,225.0,0.0,0.0259010876424213,6808.6700439453125,3026.0755750868057,-38.16329956054688,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0152_eval2011_daily.csv,
HLA2011_S0153,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,200.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0153_eval2011_daily.csv,
HLA2011_S0154,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,250.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0154_eval2011_daily.csv,
HLA2011_S0155,HLA,2011,ok,True,169,6808.6700439453125,16038.46923828125,0.0003017577982973,100.0,225.0,200.0,225.0,0.0,0.0259010876424213,6808.6700439453125,3026.0755750868057,-38.16329956054688,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0155_eval2011_daily.csv,
HLA2011_S0156,HLA,2011,ok,True,169,6783.013916015625,15522.894287109377,0.0002744140510912,150.0,225.0,250.0,225.0,0.0,0.0360190247642923,4522.00927734375,3014.6728515625,-63.41986083984375,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0156_eval2011_daily.csv,
HLA2011_S0157,HLA,2011,ok,True,169,6364.142456054688,15143.68896484375,0.0001997070212382,0.0,150.0,0.0,150.0,0.0,0.1126488655276552,,4242.761637369792,26.14142456054688,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0157_eval2011_daily.csv,
HLA2011_S0158,HLA,2011,ok,True,169,6383.0865478515625,15002.935791015623,0.000197753906832,50.0,150.0,50.0,150.0,0.0,0.1136242595650035,12766.173095703123,4255.391031901042,1.3308654785156264,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0158_eval2011_daily.csv,
HLA2011_S0159,HLA,2011,ok,True,169,6383.0865478515625,15002.935791015623,0.000197753906832,50.0,150.0,100.0,150.0,0.0,0.1136242595650035,12766.173095703123,4255.391031901042,1.3308654785156264,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0159_eval2011_daily.csv,
HLA2011_S0160,HLA,2011,ok,True,169,6248.851318359375,14426.202392578123,0.0001650390622671,50.0,150.0,50.0,150.0,0.0,0.1303445199537559,12497.70263671875,4165.90087890625,-0.0114868164062471,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0160_eval2011_daily.csv,
HLA2011_S0161,HLA,2011,ok,True,169,6318.477783203125,14242.901611328123,0.0001679687411524,100.0,150.0,100.0,150.0,0.0,0.1323336050707913,6318.477783203125,4212.318522135417,-24.31522216796875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0161_eval2011_daily.csv,
HLA2011_S0162,HLA,2011,ok,True,169,6318.477783203125,14242.901611328123,0.0001679687411524,100.0,150.0,150.0,150.0,0.0,0.1323336050707913,6318.477783203125,4212.318522135417,-24.31522216796875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0162_eval2011_daily.csv,
