schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
LCA2010_S0110,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,150.0,150.0,150.0,0.0,0.06831987526105798,6287.1356201171875,4191.423746744792,-24.628643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0110_eval2010_daily.csv,
LCA2010_S0111,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,50.0,150.0,100.0,150.0,0.0,0.06831987526105798,12574.271240234375,4191.423746744792,0.37135620117187784,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0111_eval2010_daily.csv,
LCA2010_S0112,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,150.0,150.0,150.0,0.0,0.06831987526105798,6287.1356201171875,4191.423746744792,-24.628643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0112_eval2010_daily.csv,
LCA2010_S0113,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,100.0,150.0,200.0,150.0,0.0,0.06831987526105798,6287.1356201171875,4191.423746744792,-24.628643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0113_eval2010_daily.csv,
LCA2010_S0114,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,50.0,150.0,50.0,150.0,0.0,0.06913712685522826,12502.8466796875,4167.615559895833,0.014233398437504263,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0114_eval2010_daily.csv,
LCA2010_S0115,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,150.0,100.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0115_eval2010_daily.csv,
LCA2010_S0116,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,150.0,150.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0116_eval2010_daily.csv,
LCA2010_S0117,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,150.0,100.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0117_eval2010_daily.csv,
LCA2010_S0118,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,150.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0118_eval2010_daily.csv,
LCA2010_S0119,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,200.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0119_eval2010_daily.csv,
