schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
SYA2012_S0261,SYA,2014,ok,True,144,8860.198974609375,17066.08154296875,1.5120426416397095,0.0,150.0,0.0,150.0,0.051816516348885164,0.07364154731233914,,5906.79931640625,51.10198974609375,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0261_eval2014_daily.csv,
SYA2012_S0261,SYA,2015,ok,True,143,9156.630859375,17283.76220703125,1.4284160137176514,0.0,150.0,0.0,150.0,0.0,0.06681915888419518,,6104.420572916667,54.06630859375001,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0261_eval2015_daily.csv,
SYA2012_S0313,SYA,2012,ok,True,135,9105.528564453125,15638.3349609375,1.180120587348938,0.0,150.0,0.0,150.0,0.0,0.050622228339866356,,6070.352376302083,53.55528564453125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2012_daily.csv,
SYA2012_S0313,SYA,2014,ok,True,144,8871.267700195312,17076.9775390625,1.5120630264282227,0.0,150.0,0.0,150.0,0.051318404264748096,0.0741973061942392,,5914.178466796875,51.212677001953125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2014_daily.csv,
SYA2012_S0313,SYA,2015,ok,True,143,9080.891723632812,17193.5205078125,1.4250760078430176,0.0,150.0,0.0,150.0,0.0,0.0699681585485285,,6053.927815755208,53.30891723632813,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2015_daily.csv,
SYA2012_S0157,SYA,2012,ok,True,135,9102.628173828125,15652.82958984375,1.1857819557189941,0.0,150.0,0.0,150.0,0.0,0.052309204472435845,,6068.418782552083,53.526281738281256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2012_daily.csv,
SYA2012_S0157,SYA,2014,ok,True,144,8834.932250976562,17044.605712890625,1.5141085386276245,0.0,150.0,0.0,150.0,0.052953623028265104,0.07118277417288886,,5889.954833984375,50.84932250976563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2014_daily.csv,
SYA2012_S0157,SYA,2015,ok,True,143,9078.858032226562,17155.023193359375,1.4145210981369019,0.0,150.0,0.0,150.0,0.0,0.0691710656339472,,6052.572021484375,53.28858032226563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2015_daily.csv,
SYA2012_S0443,SYA,2012,ok,True,135,9010.3125,15540.609130859375,1.179724931716919,0.0,150.0,0.0,150.0,0.0,0.05242769850624932,,6006.875,52.603125000000006,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2012_daily.csv,
SYA2012_S0443,SYA,2014,ok,True,144,8881.16943359375,17085.8984375,1.5117603540420532,0.0,150.0,0.0,150.0,0.050835895662506424,0.07546355430450705,,5920.779622395833,51.3116943359375,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2014_daily.csv,
SYA2012_S0443,SYA,2015,ok,True,143,9074.083862304688,17185.64453125,1.4247313737869263,0.0,150.0,0.0,150.0,0.0,0.07026212969859996,,6049.389241536458,53.24083862304688,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2015_daily.csv,
