schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes,expert_type,copied_daily_csv_path
SYA2012_S0183,SYA,2014,ok,True,144,9457.740478515623,17668.34228515625,1.5141085386276243,0.0,225.0,0.0,225.0,0.0561248881535397,0.0013799601131015,,4203.440212673611,38.32740478515625,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0183_eval2014_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0183_eval2014_daily.csv
SYA2012_S0183,SYA,2015,ok,True,143,11032.359619140623,19108.5791015625,1.4145325422286987,0.0,225.0,0.0,225.0,0.0,0.0083757205442948,,4903.270941840277,54.07359619140625,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0183_eval2015_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0183_eval2015_daily.csv
SYA2012_S0105,SYA,2012,ok,True,135,9270.888671875,15866.246337890623,1.1894426345825195,0.0,150.0,0.0,150.0,0.0,0.0430909381972418,,6180.592447916667,55.20888671875001,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0105_eval2012_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0105_eval2012_daily.csv
SYA2012_S0105,SYA,2014,ok,True,144,8819.029541015625,17025.247802734375,1.514118194580078,0.0,150.0,0.0,150.0,0.0537553056039743,0.0702984496537182,,5879.35302734375,50.69029541015625,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0105_eval2014_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0105_eval2014_daily.csv
SYA2012_S0105,SYA,2015,ok,True,143,9254.323120117188,17332.91259765625,1.4149069786071775,0.0,150.0,0.0,150.0,0.0,0.0680506919230614,,6169.548746744792,55.04323120117188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0105_eval2015_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0105_eval2015_daily.csv
SYA2012_S0261,SYA,2012,ok,True,135,9247.63916015625,15820.26611328125,1.1824737787246704,0.0,150.0,0.0,150.0,0.0,0.043862227598826,,6165.0927734375,54.9763916015625,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0261_eval2012_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0261_eval2012_daily.csv
SYA2012_S0261,SYA,2014,ok,True,144,8860.198974609375,17066.08154296875,1.5120426416397097,0.0,150.0,0.0,150.0,0.0518165163488851,0.0736415473123391,,5906.79931640625,51.10198974609375,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0261_eval2014_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0261_eval2014_daily.csv
SYA2012_S0261,SYA,2015,ok,True,143,9156.630859375,17283.76220703125,1.4284160137176514,0.0,150.0,0.0,150.0,0.0,0.0668191588841951,,6104.420572916667,54.06630859375001,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0261_eval2015_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0261_eval2015_daily.csv
SYA2012_S0313,SYA,2012,ok,True,135,9105.528564453123,15638.3349609375,1.180120587348938,0.0,150.0,0.0,150.0,0.0,0.0506222283398663,,6070.352376302083,53.55528564453125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2012_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0313_eval2012_daily.csv
SYA2012_S0313,SYA,2014,ok,True,144,8871.267700195312,17076.9775390625,1.5120630264282229,0.0,150.0,0.0,150.0,0.051318404264748,0.0741973061942392,,5914.178466796875,51.212677001953125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2014_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0313_eval2014_daily.csv
SYA2012_S0313,SYA,2015,ok,True,143,9080.891723632812,17193.5205078125,1.4250760078430176,0.0,150.0,0.0,150.0,0.0,0.0699681585485285,,6053.927815755208,53.30891723632813,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0313_eval2015_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0313_eval2015_daily.csv
SYA2012_S0157,SYA,2012,ok,True,135,9102.628173828123,15652.82958984375,1.185781955718994,0.0,150.0,0.0,150.0,0.0,0.0523092044724358,,6068.418782552083,53.526281738281256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2012_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0157_eval2012_daily.csv
SYA2012_S0157,SYA,2014,ok,True,144,8834.932250976562,17044.605712890625,1.5141085386276243,0.0,150.0,0.0,150.0,0.0529536230282651,0.0711827741728888,,5889.954833984375,50.84932250976563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2014_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0157_eval2014_daily.csv
SYA2012_S0157,SYA,2015,ok,True,143,9078.858032226562,17155.023193359375,1.414521098136902,0.0,150.0,0.0,150.0,0.0,0.0691710656339472,,6052.572021484375,53.28858032226563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0157_eval2015_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0157_eval2015_daily.csv
SYA2012_S0443,SYA,2012,ok,True,135,9010.3125,15540.609130859377,1.179724931716919,0.0,150.0,0.0,150.0,0.0,0.0524276985062493,,6006.875,52.603125000000006,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2012_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0443_eval2012_daily.csv
SYA2012_S0443,SYA,2014,ok,True,144,8881.16943359375,17085.8984375,1.5117603540420532,0.0,150.0,0.0,150.0,0.0508358956625064,0.075463554304507,,5920.779622395833,51.3116943359375,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2014_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0443_eval2014_daily.csv
SYA2012_S0443,SYA,2015,ok,True,143,9074.083862304688,17185.64453125,1.4247313737869265,0.0,150.0,0.0,150.0,0.0,0.0702621296985999,,6049.389241536458,53.24083862304688,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0443_eval2015_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0443_eval2015_daily.csv
SYA2012_S0027,SYA,2012,ok,True,135,6935.3009033203125,12414.681396484377,0.8978403806686401,0.0,75.0,0.0,75.0,0.0,0.1233549881864477,,9247.06787109375,50.60300903320312,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2012_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0027_eval2012_daily.csv
SYA2012_S0027,SYA,2014,ok,True,144,7085.7855224609375,13544.141845703123,0.7754228711128235,0.0,75.0,0.0,75.0,0.0236409263064463,0.149387371001972,,9447.714029947916,52.10785522460938,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2014_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0027_eval2014_daily.csv
SYA2012_S0027,SYA,2015,ok,True,143,6871.417846679688,13007.81982421875,0.7713502645492554,0.0,75.0,0.0,75.0,0.0,0.1345129275655413,,9161.890462239584,49.96417846679688,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2015_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0027_eval2015_daily.csv
SYA2012_S0036,SYA,2012,ok,True,135,6925.41259765625,12253.323974609377,0.8838236927986145,50.0,75.0,50.0,75.0,0.0,0.1254189712029916,13850.8251953125,9233.883463541666,25.504125976562506,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2012_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0036_eval2012_daily.csv
SYA2012_S0036,SYA,2014,ok,True,144,7237.7703857421875,13720.711669921877,0.8137565851211548,50.0,75.0,50.0,75.0,0.0,0.1445979206926292,14475.540771484377,9650.360514322916,28.62770385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2014_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0036_eval2014_daily.csv
SYA2012_S0036,SYA,2015,ok,True,143,6976.520385742188,13135.4541015625,0.7982124090194702,50.0,75.0,50.0,75.0,0.0,0.1356302416407978,13953.040771484377,9302.027180989584,26.01520385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2015_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0036_eval2015_daily.csv
SYA2012_S0045,SYA,2012,ok,True,135,6925.41259765625,12253.323974609377,0.8838236927986145,50.0,75.0,100.0,75.0,0.0,0.1254189712029916,13850.8251953125,9233.883463541666,25.504125976562506,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2012_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0045_eval2012_daily.csv
SYA2012_S0045,SYA,2014,ok,True,144,7237.7703857421875,13720.711669921877,0.8137565851211548,50.0,75.0,100.0,75.0,0.0,0.1445979206926292,14475.540771484377,9650.360514322916,28.62770385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2014_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0045_eval2014_daily.csv
SYA2012_S0045,SYA,2015,ok,True,143,6976.520385742188,13135.4541015625,0.7982124090194702,50.0,75.0,100.0,75.0,0.0,0.1356302416407978,13953.040771484377,9302.027180989584,26.01520385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2015_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0045_eval2015_daily.csv
SYA2012_S0079,SYA,2012,ok,True,135,6820.645751953125,12573.004150390623,0.8268570899963379,0.0,75.0,0.0,75.0,0.0,0.120963567716104,,9094.1943359375,49.456457519531256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2012_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0079_eval2012_daily.csv
SYA2012_S0079,SYA,2014,ok,True,144,6813.126220703125,13075.047607421877,0.7254325747489929,0.0,75.0,0.0,75.0,0.0181927781345115,0.1415803624937931,,9084.168294270834,49.381262207031256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2014_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0079_eval2014_daily.csv
SYA2012_S0079,SYA,2015,ok,True,143,6610.2239990234375,12493.35693359375,0.6973744630813599,0.0,75.0,0.0,75.0,0.0,0.1288018003627137,,8813.631998697916,47.35223999023438,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2015_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0079_eval2015_daily.csv
SYA2012_S0235,SYA,2012,ok,True,135,6773.325805664063,12477.802734375,0.8128847479820251,0.0,75.0,0.0,75.0,0.0,0.1215213643179999,,9031.10107421875,48.98325805664062,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2012_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0235_eval2012_daily.csv
SYA2012_S0235,SYA,2014,ok,True,144,6874.4927978515625,13099.98291015625,0.7092056274414062,0.0,75.0,0.0,75.0,0.0173156065866351,0.1442511083765162,,9165.990397135416,49.99492797851563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2014_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0235_eval2014_daily.csv
SYA2012_S0235,SYA,2015,ok,True,143,6581.53564453125,12472.56591796875,0.6975832581520081,0.0,75.0,0.0,75.0,0.0,0.1287622610172191,,8775.380859375,47.0653564453125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2015_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\SYA\SYA_SYA2012_S0235_eval2015_daily.csv
LCA2010_S0530,LCA,2010,ok,True,92,8320.366821289062,15852.52685546875,1.5432507991790771,50.0,225.0,50.0,225.0,0.0017804607101108,0.0002987663383069,16640.733642578125,3697.9408094618057,1.9536682128906333,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0530_eval2010_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0530_eval2010_daily.csv
LCA2010_S0530,LCA,2011,ok,True,102,9129.4482421875,17945.66162109375,1.8362398147583008,50.0,225.0,50.0,225.0,0.0,0.0005292752209831,18258.896484375,4057.5325520833335,10.044482421875005,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0530_eval2011_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0530_eval2011_daily.csv
LCA2010_S0530,LCA,2008,ok,True,105,9220.861206054688,17641.119384765625,1.741544485092163,50.0,225.0,50.0,225.0,0.0,0.000279144446055,18441.72241210937,4098.160536024306,10.958612060546884,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0530_eval2008_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0530_eval2008_daily.csv
LCA2010_S0530,LCA,2009,ok,True,102,9040.887451171877,17434.4482421875,1.7847366333007812,50.0,225.0,50.0,225.0,0.0,0.0002406812181659,18081.77490234375,4018.1722005208335,9.15887451171875,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0530_eval2009_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0530_eval2009_daily.csv
LCA2010_S0539,LCA,2010,ok,True,92,8320.366821289062,15852.52685546875,1.5432507991790771,50.0,225.0,100.0,225.0,0.0017804607101108,0.0002987663383069,16640.733642578125,3697.9408094618057,1.9536682128906333,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0539_eval2010_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0539_eval2010_daily.csv
LCA2010_S0539,LCA,2011,ok,True,102,9129.4482421875,17945.66162109375,1.8362398147583008,50.0,225.0,100.0,225.0,0.0,0.0005292752209831,18258.896484375,4057.5325520833335,10.044482421875005,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0539_eval2011_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0539_eval2011_daily.csv
LCA2010_S0539,LCA,2008,ok,True,105,9220.861206054688,17641.119384765625,1.741544485092163,50.0,225.0,100.0,225.0,0.0,0.000279144446055,18441.72241210937,4098.160536024306,10.958612060546884,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0539_eval2008_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0539_eval2008_daily.csv
LCA2010_S0539,LCA,2009,ok,True,102,9040.887451171877,17434.4482421875,1.7847366333007812,50.0,225.0,100.0,225.0,0.0,0.0002406812181659,18081.77490234375,4018.1722005208335,9.15887451171875,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0539_eval2009_daily.csv,,top_yield;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0539_eval2009_daily.csv
LCA2010_S0565,LCA,2010,ok,True,92,8320.366821289062,15852.52685546875,1.5432507991790771,50.0,300.0,100.0,300.0,0.0017804607101108,0.0002987663383069,16640.733642578125,2773.455607096354,-16.796331787109366,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0565_eval2010_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0565_eval2010_daily.csv
LCA2010_S0565,LCA,2011,ok,True,102,9129.4482421875,17945.66162109375,1.8362398147583008,50.0,300.0,100.0,300.0,0.0,0.0005292752209831,18258.896484375,3043.1494140625,-8.705517578124997,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0565_eval2011_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0565_eval2011_daily.csv
LCA2010_S0565,LCA,2008,ok,True,105,9220.861206054688,17641.119384765625,1.741544485092163,50.0,300.0,100.0,300.0,0.0,0.000279144446055,18441.72241210937,3073.620402018229,-7.7913879394531165,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0565_eval2008_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0565_eval2008_daily.csv
LCA2010_S0565,LCA,2009,ok,True,102,9040.887451171877,17434.4482421875,1.7847366333007812,50.0,300.0,100.0,300.0,0.0,0.0002406812181659,18081.77490234375,3013.629150390625,-9.59112548828125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0565_eval2009_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0565_eval2009_daily.csv
LCA2010_S0541,LCA,2010,ok,True,92,8320.366821289062,15852.52685546875,1.5432507991790771,100.0,225.0,200.0,225.0,0.0017804607101108,0.0002987663383069,8320.366821289062,3697.9408094618057,-23.046331787109366,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0541_eval2010_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0541_eval2010_daily.csv
LCA2010_S0541,LCA,2011,ok,True,102,9129.4482421875,17945.66162109375,1.8362398147583008,100.0,225.0,200.0,225.0,0.0,0.0005292752209831,9129.4482421875,4057.5325520833335,-14.955517578124995,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0541_eval2011_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0541_eval2011_daily.csv
LCA2010_S0541,LCA,2008,ok,True,105,9220.861206054688,17641.119384765625,1.741544485092163,100.0,225.0,200.0,225.0,0.0,0.000279144446055,9220.861206054688,4098.160536024306,-14.041387939453116,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0541_eval2008_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0541_eval2008_daily.csv
LCA2010_S0541,LCA,2009,ok,True,102,9040.887451171877,17434.4482421875,1.7847366333007812,100.0,225.0,200.0,225.0,0.0,0.0002406812181659,9040.887451171877,4018.1722005208335,-15.84112548828125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0541_eval2009_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0541_eval2009_daily.csv
LCA2010_S0558,LCA,2010,ok,True,92,8320.366821289062,15852.52685546875,1.5432507991790771,100.0,300.0,150.0,300.0,0.0017804607101108,0.0002987663383069,8320.366821289062,2773.455607096354,-41.79633178710937,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0558_eval2010_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0558_eval2010_daily.csv
LCA2010_S0558,LCA,2011,ok,True,102,9129.4482421875,17945.66162109375,1.8362398147583008,100.0,300.0,150.0,300.0,0.0,0.0005292752209831,9129.4482421875,3043.1494140625,-33.705517578125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0558_eval2011_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0558_eval2011_daily.csv
LCA2010_S0558,LCA,2008,ok,True,105,9220.861206054688,17641.119384765625,1.741544485092163,100.0,300.0,150.0,300.0,0.0,0.000279144446055,9220.861206054688,3073.620402018229,-32.79138793945312,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0558_eval2008_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0558_eval2008_daily.csv
LCA2010_S0558,LCA,2009,ok,True,102,9040.887451171877,17434.4482421875,1.7847366333007812,100.0,300.0,150.0,300.0,0.0,0.0002406812181659,9040.887451171877,3013.629150390625,-34.59112548828125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0558_eval2009_daily.csv,,top_yield,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0558_eval2009_daily.csv
LCA2010_S0452,LCA,2010,ok,True,92,8285.57861328125,15788.3642578125,1.5432507991790771,50.0,150.0,50.0,150.0,0.0024659970532292,0.0017278628504794,16571.1572265625,5523.719075520833,20.355786132812497,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0452_eval2010_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0452_eval2010_daily.csv
LCA2010_S0452,LCA,2011,ok,True,102,8920.865478515625,17737.080078125,1.8362398147583008,50.0,150.0,50.0,150.0,0.0,0.0276066444668115,17841.73095703125,5947.24365234375,26.708654785156256,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0452_eval2011_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0452_eval2011_daily.csv
LCA2010_S0452,LCA,2008,ok,True,105,9220.827026367188,17440.19775390625,1.688884139060974,50.0,150.0,50.0,150.0,0.0,0.0287324405851818,18441.65405273437,6147.218017578125,29.70827026367188,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0452_eval2008_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0452_eval2008_daily.csv
LCA2010_S0452,LCA,2009,ok,True,102,8860.01953125,17253.592529296875,1.7847366333007812,50.0,150.0,50.0,150.0,0.0,0.0157768860751507,17720.0390625,5906.6796875,26.10019531250001,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0452_eval2009_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0452_eval2009_daily.csv
LCA2010_S0461,LCA,2010,ok,True,92,8285.57861328125,15788.3642578125,1.5432507991790771,50.0,150.0,100.0,150.0,0.0024659970532292,0.0017278628504794,16571.1572265625,5523.719075520833,20.355786132812497,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0461_eval2010_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0461_eval2010_daily.csv
LCA2010_S0461,LCA,2011,ok,True,102,8920.865478515625,17737.080078125,1.8362398147583008,50.0,150.0,100.0,150.0,0.0,0.0276066444668115,17841.73095703125,5947.24365234375,26.708654785156256,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0461_eval2011_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0461_eval2011_daily.csv
LCA2010_S0461,LCA,2008,ok,True,105,9220.827026367188,17440.19775390625,1.688884139060974,50.0,150.0,100.0,150.0,0.0,0.0287324405851818,18441.65405273437,6147.218017578125,29.70827026367188,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0461_eval2008_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0461_eval2008_daily.csv
