station,policy_name,train_year,train_year_label,eval_year,eval_year_label,seed,model_path,run_status,error_message,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,mean_swfac,mean_nstres,mean_reward,sum_reward,daily_csv_path,figure_dir,notes,reward_version,reward_family,cap_name,season_irrigation_cap,season_n_cap,cv_type
HLA,HLA_train2011_candidate_A3_seed0_action_safe,2011,observed_mid_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_A3_seed0_action_safe.zip,ok,,True,149,7152.218017578125,18013.201904296875,1.1379311084747314,300.0,450.0,0.0,0.0004705282665739,90.1318380840696,13429.643874526371,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_A3_cap_high_eval2007_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_A3_seed0_action_safe/eval_2007,action_safe_eval,candidate_A3,candidate_A_linear_cost,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_A3_seed0_action_safe,2011,observed_mid_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_A3_seed0_action_safe.zip,ok,,True,159,6746.8206787109375,12544.71923828125,0.1428873240947723,300.0,450.0,0.0,0.0005847020719036,49.69103887780429,7900.875181570882,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_A3_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_A3_seed0_action_safe/eval_2009,action_safe_eval,candidate_A3,candidate_A_linear_cost,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B1_seed0_action_safe,2011,observed_mid_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B1_seed0_action_safe.zip,ok,,True,169,6644.78515625,14483.7060546875,0.0002775878820102,300.0,450.0,0.0,0.0011125640756279,1.2448542968402183,210.3803761659969,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B1_cap_high_eval2011_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B1_seed0_action_safe/eval_2011,action_safe_eval,candidate_B1,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B1_seed0_action_safe,2011,observed_mid_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B1_seed0_action_safe.zip,ok,,True,149,7165.5029296875,18097.90283203125,1.151280403137207,300.0,450.0,0.0,0.0004704674618356,38.52274595791661,5739.889147729576,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B1_cap_high_eval2007_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B1_seed0_action_safe/eval_2007,action_safe_eval,candidate_B1,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B1_seed0_action_safe,2011,observed_mid_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B1_seed0_action_safe.zip,ok,,True,159,6824.780883789063,12747.691650390623,0.1470903307199478,300.0,450.0,0.0,0.0005823564979265,-3.553607231543097,-565.0235498153525,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B1_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B1_seed0_action_safe/eval_2009,action_safe_eval,candidate_B1,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B2_seed0_action_safe,2011,observed_mid_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B2_seed0_action_safe.zip,ok,,True,169,6707.531127929688,15075.2685546875,0.0002941894344985,300.0,450.0,0.0,0.0008323742793156,-261.2920156711816,-44158.350648429696,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B2_cap_high_eval2011_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B2_seed0_action_safe/eval_2011,action_safe_eval,candidate_B2,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B2_seed0_action_safe,2011,observed_mid_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B2_seed0_action_safe.zip,ok,,True,149,7213.218994140625,18636.78955078125,1.2030011415481567,300.0,450.0,0.0,0.0004704550608692,-195.08707069311168,-29067.97353327364,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B2_cap_high_eval2007_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B2_seed0_action_safe/eval_2007,action_safe_eval,candidate_B2,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B2_seed0_action_safe,2011,observed_mid_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B2_seed0_action_safe.zip,ok,,True,159,7127.0556640625,13810.9765625,0.1649140566587448,300.0,450.0,0.0,0.0005769092331892,-249.57788089331427,-39682.88306203697,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B2_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B2_seed0_action_safe/eval_2009,action_safe_eval,candidate_B2,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B3_seed0_action_safe,2011,observed_mid_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B3_seed0_action_safe.zip,ok,,True,169,6654.425659179688,14625.087890625,0.0002800292859319,300.0,450.0,0.0,0.0010476362775768,-1086.0502176515956,-183542.48678311965,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B3_cap_high_eval2011_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B3_seed0_action_safe/eval_2011,action_safe_eval,candidate_B3,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B3_seed0_action_safe,2011,observed_mid_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B3_seed0_action_safe.zip,ok,,True,149,7181.411743164063,18280.946044921875,1.1678045988082886,300.0,450.0,0.0,0.0004705246662933,-951.432940821687,-141763.50818243137,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B3_cap_high_eval2007_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B3_seed0_action_safe/eval_2007,action_safe_eval,candidate_B3,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_B3_seed0_action_safe,2011,observed_mid_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_B3_seed0_action_safe.zip,ok,,True,159,6954.17236328125,13272.34130859375,0.154404416680336,300.0,450.0,0.0,0.0005769647142422,-1044.4528075293383,-166067.9963971648,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_B3_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_B3_seed0_action_safe/eval_2009,action_safe_eval,candidate_B3,candidate_B_linear_plus_excess_penalty,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_C1_seed0_action_safe,2011,observed_mid_rain_year,2011,observed_mid_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_C1_seed0_action_safe.zip,ok,,True,169,6638.1744384765625,14501.89208984375,0.00027612302801571786,300.0,450.0,0.0,0.0010965258412107208,1.7222127533261526,291.0539553121198,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_C1_cap_high_eval2011_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_C1_seed0_action_safe/eval_2011,action_safe_eval,candidate_C1,candidate_C_incremental_yield_minus_total_cost,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_C1_seed0_action_safe,2011,observed_mid_rain_year,2007,observed_low_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_C1_seed0_action_safe.zip,ok,,True,149,7154.390869140625,18044.33349609375,1.1400771141052246,300.0,450.0,0.0,0.0004705446678520049,2.2305454329081233,332.3512695033104,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_C1_cap_high_eval2007_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_C1_seed0_action_safe/eval_2007,action_safe_eval,candidate_C1,candidate_C_incremental_yield_minus_total_cost,cap_high,300.0,450.0,observed_year_leave_one
HLA,HLA_train2011_candidate_C1_seed0_action_safe,2011,observed_mid_rain_year,2009,observed_high_rain_year,0,Leave_One_experiments/reward_cost_debug/models/HLA/HLA_train2011_candidate_C1_seed0_action_safe.zip,ok,,True,159,6812.147216796875,12777.14111328125,0.1463940441608429,300.0,450.0,0.0,0.0005832333234870959,1.918061494602348,304.9717776417733,Leave_One_experiments/reward_cost_debug/daily_outputs/HLA/HLA_train2011_candidate_C1_cap_high_eval2009_seed0_daily.csv,Leave_One_experiments/reward_cost_debug/figures/HLA/HLA_train2011_candidate_C1_seed0_action_safe/eval_2009,action_safe_eval,candidate_C1,candidate_C_incremental_yield_minus_total_cost,cap_high,300.0,450.0,observed_year_leave_one
