scenario,station_code,year,split,water_cost,nitrogen_cost,season_irrigation_cap,season_n_cap,total_irrigation,total_n,final_topwt,final_grnwt,mean_swfac,max_swfac,swfac_stress_days_gt_0p05,mean_nstres,max_nstres,nstres_days_gt_0p05,profit_simple,irrigation_event_count,n_event_count,irrigation_during_or_before_swfac_stress,fertilization_during_or_before_nstres,decision_reasonableness_label,run_status,daily_csv_path
B_cost_high,HLA,2015,eval,0.3,0.5,160.0,250.0,160.0,250.0,17901.07421875,6969.4329833984375,0.0,0.0,0,0.01850552875318645,0.18595510721206665,21,-103.30567016601562,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/HLA/2015_ppo_daily.csv
B_cost_high,HLA,2018,eval,0.3,0.5,160.0,250.0,160.0,250.0,15487.744140625,6116.1224365234375,0.0,0.0,0,0.0130874375357245,0.1734744906425476,12,-111.83877563476562,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/HLA/2018_ppo_daily.csv
B_cost_high,LCA,2017,train,0.3,0.5,160.0,250.0,160.0,250.0,17173.4814453125,9008.58154296875,0.0,0.0,0,0.00022878862441854273,0.012191057205200195,0,-82.9141845703125,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2017_ppo_daily.csv
B_cost_high,LCA,2020,train,0.3,0.5,160.0,250.0,160.0,250.0,16591.002197265625,7666.2921142578125,0.0,0.0,0,0.00024726598159126615,0.012191057205200195,0,-96.33707885742187,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2020_ppo_daily.csv
B_cost_high,LCA,2021,train,0.3,0.5,160.0,250.0,160.0,250.0,19569.78759765625,10986.468505859375,0.0,0.0,0,0.0002841564516226451,0.012191057205200195,0,-63.13531494140625,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2021_ppo_daily.csv
B_cost_high,LCA,2022,train,0.3,0.5,160.0,250.0,160.0,250.0,18429.80712890625,9990.242309570312,0.0,0.0,0,0.00022172676889519943,0.012191057205200195,0,-73.09757690429687,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2022_ppo_daily.csv
B_cost_high,LCA,2023,train,0.3,0.5,160.0,250.0,160.0,250.0,17362.396240234375,7888.4942626953125,0.00040333176201040095,0.03549319505691528,0,0.00023253262042999268,0.012191057205200195,0,-94.11505737304687,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2023_ppo_daily.csv
B_cost_high,LCA,2006,eval,0.3,0.5,160.0,250.0,160.0,250.0,15946.201171875,8997.188720703125,0.0,0.0,0,0.0002644536446551887,0.012191057205200195,0,-83.02811279296874,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2006_ppo_daily.csv
B_cost_high,LCA,2008,eval,0.3,0.5,160.0,250.0,160.0,250.0,19138.658447265625,10768.310546875,0.0022781734327668125,0.2346518635749817,1,0.00027350314612527494,0.012191057205200195,0,-65.31689453125,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2008_ppo_daily.csv
B_cost_high,LCA,2009,eval,0.3,0.5,160.0,250.0,160.0,250.0,17793.10546875,9222.220458984375,0.00036817615471997306,0.03792214393615723,0,0.00022605900625580723,0.012191057205200195,0,-80.77779541015624,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2009_ppo_daily.csv
B_cost_high,LCA,2013,eval,0.3,0.5,160.0,250.0,160.0,250.0,16625.43212890625,8756.182250976562,0.0005342910687128702,0.05129194259643555,1,0.00033203698694705963,0.012191057205200195,0,-85.43817749023437,9,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/LCA/2013_ppo_daily.csv
B_cost_high,SYA,2009,train,0.3,0.5,160.0,250.0,160.0,250.0,20060.286865234375,12165.374755859375,0.019068213835568497,0.529608815908432,7,0.010435726860879173,0.2571485638618469,7,-51.34625244140625,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2009_ppo_daily.csv
B_cost_high,SYA,2014,train,0.3,0.5,160.0,250.0,160.0,250.0,18624.630126953125,10362.821044921875,0.031588009662098356,0.7328987419605255,8,0.00958032078213162,0.17629098892211914,9,-69.37178955078124,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2014_ppo_daily.csv
B_cost_high,SYA,2017,train,0.3,0.5,160.0,250.0,160.0,250.0,18310.29052734375,10517.593994140625,0.01070756591283358,0.5420153737068176,4,0.00046739761645977313,0.014377057552337646,0,-67.82406005859374,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2017_ppo_daily.csv
B_cost_high,SYA,2020,train,0.3,0.5,160.0,250.0,160.0,250.0,18198.538818359375,10000.918579101562,0.0,0.0,0,0.0004945207333219224,0.016152620315551758,0,-72.99081420898438,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2020_ppo_daily.csv
B_cost_high,SYA,2022,train,0.3,0.5,160.0,250.0,160.0,250.0,16819.296875,10597.557373046875,0.0,0.0,0,0.019562314513703466,0.4087478518486023,9,-67.02442626953125,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2022_ppo_daily.csv
B_cost_high,SYA,2008,eval,0.3,0.5,160.0,250.0,160.0,250.0,17890.13671875,11073.4423828125,0.0,0.0,0,0.00038546407139384664,0.01558774709701538,0,-62.265576171875,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2008_ppo_daily.csv
B_cost_high,SYA,2010,eval,0.3,0.5,160.0,250.0,160.0,250.0,15639.02099609375,8490.496826171875,0.0,0.0,0,0.0004923703686502956,0.015285611152648926,0,-88.09503173828125,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2010_ppo_daily.csv
B_cost_high,SYA,2012,eval,0.3,0.5,160.0,250.0,160.0,250.0,16730.68115234375,10105.977783203125,0.0,0.0,0,0.00037923265010752577,0.015001893043518066,0,-71.94022216796874,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2012_ppo_daily.csv
B_cost_high,SYA,2023,eval,0.3,0.5,160.0,250.0,160.0,250.0,18629.98046875,10738.28369140625,0.0,0.0,0,0.00044563585433407104,0.015988588333129883,0,-65.61716308593749,8,7,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/SYA/2023_ppo_daily.csv
B_cost_high,YCA,2004,train,0.3,0.5,160.0,250.0,160.0,250.0,18092.052001953125,7980.5218505859375,0.03942279051179471,0.8067580759525299,7,0.017692956198816712,0.17248326539993286,19,-93.19478149414063,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2004_ppo_daily.csv
B_cost_high,YCA,2014,train,0.3,0.5,160.0,250.0,160.0,250.0,19912.908935546875,9381.074829101562,0.00041480654868010047,0.04438430070877075,0,0.00028891374017590675,0.012191057205200195,0,-79.18925170898437,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2014_ppo_daily.csv
B_cost_high,YCA,2015,train,0.3,0.5,160.0,250.0,160.0,250.0,20201.2548828125,9081.901245117188,0.0,0.0,0,0.00030946234862009686,0.012191057205200195,0,-82.18098754882813,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2015_ppo_daily.csv
B_cost_high,YCA,2019,train,0.3,0.5,160.0,250.0,160.0,250.0,17785.1220703125,7598.8055419921875,0.003432365337220749,0.34666889905929565,1,0.0002461370855274767,0.012191057205200195,0,-97.01194458007812,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2019_ppo_daily.csv
B_cost_high,YCA,2022,train,0.3,0.5,160.0,250.0,160.0,250.0,18661.19384765625,8492.332763671875,0.0,0.0,0,0.00978043792294521,0.14587241411209106,8,-88.07667236328125,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2022_ppo_daily.csv
B_cost_high,YCA,2005,eval,0.3,0.5,160.0,250.0,160.0,250.0,19096.832275390625,9111.390991210938,0.001568624995789438,0.16627424955368042,1,0.0002108013854836518,0.012191057205200195,0,-81.88609008789062,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2005_ppo_daily.csv
B_cost_high,YCA,2010,eval,0.3,0.5,160.0,250.0,160.0,250.0,17177.139892578125,7246.4801025390625,0.0010465419292449952,0.10465419292449951,1,0.0003645646572113037,0.01303088665008545,0,-100.53519897460937,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2010_ppo_daily.csv
B_cost_high,YCA,2012,eval,0.3,0.5,160.0,250.0,160.0,250.0,17110.45166015625,7861.6424560546875,0.0010608587946210589,0.11139017343521118,1,0.0002266367276509603,0.012191057205200195,0,-94.38357543945312,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2012_ppo_daily.csv
B_cost_high,YCA,2023,eval,0.3,0.5,160.0,250.0,160.0,250.0,22436.65771484375,9577.181396484375,0.00010726070895637433,0.01040428876876831,0,0.006754202941029342,0.1219245195388794,5,-77.22818603515624,12,8,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/B_cost_high/daily_outputs/YCA/2023_ppo_daily.csv
