site,agent,dap,swfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
YC,expert,25.0,0.0,0.0,,732.1650695800781,0.0,1.153751015663147,2.8260459899902344,0.0,128.9605221063846,-1.0,-1.0,0.0,0.0
YC,expert,26.0,0.0,0.0,,876.5927124023438,0.0,1.3383424282073975,3.071293354034424,0.0,149.54349890409662,-1.0,-1.0,0.0,0.0
YC,expert,27.0,0.0,0.0,,1014.3775939941406,0.0,1.5052982568740845,1.8510358333587646,0.0,141.70781052404564,-1.0,-1.0,0.0,0.0
YC,expert,28.0,0.0,0.0,,1106.0881042480469,0.0,1.6114882230758667,1.1495314836502075,0.0,94.44843959577439,-1.0,-1.0,0.0,0.0
YC,expert,29.0,0.0,0.0,,1272.6667022705078,0.0,1.7940447330474854,4.235410213470459,0.0,173.56809115741117,-1.0,-1.0,0.0,0.0
YC,expert,30.0,0.0,0.0,,1460.4167175292969,0.0,1.9864040613174438,2.5137948989868164,0.0,192.56739257765716,-1.0,-1.0,0.0,0.0
YC,expert,31.0,0.0,0.0,,1518.8992309570312,0.0,2.0434701442718506,0.6888020038604736,0.0,59.836375339883034,-1.0,-1.0,0.0,0.0
YC,expert,32.0,0.0,0.0,,1614.4790649414062,0.0,2.1325342655181885,1.1462651491165161,0.0,98.17851901769731,-1.0,-1.0,0.0,0.0
YC,expert,33.0,0.0,0.0,,1772.6205444335938,0.0,2.2714717388153076,1.9761962890625,0.0,162.64304230563116,-1.0,-1.0,0.0,0.0
YC,expert,34.0,0.0,0.0,,1970.3749084472656,0.0,2.434331178665161,4.259138584136963,0.0,205.06455215679605,-1.0,-1.0,0.0,0.0
YC,expert,35.0,0.0,0.0,,2099.7787475585938,0.0,2.5342724323272705,1.5966355800628662,0.0,131.82597828881828,-1.0,-1.0,0.0,0.0
YC,expert,36.0,0.0,0.0,,2331.995849609375,0.0,2.7020769119262695,3.308744192123413,0.0,239.07883321264683,-1.0,-1.0,0.0,0.0
YC,expert,37.0,0.0,0.0,,2599.8165893554688,0.0,2.8815579414367676,4.413328647613525,0.0,275.81197463349883,-1.0,-1.0,0.0,0.0
YC,expert,38.0,0.0,0.0,,2886.4578247070312,0.0,3.0596489906311035,5.395075798034668,0.0,295.38369738344045,-1.0,-1.0,0.0,0.0
YC,expert,39.0,0.0,0.0,,3213.629150390625,0.0,3.247309446334839,4.2396769523620605,0.0,334.8874831425796,-1.0,-1.0,0.0,0.0
YC,expert,40.0,0.0,0.0,,3580.570068359375,0.0,3.4407548904418945,4.842693328857422,0.0,376.2524028565091,-1.0,-1.0,0.0,0.0
YC,expert,41.0,0.0,0.0,,3898.8949584960938,0.0,3.5953714847564697,4.147796154022217,0.0,325.8668768359208,-1.0,-1.0,0.0,0.0
YC,expert,42.0,0.0,0.0,,4289.15283203125,0.0,3.770420551300049,5.1380510330200195,0.0,399.67092303741265,-1.0,-1.0,0.0,0.0
YC,expert,43.0,0.0,0.0,,4599.814147949219,0.0,3.8992888927459717,4.012256622314453,0.0,317.43498658286916,-1.0,-1.0,0.0,0.0
YC,expert,44.0,0.0,0.0,,4891.070556640625,0.0,4.012239933013916,3.5745346546173096,0.0,297.52927978213455,-1.0,-1.0,0.0,0.0
YC,expert,45.0,0.0,0.0,,5162.2784423828125,0.0,4.149415493011475,3.3387444019317627,0.0,276.72186988075237,-1.0,-1.0,0.0,0.0
YC,expert,46.0,0.0,0.0,,5435.098876953125,0.0,4.2563090324401855,3.3552935123443604,0.0,278.2152021641837,-1.0,-1.0,0.0,0.0
YC,expert,47.0,0.0,0.0,,5709.0716552734375,0.0,4.3457818031311035,3.3670735359191895,0.0,279.1819245360599,-1.0,-1.0,0.0,0.0
YC,expert,48.0,0.0,0.0,,5983.944091796875,0.0,4.422896385192871,3.3761537075042725,0.0,279.8782287857815,-1.0,-1.0,0.0,0.0
YC,expert,49.0,0.0,0.0,,6259.544677734375,0.0,4.490400314331055,3.38350772857666,0.0,280.38269676808716,-1.0,-1.0,0.0,0.0
YC,expert,50.0,0.0,0.0,,6535.7525634765625,0.0,4.550040245056152,3.3896093368530273,9.999999046325684,130.5780173206673,-0.6000000238418579,-1.0,0.0,9.999999403953552
YC,expert,51.0,0.0,0.0,,6812.4713134765625,0.0,4.6030378341674805,3.397569179534912,9.999999046325684,280.44838397776164,-1.0,-1.0,0.0,0.0
YC,expert,52.0,0.0,0.0,,7089.625244140625,0.0,4.650304794311523,3.4017064571380615,9.999999046325684,279.6634404296657,-1.0,-1.0,0.0,0.0
YC,expert,53.0,0.0,0.0,,7431.6656494140625,0.0,4.707430362701416,4.451131343841553,9.999999046325684,343.62503788565675,-1.0,-1.0,0.0,0.0
YC,expert,54.0,0.0,0.0,,7827.7862548828125,0.0,4.774870872497559,5.1151933670043945,9.999999046325684,397.79151787057106,-1.0,-1.0,0.0,0.0
