site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
SY,null,105.0,0.0,,0.27777111530303955,,4813.684997558594,1438.514404296875,0.4665960371494293,1.5084724426269531,0.0,91.39435237860025,-1.0,-1.0,0.0,0.0
SY,null,106.0,0.0,,0.2888919711112976,,4899.501647949219,1521.5818786621094,0.4532029330730438,1.4281915426254272,0.0,86.43587417752578,-1.0,-1.0,0.0,0.0
SY,null,107.0,0.0,,0.2968238592147827,,4987.9730224609375,1604.6493530273438,0.44004446268081665,1.5222718715667725,0.0,89.09617252139445,-1.0,-1.0,0.0,0.0
SY,null,108.0,0.0,,0.30232805013656616,,5038.080139160156,1687.7168273925781,0.4271671772003174,0.82021164894104,0.0,50.79071046776053,-1.0,-1.0,0.0,0.0
SY,null,109.0,0.0,,0.3083884119987488,,5050.286560058594,1770.7843017578125,0.4145588278770447,0.19352151453495026,0.0,12.863606228767424,-1.0,-1.0,0.0,0.0
SY,null,110.0,0.0,,0.2980770468711853,,5115.335693359375,1853.8517761230469,0.4025007486343384,1.0827528238296509,0.0,65.47469955115028,-1.0,-1.0,0.0,0.0
SY,null,111.0,0.0,,0.27942150831222534,,5195.645751953125,1936.9194030761719,0.3911062777042389,1.3264082670211792,0.0,80.75304451054846,-1.0,-1.0,0.0,0.0
SY,null,112.0,0.0,,0.2855875492095947,,5253.712158203125,2019.9868774414062,0.3799338638782501,0.9503442049026489,0.0,58.531606978575226,-1.0,-1.0,0.0,0.0
SY,null,113.0,0.0,,0.2971653342247009,,5313.038330078125,2103.0543518066406,0.36889734864234924,1.012775182723999,0.0,59.72999661173495,-1.0,-1.0,0.0,0.0
SY,null,114.0,0.0,,0.30332136154174805,,5381.5380859375,2186.121826171875,0.3580867350101471,1.1640841960906982,0.0,68.97796261602005,-1.0,-1.0,0.0,0.0
SY,null,115.0,0.0,,0.31224292516708374,,5390.9503173828125,2269.1893005371094,0.34745994210243225,0.1438952386379242,0.0,10.044497689897716,-1.0,-1.0,0.0,0.0
SY,null,116.0,0.0,,0.31953972578048706,,5423.0181884765625,2352.2567749023438,0.33704277873039246,0.4802227020263672,0.0,32.510045642303865,-1.0,-1.0,0.0,0.0
SY,null,117.0,0.0,,0.30643755197525024,,5495.6573486328125,2435.324249267578,0.32712194323539734,1.0863007307052612,0.0,73.0420382147432,-1.0,-1.0,0.0,0.0
SY,null,118.0,0.0,,0.3049646019935608,,5560.5926513671875,2518.3917236328125,0.31751328706741333,1.0125490427017212,0.0,65.3382883606279,-1.0,-1.0,0.0,0.0
