site,agent,dap,swfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
YC,null,14.0,0.0,0.0,,83.72308731079102,0.0,0.1722247451543808,0.4008822441101074,0.0,19.821958030240083,-1.0,-1.0,0.0,0.0
YC,null,15.0,0.0,0.0,,107.17959403991699,0.0,0.21634477376937866,0.5123814344406128,0.0,24.310465198709355,-1.0,-1.0,0.0,0.0
YC,null,16.0,0.0,0.0,,142.28303909301758,0.0,0.2783198356628418,1.070554256439209,0.0,36.3070718136854,-1.0,-1.0,0.0,0.0
YC,null,17.0,0.0,0.0,,187.05949783325195,0.0,0.35244807600975037,1.2757513523101807,0.0,46.12408098493837,-1.0,-1.0,0.0,0.0
YC,null,18.0,0.0,0.016347408294677734,,201.47642135620117,0.0,0.40077778697013855,0.2694094181060791,0.0,15.30566178281893,-1.0,-1.0,0.0,0.0
YC,null,19.0,0.0,0.06574296951293945,,249.75475311279297,0.0,0.4791674315929413,1.6493664979934692,0.0,48.881813113239495,-1.0,-1.0,0.0,0.0
YC,null,20.0,0.0,0.07462584972381592,,298.55852127075195,0.0,0.553876519203186,0.943967342376709,0.0,49.469334980168966,-1.0,-1.0,0.0,0.0
YC,null,21.0,0.0,0.12562429904937744,,319.23688888549805,0.0,0.5778267979621887,0.4305148422718048,0.0,21.315864723277404,-1.0,-1.0,0.0,0.0
YC,null,22.0,0.0,0.15989059209823608,,363.50711822509766,0.0,0.6342269778251648,1.0170643329620361,0.0,44.862489904101,-1.0,-1.0,0.0,0.0
YC,null,23.0,0.0,0.15474438667297363,,422.59876251220703,0.0,0.7101110816001892,1.5233629941940308,0.0,59.68041707469625,-1.0,-1.0,0.0,0.0
YC,null,24.0,0.0,0.17500519752502441,,484.86045837402344,0.0,0.7845601439476013,1.9729516506195068,0.0,62.96178738506322,-1.0,-1.0,0.0,0.0
YC,null,25.0,0.0,0.19956302642822266,,544.232063293457,0.0,0.8401816487312317,2.413121223449707,0.0,60.079563272200446,-1.0,-1.0,0.0,0.0
YC,null,26.0,0.0,0.2515469789505005,,606.2931060791016,0.0,0.8999678492546082,2.5095138549804688,0.0,63.190403415335155,-1.0,-1.0,0.0,0.0
YC,null,27.0,0.0,0.26153409481048584,,670.5481719970703,0.0,0.9571276903152466,1.454770565032959,0.0,65.45755528783724,-1.0,-1.0,0.0,0.0
YC,null,28.0,0.0,0.26458799839019775,,720.9902191162109,0.0,0.9924471378326416,0.8854862451553345,0.0,51.30063862416784,-1.0,-1.0,0.0,0.0
YC,null,29.0,0.0,0.2860957384109497,,786.343994140625,0.0,1.0403026342391968,3.2324612140655518,0.0,65.6983741388223,-1.0,-1.0,0.0,0.0
YC,null,30.0,0.0,0.3166719675064087,,854.9270629882812,0.0,1.0846625566482544,1.8783049583435059,0.0,68.97882273035107,-1.0,-1.0,0.0,0.0
YC,null,31.0,0.0,0.3595060110092163,,881.3327026367188,0.0,1.0780905485153198,0.5060696601867676,0.0,26.79836574467532,-1.0,-1.0,0.0,0.0
YC,null,32.0,0.0,0.39687031507492065,,921.3044738769531,0.0,1.082441806793213,0.8292824625968933,0.0,40.33057704328846,-1.0,-1.0,0.0,0.0
YC,null,33.0,0.0,0.39048510789871216,,978.3706665039062,0.0,1.1010754108428955,1.4096324443817139,0.0,57.405671823521075,-1.0,-1.0,0.0,0.0
YC,null,34.0,0.0,0.3967787027359009,,1037.3980712890625,0.0,1.117484211921692,2.9967517852783203,0.0,59.38931517804498,-1.0,-1.0,0.0,0.0
YC,null,35.0,0.0,0.41557103395462036,,1087.3200225830078,0.0,1.1217012405395508,1.1050571203231812,0.0,50.31456886968434,-1.0,-1.0,0.0,0.0
YC,null,36.0,0.0,0.4300629496574402,,1150.2396392822266,0.0,1.1328719854354858,2.263946294784546,0.0,63.27740113106456,-1.0,-1.0,0.0,0.0
YC,null,37.0,0.0,0.43667805194854736,,1220.9833526611328,0.0,1.145853877067566,2.97510027885437,0.0,71.12410919843065,-1.0,-1.0,0.0,0.0
YC,null,38.0,0.0,0.449502170085907,,1293.4761047363281,0.0,1.1554733514785767,3.5901899337768555,0.0,72.9106277893452,-1.0,-1.0,0.0,0.0
YC,null,39.0,0.0,0.4624846577644348,,1373.4980773925781,0.0,1.1654099225997925,2.7844715118408203,0.0,80.43912486967427,-1.0,-1.0,0.0,0.0
YC,null,40.0,0.0,0.4724709391593933,,1462.7153015136719,0.0,1.176108717918396,3.1439733505249023,0.0,89.61887262460623,-1.0,-1.0,0.0,0.0
YC,null,41.0,0.0,0.48457270860671997,,1553.9930725097656,0.0,1.1830180883407593,2.667360782623291,0.0,91.69997065742454,-1.0,-1.0,0.0,0.0
YC,null,42.0,0.0,0.4973457455635071,,1648.037109375,0.0,1.1867660284042358,3.2797906398773193,0.0,94.46701823681349,-1.0,-1.0,0.0,0.0
YC,null,43.0,0.0,0.5083523392677307,,1740.2839660644531,0.0,1.1855274438858032,2.5383458137512207,0.0,92.67782508983599,-1.0,-1.0,0.0,0.0
YC,null,44.0,0.0,0.5190629959106445,,1824.2410278320312,0.0,1.177341341972351,2.2863235473632812,0.0,84.34489872491234,-1.0,-1.0,0.0,0.0
YC,null,45.0,0.0,0.5284743309020996,,1900.1161193847656,0.0,1.172176480293274,2.1194796562194824,0.0,76.20663959426432,-1.0,-1.0,0.0,0.0
YC,null,46.0,0.0,0.5344300866127014,,1974.8086547851562,0.0,1.1581449508666992,2.110105037689209,0.0,75.03391276831131,-1.0,-1.0,0.0,0.0
YC,null,47.0,0.0,0.5362060070037842,,2048.627471923828,0.0,1.1400437355041504,2.0915915966033936,0.0,74.16071218410083,-1.0,-1.0,0.0,0.0
YC,null,48.0,0.0,0.5364187359809875,,2121.6477966308594,0.0,1.1196578741073608,2.0686697959899902,0.0,73.35108114207934,-1.0,-1.0,0.0,0.0
YC,null,49.0,0.0,0.5355947613716125,,2193.9254760742188,0.0,1.097927212715149,2.0431408882141113,0.0,72.6052233827469,-1.0,-1.0,0.0,0.0
YC,null,50.0,0.0,0.5336023569107056,,2265.566864013672,0.0,1.0754590034484863,2.015915870666504,0.0,71.98170622598371,-1.0,-1.0,0.0,0.0
YC,null,51.0,0.0,0.5300865769386292,,2336.7489624023438,0.0,1.0527058839797974,1.9875907897949219,0.0,71.53145623913004,-1.0,-1.0,0.0,0.0
YC,null,52.0,0.0,0.5251985788345337,,2407.6344299316406,0.0,1.0299891233444214,1.9556297063827515,0.0,71.21759053584846,-1.0,-1.0,0.0,0.0
YC,null,53.0,0.0,0.5269802212715149,,2493.41064453125,0.0,1.0106960535049438,2.5146234035491943,0.0,86.10115868780618,-1.0,-1.0,0.0,0.0
YC,null,54.0,0.0,0.5281562209129333,,2582.281494140625,0.0,0.99283367395401,2.8445777893066406,0.0,89.25207907900696,-1.0,-1.0,0.0,0.0
YC,null,55.0,0.0,0.5300740599632263,,2649.6426391601562,0.0,0.9703623056411743,1.8912254571914673,0.0,67.61283302269412,-1.0,-1.0,0.0,0.0
YC,null,56.0,0.0,0.532326340675354,,2705.5023193359375,0.0,0.9458774924278259,1.6572986841201782,0.0,56.10526418517318,-1.0,-1.0,0.0,0.0
YC,null,57.0,0.0,0.5318482518196106,,2738.382568359375,0.0,0.9167958498001099,0.949576735496521,0.0,33.24572467275857,-1.0,-1.0,0.0,0.0
YC,null,58.0,0.0,0.5271010398864746,,2753.04931640625,0.0,0.8813808560371399,0.943112850189209,0.0,14.872072549363933,-1.0,-1.0,0.0,0.0
YC,null,59.0,0.0,0.5196267366409302,,2821.2167358398438,0.0,0.847608208656311,2.4114837646484375,0.0,68.3900786336003,-1.0,-1.0,0.0,0.0
YC,null,60.0,0.0,0.5091392993927002,,2880.0149536132812,0.0,0.8155000805854797,2.1041955947875977,0.0,59.03974318993529,-1.0,-1.0,0.0,0.0
YC,null,61.0,0.0,0.5098215341567993,,2867.93212890625,0.0,0.7845851182937622,0.280539333820343,0.0,-11.738934587068396,-1.0,-1.0,0.0,0.0
YC,null,62.0,0.0,0.5042927265167236,,2917.403564453125,0.0,0.7550228834152222,1.915124773979187,0.0,49.76069461601982,-1.0,-1.0,0.0,0.0
YC,null,63.0,0.0,0.48360103368759155,,2965.1351928710938,0.0,0.7272253632545471,1.9558897018432617,0.0,48.045905349891584,-1.0,-1.0,0.0,0.0
